customer_id,segment_key,risk_key,monthly_income,annual_income,total_monthly_expense,housing_expense,food_expense,transportation_expense,healthcare_expense,entertainment_expense,utilities_expense,other_expense,disposable_income,expense_to_income_ratio,monthly_savings,savings_balance,savings_rate,emergency_fund_status,net_savings_capacity,savings_behavior_tier,credit_card_debt,personal_loan,education_loan,vehicle_loan,mortgage,total_debt,debt_to_income_ratio,credit_score,payment_behavior,missed_payments,credit_utilization,credit_risk_category,debt_risk_tier,total_transactions,total_transaction_amount,avg_transaction_amount,total_products,active_products,r_score,f_score,m_score,rfm_score_code,rfm_composite_score,rfm_segment,financial_health_score
CUST-10767,SEG_HIGH_SPEND,RISK_MEDIUM_RISK_MODERATE_RISK,10809.32,129711.84,7798.3,2629.78,1557.04,890.92,746.6,900.72,708.27,364.97,3011.02,0.7214,1567.26,74345.07,0.145,Fully Funded,1443.76,Moderate Saver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695,On-Time,0,0.35,Medium Risk,Moderate Risk,6,2882.71,480.45,2,1,4,4,4,444,4.0,Champions,84.7
CUST-07702,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,3746.46,44957.52,2758.4,1117.14,541.63,245.39,218.8,261.48,181.13,192.83,988.06,0.7363,513.47,23694.95,0.1371,Fully Funded,474.59,Moderate Saver,4892.65,0.0,0.0,0.0,0.0,4892.65,0.0157,722,On-Time,0,0.3,Medium Risk,Moderate Risk,6,2905.34,484.22,1,1,4,4,4,444,4.0,Champions,84.35
CUST-06913,SEG_SAVERS,RISK_MEDIUM_RISK_HIGH_RISK,5211.95,62543.4,3740.02,1567.54,681.25,361.99,245.11,391.94,365.24,126.95,1471.93,0.7176,1123.67,62024.08,0.2156,Fully Funded,348.26,Excellent Saver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749,On-Time,1,0.21,Medium Risk,High Risk,6,3850.28,641.71,1,1,4,4,5,445,4.33,Champions,90.41
CUST-10770,SEG_SAVERS,RISK_MEDIUM_RISK_MODERATE_RISK,3983.63,47803.56,2712.88,897.26,629.74,288.65,144.4,266.08,263.27,223.48,1270.75,0.681,897.28,77358.32,0.2252,Fully Funded,373.47,Excellent Saver,4320.29,0.0,0.0,0.0,0.0,4320.29,0.013,738,On-Time,0,0.2,Medium Risk,Moderate Risk,7,805.83,115.12,2,2,4,4,2,442,3.33,Potential Loyalists,94.58
CUST-01823,SEG_DEBT_BURDENED,RISK_HIGH_RISK_HIGH_RISK,6656.31,79875.72,5213.38,2275.35,831.65,607.96,382.15,380.61,409.66,326.0,1442.93,0.7832,651.62,50215.26,0.0979,Fully Funded,791.31,Moderate Saver,517.91,8790.38,0.0,0.0,151430.19,160738.48,0.2898,668,Frequently Late,2,0.64,High Risk,High Risk,7,1256.72,179.53,2,2,4,4,2,442,3.33,Potential Loyalists,59.17
CUST-07258,SEG_HIGH_SPEND,RISK_HIGH_RISK_HIGH_RISK,8543.96,102527.52,6189.84,2177.83,1384.48,555.89,595.02,550.42,475.61,450.59,2354.12,0.7245,1052.08,24571.37,0.1231,Partially Funded,1302.04,Moderate Saver,12241.1,0.0,0.0,0.0,291014.02,303255.12,0.4259,650,Frequently Late,2,0.46,High Risk,High Risk,7,1358.99,194.14,1,1,4,4,2,442,3.33,Potential Loyalists,58.73
CUST-03904,SEG_EMERGING,RISK_MEDIUM_RISK_HIGH_RISK,9310.33,111723.96,6520.98,2538.18,1324.28,664.84,632.7,625.82,516.25,218.91,2789.35,0.7004,1535.78,60652.35,0.165,Fully Funded,1253.57,Healthy Saver,13598.41,21155.45,0.0,0.0,0.0,34753.86,0.0448,717,On-Time,1,0.28,Medium Risk,High Risk,7,1673.2,239.03,2,2,4,4,3,443,3.67,Loyal Customers,82.58
CUST-08833,SEG_SAVERS,RISK_MEDIUM_RISK_HIGH_RISK,3364.78,40377.36,2247.06,693.17,530.64,348.61,189.68,120.62,215.36,148.98,1117.72,0.6678,794.01,24940.64,0.236,Fully Funded,323.71,Excellent Saver,1342.6,0.0,0.0,24666.9,0.0,26009.5,0.0928,735,Occasional Late,1,0.24,Medium Risk,High Risk,7,2512.12,358.87,3,3,4,5,4,454,4.33,Champions,87.45
CUST-06206,SEG_EMERGING,RISK_MEDIUM_RISK_LOW_RISK,2450.77,29409.24,1704.22,608.12,361.15,209.94,121.74,224.57,120.43,58.27,746.55,0.6954,429.45,32336.68,0.1752,Fully Funded,317.1,Healthy Saver,4252.72,0.0,0.0,7362.4,0.0,11615.12,0.0569,742,On-Time,0,0.47,Medium Risk,Low Risk,7,2748.43,392.63,2,1,4,5,4,454,4.33,Champions,89.95
CUST-14799,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,5386.1,64633.2,4919.94,2150.73,847.02,529.9,252.68,556.91,369.71,212.99,466.16,0.9135,301.59,18389.58,0.056,Partially Funded,164.57,Moderate Saver,7611.12,0.0,0.0,14266.61,0.0,21877.73,0.0487,696,On-Time,0,0.22,Medium Risk,Moderate Risk,7,2898.99,414.14,2,1,4,5,4,454,4.33,Champions,70.18
CUST-00865,SEG_DEBT_BURDENED,RISK_MEDIUM_RISK_HIGH_RISK,6568.72,78824.64,4811.67,1803.34,1052.43,521.35,252.58,606.69,404.08,171.2,1757.05,0.7325,1362.83,63639.24,0.2075,Fully Funded,394.22,Excellent Saver,0.0,0.0,0.0,0.0,126543.21,126543.21,0.2312,690,Occasional Late,1,0.49,Medium Risk,High Risk,7,2922.88,417.55,3,3,4,5,4,454,4.33,Champions,81.95
CUST-07435,SEG_SAVERS,RISK_MEDIUM_RISK_MODERATE_RISK,4219.33,50631.96,3056.03,1406.85,573.14,294.47,237.22,175.32,250.9,118.13,1163.3,0.7243,871.03,95285.36,0.2064,Fully Funded,292.27,Excellent Saver,4150.34,0.0,40262.39,0.0,0.0,44412.73,0.1263,732,On-Time,0,0.37,Medium Risk,Moderate Risk,8,4963.78,620.47,1,1,4,5,5,455,4.67,Champions,91.48
CUST-09229,SEG_EMERGING,RISK_LOW_RISK_LOW_RISK,3788.24,45458.88,2855.22,1156.21,588.06,327.02,215.04,154.33,245.21,169.35,933.02,0.7537,435.95,29106.41,0.1151,Fully Funded,497.07,Moderate Saver,2257.47,0.0,0.0,0.0,0.0,2257.47,0.0072,780,On-Time,0,0.12,Low Risk,Low Risk,9,5136.98,570.78,3,1,4,5,5,455,4.67,Champions,83.9
CUST-08616,SEG_EMERGING,RISK_LOW_RISK_LOW_RISK,4673.97,56087.64,3349.65,1453.31,658.78,280.6,280.03,241.38,250.81,184.74,1324.32,0.7167,543.27,32907.9,0.1162,Fully Funded,781.05,Moderate Saver,396.57,0.0,0.0,0.0,0.0,396.57,0.001,754,On-Time,0,0.06,Low Risk,Low Risk,9,5279.7,586.63,1,1,4,5,5,455,4.67,Champions,83.04
CUST-10595,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,7856.88,94282.56,5274.76,1916.63,993.73,814.51,416.25,497.62,378.13,257.89,2582.12,0.6714,1496.74,36632.43,0.1905,Fully Funded,1085.38,Healthy Saver,8221.14,15072.08,0.0,25274.87,0.0,48568.09,0.0742,691,On-Time,0,0.49,Medium Risk,Moderate Risk,10,3734.45,373.44,4,3,4,5,5,455,4.67,Champions,89.49
CUST-05639,SEG_STRONG,RISK_LOW_RISK_LOW_RISK,10030.69,120368.28,6990.39,2346.0,1539.31,941.09,683.27,694.94,520.61,265.17,3040.3,0.6969,2451.31,189757.57,0.2444,Fully Funded,588.99,Excellent Saver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780,On-Time,0,0.12,Low Risk,Low Risk,2,355.74,177.87,2,2,4,1,1,411,2.0,New Customers,96.82
CUST-13169,SEG_EMERGING,RISK_HIGH_RISK_HIGH_RISK,7489.78,89877.36,5425.66,1838.22,1013.96,694.98,370.5,653.95,435.39,418.66,2064.12,0.7244,1519.43,96815.43,0.2029,Fully Funded,544.69,Excellent Saver,3777.26,6737.65,0.0,0.0,0.0,10514.91,0.0168,653,Occasional Late,1,0.55,High Risk,High Risk,3,404.49,134.83,2,2,4,1,1,411,2.0,New Customers,85.63
CUST-03340,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,7277.43,87329.16,6550.23,2766.87,1172.86,618.85,483.95,715.19,457.48,335.03,727.2,0.9001,501.98,46041.82,0.069,Fully Funded,225.22,Moderate Saver,1647.54,0.0,0.0,0.0,0.0,1647.54,0.0027,680,Occasional Late,0,0.38,Medium Risk,Moderate Risk,3,690.34,230.11,2,2,4,1,1,411,2.0,New Customers,72.56
CUST-04868,SEG_EMERGING,RISK_MEDIUM_RISK_HIGH_RISK,9933.9,119206.8,6681.65,2692.9,1255.33,609.54,545.03,797.65,494.88,286.32,3252.25,0.6726,1432.27,36784.89,0.1442,Partially Funded,1819.98,Moderate Saver,18695.05,0.0,0.0,0.0,0.0,18695.05,0.0226,728,Occasional Late,1,0.23,Medium Risk,High Risk,3,4118.26,1372.75,2,2,4,2,5,425,3.67,New Customers,80.52
CUST-12367,SEG_EMERGING,RISK_LOW_RISK_LOW_RISK,3029.46,36353.52,2283.69,999.29,515.11,172.05,167.03,144.54,210.5,75.17,745.77,0.7538,574.38,10728.33,0.1896,Partially Funded,171.39,Healthy Saver,1466.52,0.0,0.0,0.0,0.0,1466.52,0.0058,754,On-Time,0,0.06,Low Risk,Low Risk,4,672.9,168.22,1,1,4,2,1,421,2.33,New Customers,93.93
CUST-14700,SEG_EMERGING,RISK_MEDIUM_RISK_HIGH_RISK,5256.72,63080.64,3998.81,1690.63,906.22,469.76,162.49,230.67,344.11,194.93,1257.91,0.7607,616.63,10091.81,0.1173,Low,641.28,Moderate Saver,5536.55,0.0,0.0,0.0,0.0,5536.55,0.0126,723,On-Time,1,0.38,Medium Risk,High Risk,4,741.93,185.48,3,3,4,2,1,421,2.33,New Customers,76.51
CUST-03716,SEG_DEBT_BURDENED,RISK_VERY_HIGH_RISK_CRITICAL_RISK,4264.26,51171.12,3628.46,1497.63,701.18,431.42,168.82,419.03,205.53,204.85,635.8,0.8509,409.98,41639.69,0.0961,Fully Funded,225.82,Moderate Saver,6613.27,0.0,0.0,0.0,305605.11,312218.38,0.8786,575,Frequently Late,10,0.93,Very High Risk,Critical Risk,4,752.27,188.07,2,2,4,2,1,421,2.33,New Customers,29.95
CUST-07524,SEG_SAVERS,RISK_LOW_RISK_LOW_RISK,4438.84,53266.08,3111.6,1199.39,595.61,381.81,163.51,194.16,319.55,257.57,1327.24,0.701,1049.44,26481.03,0.2364,Fully Funded,277.8,Excellent Saver,7142.29,0.0,0.0,0.0,0.0,7142.29,0.0193,782,On-Time,0,0.09,Low Risk,Low Risk,4,921.2,230.3,1,1,4,2,2,422,2.67,New Customers,96.43
CUST-07419,SEG_HIGH_SPEND,RISK_MEDIUM_RISK_HIGH_RISK,14256.11,171073.32,11657.87,4266.96,2544.35,1333.33,888.48,1254.45,878.92,491.38,2598.24,0.8177,1345.76,40334.55,0.0944,Partially Funded,1252.48,Moderate Saver,0.0,9409.9,10820.56,17251.52,0.0,37481.98,0.0316,698,On-Time,2,0.31,Medium Risk,High Risk,4,1547.07,386.77,1,1,4,2,3,423,3.0,New Customers,66.46
CUST-04811,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,7342.95,88115.4,5990.98,2314.73,1214.19,557.51,443.91,693.33,489.06,278.25,1351.97,0.8159,839.31,7734.2,0.1143,Low,512.66,Moderate Saver,3023.92,0.0,0.0,14525.4,0.0,17549.32,0.0287,710,Occasional Late,0,0.31,Medium Risk,Moderate Risk,4,1634.46,408.62,2,2,4,2,3,423,3.0,New Customers,80.06
CUST-14006,SEG_EMERGING,RISK_HIGH_RISK_HIGH_RISK,3232.1,38785.2,2398.53,1023.26,394.49,284.21,202.57,206.57,165.04,122.39,833.57,0.7421,370.28,16314.87,0.1146,Fully Funded,463.29,Moderate Saver,4675.79,8815.92,0.0,27984.5,0.0,41476.21,0.154,628,Occasional Late,2,0.54,High Risk,High Risk,4,2658.37,664.59,3,1,4,3,4,434,3.67,Potential Loyalists,63.25
CUST-04793,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,4855.08,58260.96,4054.14,1780.08,717.77,420.33,182.37,501.88,300.72,150.99,800.94,0.835,544.29,23306.48,0.1121,Partially Funded,256.65,Moderate Saver,2261.49,0.0,0.0,9555.67,0.0,11817.16,0.0292,689,Occasional Late,0,0.38,Medium Risk,Moderate Risk,4,2857.99,714.5,1,1,4,3,4,434,3.67,Potential Loyalists,78.77
CUST-02451,SEG_SAVERS,RISK_LOW_RISK_LOW_RISK,1948.6,23383.2,1361.13,444.36,335.69,170.68,100.48,136.64,121.05,52.23,587.47,0.6985,446.22,41672.81,0.229,Fully Funded,141.25,Excellent Saver,3085.59,2865.64,0.0,0.0,0.0,5951.23,0.0366,763,On-Time,0,0.24,Low Risk,Low Risk,4,3204.67,801.17,3,3,4,3,5,435,4.0,Potential Loyalists,95.13
CUST-14293,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,5959.83,71517.96,4593.14,1706.41,887.21,613.84,294.07,508.24,421.5,161.87,1366.69,0.7707,771.73,36099.97,0.1295,Fully Funded,594.96,Moderate Saver,6861.46,0.0,0.0,0.0,0.0,6861.46,0.0138,675,On-Time,0,0.32,Medium Risk,Moderate Risk,4,3843.92,960.98,4,4,4,3,5,435,4.0,Potential Loyalists,81.13
CUST-09162,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,2638.99,31667.88,2025.57,628.54,438.16,265.38,176.3,255.87,135.91,125.41,613.42,0.7676,277.75,6427.31,0.1052,Partially Funded,335.67,Moderate Saver,4396.65,20263.36,0.0,0.0,0.0,24660.01,0.1121,694,On-Time,0,0.34,Medium Risk,Moderate Risk,5,199.5,39.9,4,4,4,3,1,431,2.67,Potential Loyalists,75.89
CUST-13087,SEG_DEBT_BURDENED,RISK_HIGH_RISK_CRITICAL_RISK,4465.41,53584.92,3654.51,1621.99,685.96,261.08,308.06,231.21,278.37,267.84,810.9,0.8184,488.56,46904.16,0.1094,Fully Funded,322.34,Moderate Saver,7863.13,0.0,0.0,29508.19,149243.98,186615.3,0.5015,596,Frequently Late,2,0.78,High Risk,Critical Risk,5,444.03,88.81,1,1,4,3,1,431,2.67,Potential Loyalists,52.33
CUST-12613,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,6582.69,78992.28,4725.84,1652.26,1146.0,675.19,285.34,311.75,362.09,293.21,1856.85,0.7179,1385.85,29823.74,0.2105,Fully Funded,471.0,Excellent Saver,10571.0,0.0,0.0,32955.91,0.0,43526.91,0.0793,711,Occasional Late,0,0.24,Medium Risk,Moderate Risk,5,775.72,155.14,1,1,4,3,2,432,3.0,Potential Loyalists,91.7
CUST-02848,SEG_EMERGING,RISK_LOW_RISK_LOW_RISK,5302.73,63632.76,3623.3,1315.3,926.42,307.63,264.78,350.55,336.53,122.09,1679.43,0.6833,1145.0,15675.72,0.2159,Partially Funded,534.43,Healthy Saver,6215.06,0.0,0.0,0.0,0.0,6215.06,0.0141,797,On-Time,0,0.14,Low Risk,Low Risk,5,795.79,159.16,3,3,4,3,2,432,3.0,Potential Loyalists,97.24
CUST-12565,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,5369.72,64436.64,3864.89,1482.51,670.72,514.54,354.78,321.46,305.59,215.29,1504.83,0.7198,656.89,33262.17,0.1223,Fully Funded,847.94,Moderate Saver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717,On-Time,0,0.29,Medium Risk,Moderate Risk,5,886.21,177.24,2,2,4,3,2,432,3.0,Potential Loyalists,82.3
CUST-03005,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,3114.12,37369.44,2383.72,954.81,535.3,288.04,100.4,247.48,157.57,100.12,730.4,0.7655,584.13,25572.81,0.1876,Fully Funded,146.27,Healthy Saver,2110.23,0.0,0.0,0.0,0.0,2110.23,0.0081,705,Occasional Late,0,0.45,Medium Risk,Moderate Risk,5,1030.8,206.16,2,2,4,3,2,432,3.0,Potential Loyalists,91.35
CUST-14569,SEG_DEBT_BURDENED,RISK_HIGH_RISK_HIGH_RISK,9421.36,113056.32,6607.42,2757.19,1310.8,822.13,519.67,480.61,460.59,256.43,2813.94,0.7013,2004.36,105112.74,0.2127,Fully Funded,809.58,Excellent Saver,1708.68,0.0,0.0,0.0,258428.62,260137.3,0.3313,663,Frequently Late,2,0.61,High Risk,High Risk,5,1689.36,337.87,2,2,4,3,3,433,3.33,Potential Loyalists,73.22
CUST-08012,SEG_CREDIT_RISK,RISK_HIGH_RISK_CRITICAL_RISK,9018.01,108216.12,7000.48,2605.7,1461.97,914.99,464.75,701.79,598.86,252.42,2017.53,0.7763,1621.35,88703.71,0.1798,Fully Funded,396.18,Healthy Saver,0.0,8481.88,0.0,0.0,0.0,8481.88,0.0113,668,Frequently Late,4,0.6,High Risk,Critical Risk,5,1799.37,359.87,3,3,4,3,3,433,3.33,Potential Loyalists,68.41
CUST-07138,SEG_EMERGING,RISK_LOW_RISK_LOW_RISK,4590.18,55082.16,3832.27,1667.38,656.68,441.45,260.56,415.18,257.33,133.69,757.91,0.8349,325.97,9564.45,0.071,Low,431.94,Moderate Saver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756,On-Time,0,0.07,Low Risk,Low Risk,5,2283.03,456.61,2,2,4,3,4,434,3.67,Potential Loyalists,76.38
CUST-03135,SEG_EMERGING,RISK_LOW_RISK_LOW_RISK,4372.89,52474.68,2980.81,1141.31,646.48,447.56,207.82,178.79,246.75,112.1,1392.08,0.6817,795.0,26893.86,0.1818,Fully Funded,597.08,Healthy Saver,1711.72,0.0,0.0,0.0,0.0,1711.72,0.0047,751,On-Time,0,0.16,Low Risk,Low Risk,5,2465.99,493.2,2,2,4,3,4,434,3.67,Potential Loyalists,92.65
CUST-08584,SEG_HIGH_SPEND,RISK_MEDIUM_RISK_MODERATE_RISK,9974.52,119694.24,7678.14,2984.26,1750.72,1033.0,475.54,360.7,504.91,569.01,2296.38,0.7698,1148.95,60351.99,0.1152,Fully Funded,1147.43,Moderate Saver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679,On-Time,0,0.45,Medium Risk,Moderate Risk,5,2525.16,505.03,2,1,4,3,4,434,3.67,Potential Loyalists,79.51
CUST-09667,SEG_EMERGING,RISK_MEDIUM_RISK_HIGH_RISK,3115.92,37391.04,2495.77,973.6,515.59,238.95,163.8,258.73,204.59,140.51,620.15,0.801,470.29,48066.37,0.1509,Fully Funded,149.86,Healthy Saver,4828.73,0.0,0.0,11060.56,0.0,15889.29,0.0612,693,On-Time,1,0.39,Medium Risk,High Risk,5,2616.72,523.34,2,2,4,3,4,434,3.67,Potential Loyalists,78.97
CUST-10616,SEG_EMERGING,RISK_MEDIUM_RISK_HIGH_RISK,6516.69,78200.28,4064.49,1239.39,1007.92,425.49,248.73,445.04,379.57,318.35,2452.2,0.6237,994.26,41289.5,0.1526,Fully Funded,1457.94,Healthy Saver,3140.2,0.0,0.0,0.0,0.0,3140.2,0.0058,706,On-Time,1,0.25,Medium Risk,High Risk,5,2750.36,550.07,2,2,4,3,4,434,3.67,Potential Loyalists,81.2
CUST-00220,SEG_EMERGING,RISK_MEDIUM_RISK_HIGH_RISK,1870.7,22448.4,1277.33,477.57,234.65,141.82,99.05,132.49,119.57,72.18,593.37,0.6828,357.05,41449.8,0.1909,Fully Funded,236.32,Healthy Saver,1308.33,0.0,8567.54,0.0,0.0,9875.87,0.0634,729,Occasional Late,1,0.24,Medium Risk,High Risk,5,2763.31,552.66,2,2,4,3,4,434,3.67,Potential Loyalists,86.55
CUST-00318,SEG_EMERGING,RISK_MEDIUM_RISK_HIGH_RISK,8455.97,101471.64,5333.37,1682.82,1205.13,850.51,323.62,452.44,479.53,339.32,3122.6,0.6307,1801.04,29757.75,0.213,Partially Funded,1321.56,Healthy Saver,15186.17,0.0,0.0,0.0,0.0,15186.17,0.0216,732,On-Time,1,0.39,Medium Risk,High Risk,6,753.67,125.61,3,3,4,4,1,441,3.0,Potential Loyalists,89.1
CUST-03429,SEG_HIGH_SPEND,RISK_MEDIUM_RISK_MODERATE_RISK,8159.53,97914.36,6354.43,2382.02,1308.97,779.71,396.69,693.44,501.91,291.69,1805.1,0.7788,838.75,29758.48,0.1028,Partially Funded,966.35,Moderate Saver,2826.78,9990.39,0.0,0.0,114247.32,127064.49,0.1869,694,Occasional Late,0,0.38,Medium Risk,Moderate Risk,6,2030.82,338.47,2,2,4,4,3,443,3.67,Loyal Customers,73.66
CUST-13477,SEG_HIGH_SPEND,RISK_MEDIUM_RISK_HIGH_RISK,8061.73,96740.76,6148.86,1946.77,1349.27,709.42,555.44,610.39,515.98,461.59,1912.87,0.7627,940.18,18858.54,0.1166,Partially Funded,972.69,Moderate Saver,14176.15,0.0,0.0,0.0,0.0,14176.15,0.0211,685,On-Time,1,0.39,Medium Risk,High Risk,6,2067.22,344.54,2,1,4,4,3,443,3.67,Loyal Customers,74.46
CUST-07670,SEG_SAVERS,RISK_VERY_HIGH_RISK_CRITICAL_RISK,4099.05,49188.6,2862.99,1032.75,677.19,249.96,194.44,365.69,224.72,118.24,1236.06,0.6985,1049.05,32754.24,0.2559,Fully Funded,187.01,Excellent Saver,6856.07,0.0,0.0,0.0,327420.91,334276.98,0.9786,513,Default Risk,5,0.82,Very High Risk,Critical Risk,6,2089.11,348.19,2,1,4,4,4,444,4.0,Champions,40.22
CUST-06749,SEG_EMERGING,RISK_MEDIUM_RISK_HIGH_RISK,4447.57,53370.84,3367.08,1356.37,711.14,429.63,168.53,313.18,238.99,149.24,1080.49,0.7571,770.77,13649.89,0.1733,Partially Funded,309.72,Healthy Saver,7349.81,0.0,0.0,33806.13,0.0,41155.94,0.111,677,On-Time,1,0.31,Medium Risk,High Risk,6,2307.46,384.58,2,2,4,4,4,444,4.0,Champions,80.36
CUST-00203,SEG_DEBT_BURDENED,RISK_HIGH_RISK_CRITICAL_RISK,7715.56,92586.72,5578.14,2298.27,948.06,781.84,331.42,326.88,534.19,357.48,2137.42,0.723,1489.23,33057.33,0.193,Partially Funded,648.19,Healthy Saver,0.0,0.0,0.0,5425.76,448148.65,453574.41,0.7054,621,Frequently Late,1,0.7,High Risk,Critical Risk,6,4343.89,723.98,3,2,4,4,5,445,4.33,Champions,65.91
CUST-01549,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,3375.9,40510.8,2444.28,928.19,473.75,327.73,152.52,175.17,188.03,198.89,931.62,0.724,465.12,23805.35,0.1378,Fully Funded,466.5,Moderate Saver,542.4,0.0,0.0,9232.92,0.0,9775.32,0.0347,722,Occasional Late,0,0.27,Medium Risk,Moderate Risk,6,5368.9,894.82,2,2,4,4,5,445,4.33,Champions,83.98
CUST-06371,SEG_SAVERS,RISK_MEDIUM_RISK_MODERATE_RISK,1139.6,13675.2,812.61,286.63,155.79,104.73,38.4,95.53,64.98,66.55,326.99,0.7131,272.75,19354.81,0.2393,Fully Funded,54.24,Excellent Saver,1652.69,0.0,0.0,0.0,0.0,1652.69,0.0174,714,Occasional Late,0,0.39,Medium Risk,Moderate Risk,7,2438.76,348.39,1,1,4,5,4,454,4.33,Champions,93.38
CUST-04004,SEG_SAVERS,RISK_LOW_RISK_LOW_RISK,4603.48,55241.76,2763.08,961.95,561.02,259.54,186.42,212.18,329.23,252.74,1840.4,0.6002,1401.8,29509.87,0.3045,Fully Funded,438.6,Excellent Saver,2639.65,0.0,0.0,13229.79,87562.24,103431.68,0.2696,780,On-Time,0,0.16,Low Risk,Low Risk,7,2966.5,423.79,1,1,4,5,4,454,4.33,Champions,90.08
CUST-14653,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,1694.12,20329.44,1302.41,630.89,249.77,139.95,52.95,70.54,91.08,67.23,391.71,0.7688,311.47,8545.77,0.1839,Fully Funded,80.24,Healthy Saver,3082.47,13115.07,0.0,24079.49,0.0,40277.03,0.2853,709,On-Time,0,0.21,Medium Risk,Moderate Risk,7,3032.48,433.21,2,2,4,5,5,455,4.67,Champions,84.04
CUST-00608,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,5325.92,63911.04,3919.6,1257.53,810.63,520.08,250.57,487.05,364.11,229.63,1406.32,0.7359,766.88,27202.62,0.144,Fully Funded,639.44,Moderate Saver,0.0,17859.19,5215.25,23195.01,0.0,46269.45,0.1043,727,On-Time,0,0.36,Medium Risk,Moderate Risk,7,3573.36,510.48,4,3,4,5,5,455,4.67,Champions,83.4
CUST-14212,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,17674.49,212093.88,11513.15,3587.88,2963.63,1244.54,588.62,1044.62,1101.7,982.16,6161.34,0.6514,2478.72,106364.16,0.1402,Fully Funded,3682.62,Moderate Saver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725,On-Time,0,0.28,Medium Risk,Moderate Risk,7,4162.19,594.6,1,1,4,5,5,455,4.67,Champions,85.35
CUST-08235,SEG_DEBT_BURDENED,RISK_HIGH_RISK_CRITICAL_RISK,7204.27,86451.24,6274.27,2682.81,1215.23,604.92,470.66,651.55,464.56,184.54,930.0,0.8709,535.91,52051.4,0.0744,Fully Funded,394.09,Moderate Saver,381.19,0.0,0.0,0.0,418273.06,418654.25,0.6973,591,Frequently Late,4,0.52,High Risk,Critical Risk,7,5168.49,738.36,3,2,4,5,5,455,4.67,Champions,31.95
CUST-06302,SEG_EMERGING,RISK_MEDIUM_RISK_HIGH_RISK,2458.79,29505.48,1902.84,764.39,398.28,177.85,94.05,205.98,149.93,112.36,555.95,0.7739,391.37,31512.14,0.1592,Fully Funded,164.58,Healthy Saver,1900.87,0.0,0.0,0.0,0.0,1900.87,0.0093,730,Occasional Late,1,0.42,Medium Risk,High Risk,8,1096.52,137.06,2,2,4,5,2,452,3.67,Potential Loyalists,83.19
CUST-09976,SEG_DEBT_BURDENED,RISK_VERY_HIGH_RISK_CRITICAL_RISK,5386.54,64638.48,4424.66,1704.72,856.57,456.06,307.47,394.7,383.82,321.32,961.88,0.8214,402.91,30528.19,0.0748,Fully Funded,558.97,Moderate Saver,2346.26,0.0,0.0,0.0,335130.77,337477.03,0.7518,562,Frequently Late,6,0.9,Very High Risk,Critical Risk,8,2637.23,329.65,3,3,4,5,4,454,4.33,Champions,29.33
CUST-05324,SEG_EMERGING,RISK_HIGH_RISK_HIGH_RISK,6640.05,79680.6,4870.89,1664.72,1127.91,569.67,459.17,304.7,381.46,363.26,1769.16,0.7336,1179.68,73399.49,0.1777,Fully Funded,589.48,Healthy Saver,12081.11,0.0,0.0,0.0,0.0,12081.11,0.0218,669,Frequently Late,2,0.79,High Risk,High Risk,8,3109.44,388.68,4,3,4,5,5,455,4.67,Champions,77.88
CUST-07555,SEG_HIGH_SPEND,RISK_MEDIUM_RISK_LOW_RISK,8057.41,96688.92,5911.21,2364.16,1390.35,520.74,267.55,489.6,570.45,308.36,2146.2,0.7336,1163.01,73818.95,0.1443,Fully Funded,983.19,Moderate Saver,3514.34,0.0,0.0,23574.23,0.0,27088.57,0.0403,743,On-Time,0,0.29,Medium Risk,Low Risk,8,3617.97,452.25,1,1,4,5,5,455,4.67,Champions,85.77
CUST-00741,SEG_HIGH_SPEND,RISK_MEDIUM_RISK_MODERATE_RISK,11988.76,143865.12,9126.37,3820.61,1973.4,856.05,547.05,583.28,781.12,564.86,2862.39,0.7612,1652.95,110698.85,0.1379,Fully Funded,1209.44,Moderate Saver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692,On-Time,0,0.29,Medium Risk,Moderate Risk,8,6743.12,842.89,1,1,4,5,5,455,4.67,Champions,83.5
