income_id,customer_id,monthly_income,annual_income,income_source,income_stability
INC-11394,CUST-11394,7197.2,86366.4,Salary,Medium
INC-11395,CUST-11395,5603.08,67236.96,Salary,Medium
INC-11396,CUST-11396,4893.12,58717.44,Investment,Medium
INC-11397,CUST-11397,2642.64,31711.68,Business,Low
INC-11398,CUST-11398,3912.9,46954.8,Salary,Medium
INC-11399,CUST-11399,13536.99,162443.88,Salary,High
INC-11400,CUST-11400,10567.41,126808.92,Salary,High
INC-11401,CUST-11401,4802.79,57633.48,Salary,High
INC-11402,CUST-11402,8021.28,96255.36,Salary,High
INC-11403,CUST-11403,6203.61,74443.32,Pension/Government,High
INC-11404,CUST-11404,5119.54,61434.48,Freelance,Medium
INC-11405,CUST-11405,5857.44,70289.28,Salary,High
INC-11406,CUST-11406,9974.3,119691.6,Salary,Medium
INC-11407,CUST-11407,4182.22,50186.64,Salary,Medium
INC-11408,CUST-11408,3770.65,45247.8,Investment,High
INC-11409,CUST-11409,7500.08,90000.96,Salary,High
INC-11410,CUST-11410,4059.08,48708.96,Salary,High
INC-11411,CUST-11411,3139.09,37669.08,Salary,High
INC-11412,CUST-11412,4565.63,54787.56,Pension/Government,High
INC-11413,CUST-11413,9673.79,116085.48,Salary,High
INC-11414,CUST-11414,4462.05,53544.6,Salary,High
INC-11415,CUST-11415,2059.06,24708.72,Salary,Medium
INC-11416,CUST-11416,9516.69,114200.28,Salary,High
INC-11417,CUST-11417,1444.59,17335.08,Government Support,Low
INC-11418,CUST-11418,4206.98,50483.76,Business,Low
INC-11419,CUST-11419,5904.67,70856.04,Salary,High
INC-11420,CUST-11420,6708.43,80501.16,Freelance,Low
INC-11421,CUST-11421,7800.77,93609.24,Salary,High
INC-11422,CUST-11422,3612.76,43353.12,Salary,High
INC-11423,CUST-11423,12054.04,144648.48,Salary,Medium
INC-11424,CUST-11424,1691.53,20298.36,Government Support,Low
INC-11425,CUST-11425,8758.91,105106.92,Pension/Government,Medium
INC-11426,CUST-11426,4253.92,51047.04,Pension/Government,High
INC-11427,CUST-11427,3113.06,37356.72,Salary,Medium
INC-11428,CUST-11428,5624.57,67494.84,Salary,Medium
INC-11429,CUST-11429,5781.03,69372.36,Salary,Medium
INC-11430,CUST-11430,7000.8,84009.6,Salary,High
INC-11431,CUST-11431,8148.19,97778.28,Salary,High
INC-11432,CUST-11432,3810.56,45726.72,Salary,High
INC-11433,CUST-11433,3120.35,37444.2,Salary,High
INC-11434,CUST-11434,7528.56,90342.72,Salary,High
INC-11435,CUST-11435,6347.73,76172.76,Pension/Government,High
INC-11436,CUST-11436,5792.41,69508.92,Salary,Medium
INC-11437,CUST-11437,3767.33,45207.96,Salary,High
INC-11438,CUST-11438,6017.67,72212.04,Freelance,Medium
INC-11439,CUST-11439,5779.77,69357.24,Salary,High
INC-11440,CUST-11440,6554.04,78648.48,Pension/Government,High
INC-11441,CUST-11441,6610.17,79322.04,Pension/Government,High
INC-11442,CUST-11442,10475.5,125706.0,Pension/Government,High
INC-11443,CUST-11443,5605.89,67270.68,Salary,Medium
INC-11444,CUST-11444,1321.01,15852.12,Family,Low
INC-11445,CUST-11445,9927.87,119134.44,Salary,High
INC-11446,CUST-11446,6900.3,82803.6,Investment,High
INC-11447,CUST-11447,7780.09,93361.08,Salary,Medium
INC-11448,CUST-11448,7571.65,90859.8,Salary,Medium
INC-11449,CUST-11449,8405.64,100867.68,Salary,Medium
INC-11450,CUST-11450,3118.06,37416.72,Freelance,Low
INC-11451,CUST-11451,6153.55,73842.6,Salary,High
INC-11452,CUST-11452,5444.86,65338.32,Pension/Government,High
INC-11453,CUST-11453,5501.97,66023.64,Salary,High
INC-11454,CUST-11454,1045.56,12546.72,Freelance,Low
INC-11455,CUST-11455,5434.5,65214.0,Salary,High
INC-11456,CUST-11456,4155.09,49861.08,Salary,High
INC-11457,CUST-11457,6619.61,79435.32,Business,Low
INC-11458,CUST-11458,9172.15,110065.8,Salary,Medium
INC-11459,CUST-11459,5946.62,71359.44,Investment,High
INC-11460,CUST-11460,9984.46,119813.52,Investment,High
INC-11461,CUST-11461,5088.4,61060.8,Salary,High
INC-11462,CUST-11462,6435.43,77225.16,Salary,Medium
INC-11463,CUST-11463,3939.2,47270.4,Pension/Government,High
INC-11464,CUST-11464,4764.75,57177.0,Salary,Medium
INC-11465,CUST-11465,6180.36,74164.32,Salary,Medium
INC-11466,CUST-11466,4208.53,50502.36,Pension/Government,High
INC-11467,CUST-11467,4873.27,58479.24,Salary,High
INC-11468,CUST-11468,5525.08,66300.96,Salary,High
INC-11469,CUST-11469,4450.88,53410.56,Salary,High
INC-11470,CUST-11470,7098.34,85180.08,Pension/Government,High
INC-11471,CUST-11471,7685.65,92227.8,Business,Medium
INC-11472,CUST-11472,994.37,11932.44,Government Support,Low
INC-11473,CUST-11473,5475.38,65704.56,Pension/Government,High
INC-11474,CUST-11474,5151.09,61813.08,Pension/Government,High
INC-11475,CUST-11475,3988.02,47856.24,Salary,Medium
INC-11476,CUST-11476,23309.29,279711.48,Salary,High
INC-11477,CUST-11477,1942.27,23307.24,Government Support,Medium
INC-11478,CUST-11478,6936.63,83239.56,Pension/Government,High
INC-11479,CUST-11479,3635.25,43623.0,Salary,High
INC-11480,CUST-11480,11228.75,134745.0,Salary,High
INC-11481,CUST-11481,6430.3,77163.6,Pension/Government,High
INC-11482,CUST-11482,11306.38,135676.56,Salary,Medium
INC-11483,CUST-11483,8027.11,96325.32,Salary,Medium
INC-11484,CUST-11484,5276.99,63323.88,Salary,Medium
INC-11485,CUST-11485,7664.37,91972.44,Freelance,Medium
INC-11486,CUST-11486,1818.94,21827.28,Government Support,Low
INC-11487,CUST-11487,7996.92,95963.04,Salary,High
INC-11488,CUST-11488,3877.15,46525.8,Salary,High
INC-11489,CUST-11489,4990.17,59882.04,Salary,High
INC-11490,CUST-11490,4226.65,50719.8,Salary,Medium
INC-11491,CUST-11491,12087.64,145051.68,Salary,Medium
INC-11492,CUST-11492,6885.61,82627.32,Salary,High
INC-11493,CUST-11493,7391.64,88699.68,Pension/Government,High
INC-11494,CUST-11494,4044.27,48531.24,Business,Medium
INC-11495,CUST-11495,7721.29,92655.48,Pension/Government,High
INC-11496,CUST-11496,4942.79,59313.48,Business,Low
INC-11497,CUST-11497,6835.23,82022.76,Salary,High
INC-11498,CUST-11498,6477.64,77731.68,Salary,High
INC-11499,CUST-11499,7325.57,87906.84,Salary,High
INC-11500,CUST-11500,5426.85,65122.2,Pension/Government,High
INC-11501,CUST-11501,6076.57,72918.84,Salary,High
INC-11502,CUST-11502,10742.41,128908.92,Salary,High
INC-11503,CUST-11503,4398.21,52778.52,Pension/Government,High
INC-11504,CUST-11504,7899.16,94789.92,Salary,High
INC-11505,CUST-11505,16171.91,194062.92,Business,Medium
INC-11506,CUST-11506,8053.33,96639.96,Salary,High
INC-11507,CUST-11507,6441.6,77299.2,Salary,High
INC-11508,CUST-11508,5206.37,62476.44,Salary,High
INC-11509,CUST-11509,10856.45,130277.4,Salary,High
INC-11510,CUST-11510,3057.71,36692.52,Salary,High
INC-11511,CUST-11511,8552.74,102632.88,Investment,High
INC-11512,CUST-11512,6781.09,81373.08,Salary,Medium
INC-11513,CUST-11513,4575.7,54908.4,Salary,High
INC-11514,CUST-11514,9129.31,109551.72,Salary,High
INC-11515,CUST-11515,7068.38,84820.56,Salary,High
INC-11516,CUST-11516,7507.69,90092.28,Salary,High
INC-11517,CUST-11517,12378.09,148537.08,Salary,Medium
INC-11518,CUST-11518,1306.81,15681.72,Government Support,Low
INC-11519,CUST-11519,6153.18,73838.16,Salary,High
INC-11520,CUST-11520,7591.22,91094.64,Business,Low
INC-11521,CUST-11521,4336.93,52043.16,Salary,Medium
INC-11522,CUST-11522,3510.8,42129.6,Pension/Government,High
INC-11523,CUST-11523,5334.82,64017.84,Business,Low
INC-11524,CUST-11524,6287.62,75451.44,Salary,High
INC-11525,CUST-11525,5502.65,66031.8,Business,Low
INC-11526,CUST-11526,6996.63,83959.56,Salary,Medium
INC-11527,CUST-11527,7510.81,90129.72,Salary,High
INC-11528,CUST-11528,5835.14,70021.68,Salary,Medium
INC-11529,CUST-11529,9706.41,116476.92,Salary,High
INC-11530,CUST-11530,13701.29,164415.48,Salary,High
INC-11531,CUST-11531,7639.13,91669.56,Salary,Medium
INC-11532,CUST-11532,1323.11,15877.32,Government Support,Low
INC-11533,CUST-11533,10316.18,123794.16,Salary,High
INC-11534,CUST-11534,6309.73,75716.76,Salary,High
INC-11535,CUST-11535,4810.86,57730.32,Salary,High
INC-11536,CUST-11536,5804.58,69654.96,Salary,Medium
INC-11537,CUST-11537,4595.16,55141.92,Salary,High
INC-11538,CUST-11538,7101.28,85215.36,Pension/Government,High
INC-11539,CUST-11539,6498.18,77978.16,Salary,High
INC-11540,CUST-11540,7264.91,87178.92,Freelance,Low
INC-11541,CUST-11541,8891.55,106698.6,Salary,High
INC-11542,CUST-11542,4122.1,49465.2,Salary,Medium
INC-11543,CUST-11543,8404.9,100858.8,Investment,High
INC-11544,CUST-11544,4630.5,55566.0,Salary,High
INC-11545,CUST-11545,8853.65,106243.8,Salary,Medium
INC-11546,CUST-11546,9106.56,109278.72,Salary,High
INC-11547,CUST-11547,6760.98,81131.76,Salary,Medium
INC-11548,CUST-11548,6439.65,77275.8,Salary,High
INC-11549,CUST-11549,1391.78,16701.36,Government Support,Low
INC-11550,CUST-11550,6180.07,74160.84,Freelance,Medium
INC-11551,CUST-11551,6725.04,80700.48,Salary,High
INC-11552,CUST-11552,3992.56,47910.72,Salary,Medium
INC-11553,CUST-11553,7701.47,92417.64,Business,Medium
INC-11554,CUST-11554,11365.29,136383.48,Salary,Medium
INC-11555,CUST-11555,3887.07,46644.84,Salary,Medium
INC-11556,CUST-11556,6488.96,77867.52,Business,Medium
INC-11557,CUST-11557,6721.45,80657.4,Salary,Medium
INC-11558,CUST-11558,9755.53,117066.36,Salary,High
INC-11559,CUST-11559,6499.27,77991.24,Salary,High
INC-11560,CUST-11560,7417.56,89010.72,Salary,High
INC-11561,CUST-11561,6089.0,73068.0,Salary,High
INC-11562,CUST-11562,9006.68,108080.16,Salary,High
INC-11563,CUST-11563,7158.51,85902.12,Freelance,Low
INC-11564,CUST-11564,732.19,8786.28,Government Support,Low
INC-11565,CUST-11565,6301.13,75613.56,Salary,Medium
INC-11566,CUST-11566,4908.13,58897.56,Salary,High
INC-11567,CUST-11567,4504.5,54054.0,Salary,High
INC-11568,CUST-11568,3224.02,38688.24,Pension/Government,High
INC-11569,CUST-11569,3816.49,45797.88,Pension/Government,High
INC-11570,CUST-11570,8322.8,99873.6,Salary,High
INC-11571,CUST-11571,4631.69,55580.28,Salary,Medium
INC-11572,CUST-11572,4043.39,48520.68,Business,Low
INC-11573,CUST-11573,8195.68,98348.16,Pension/Government,High
INC-11574,CUST-11574,10619.92,127439.04,Salary,Medium
INC-11575,CUST-11575,9128.79,109545.48,Freelance,Medium
INC-11576,CUST-11576,5613.74,67364.88,Salary,Medium
INC-11577,CUST-11577,5166.79,62001.48,Salary,High
INC-11578,CUST-11578,3742.71,44912.52,Salary,High
INC-11579,CUST-11579,2411.99,28943.88,Salary,High
INC-11580,CUST-11580,6870.64,82447.68,Salary,High
INC-11581,CUST-11581,9069.68,108836.16,Salary,High
INC-11582,CUST-11582,6487.87,77854.44,Salary,Medium
INC-11583,CUST-11583,6000.96,72011.52,Pension/Government,High
INC-11584,CUST-11584,8451.72,101420.64,Salary,High
INC-11585,CUST-11585,5596.49,67157.88,Freelance,Medium
INC-11586,CUST-11586,6650.1,79801.2,Salary,Medium
INC-11587,CUST-11587,9430.77,113169.24,Salary,High
INC-11588,CUST-11588,5379.57,64554.84,Salary,High
INC-11589,CUST-11589,5250.43,63005.16,Pension/Government,High
INC-11590,CUST-11590,3480.13,41761.56,Salary,High
INC-11591,CUST-11591,5540.96,66491.52,Salary,High
INC-11592,CUST-11592,4982.94,59795.28,Salary,High
INC-11593,CUST-11593,5926.98,71123.76,Salary,High
INC-11594,CUST-11594,4522.24,54266.88,Salary,Medium
INC-11595,CUST-11595,7489.01,89868.12,Salary,High
INC-11596,CUST-11596,5812.25,69747.0,Investment,High
INC-11597,CUST-11597,4416.64,52999.68,Salary,High
INC-11598,CUST-11598,1091.06,13092.72,Government Support,Low
INC-11599,CUST-11599,5650.15,67801.8,Salary,High
INC-11600,CUST-11600,3947.79,47373.48,Investment,High
INC-11601,CUST-11601,11663.9,139966.8,Salary,High
INC-11602,CUST-11602,6733.46,80801.52,Salary,High
INC-11603,CUST-11603,8361.02,100332.24,Business,Medium
INC-11604,CUST-11604,6576.72,78920.64,Salary,Medium
INC-11605,CUST-11605,15760.49,189125.88,Salary,High
INC-11606,CUST-11606,6188.0,74256.0,Salary,Medium
INC-11607,CUST-11607,8579.01,102948.12,Freelance,Medium
INC-11608,CUST-11608,3938.89,47266.68,Investment,High
INC-11609,CUST-11609,5281.51,63378.12,Salary,High
INC-11610,CUST-11610,3933.31,47199.72,Salary,High
INC-11611,CUST-11611,5439.69,65276.28,Salary,Medium
INC-11612,CUST-11612,6896.49,82757.88,Salary,Medium
INC-11613,CUST-11613,7297.02,87564.24,Salary,High
INC-11614,CUST-11614,6804.03,81648.36,Investment,High
INC-11615,CUST-11615,6919.25,83031.0,Salary,High
INC-11616,CUST-11616,1237.49,14849.88,Government Support,Low
INC-11617,CUST-11617,9122.92,109475.04,Salary,High
INC-11618,CUST-11618,12038.88,144466.56,Salary,High
INC-11619,CUST-11619,5062.25,60747.0,Salary,High
INC-11620,CUST-11620,11404.81,136857.72,Salary,High
INC-11621,CUST-11621,7210.62,86527.44,Salary,Medium
INC-11622,CUST-11622,1454.04,17448.48,Government Support,Low
INC-11623,CUST-11623,11144.2,133730.4,Investment,High
INC-11624,CUST-11624,1480.59,17767.08,Government Support,Low
INC-11625,CUST-11625,4936.45,59237.4,Salary,High
INC-11626,CUST-11626,9338.93,112067.16,Salary,High
INC-11627,CUST-11627,5165.87,61990.44,Salary,Medium
INC-11628,CUST-11628,2072.05,24864.6,Government Support,Low
INC-11629,CUST-11629,5394.61,64735.32,Salary,Medium
INC-11630,CUST-11630,11774.25,141291.0,Investment,High
INC-11631,CUST-11631,8715.01,104580.12,Pension/Government,High
INC-11632,CUST-11632,9855.55,118266.6,Pension/Government,High
INC-11633,CUST-11633,4725.75,56709.0,Salary,Medium
INC-11634,CUST-11634,5088.33,61059.96,Salary,High
INC-11635,CUST-11635,3810.66,45727.92,Freelance,Medium
INC-11636,CUST-11636,3214.5,38574.0,Salary,Medium
INC-11637,CUST-11637,6258.18,75098.16,Business,Medium
INC-11638,CUST-11638,12619.46,151433.52,Salary,High
INC-11639,CUST-11639,5437.37,65248.44,Salary,High
INC-11640,CUST-11640,8430.62,101167.44,Pension/Government,High
INC-11641,CUST-11641,7812.02,93744.24,Salary,High
INC-11642,CUST-11642,7037.85,84454.2,Salary,High
INC-11643,CUST-11643,10183.3,122199.6,Salary,High
INC-11644,CUST-11644,6691.27,80295.24,Salary,High
INC-11645,CUST-11645,10851.98,130223.76,Salary,High
INC-11646,CUST-11646,3691.85,44302.2,Investment,High
INC-11647,CUST-11647,7801.92,93623.04,Business,Medium
INC-11648,CUST-11648,5378.19,64538.28,Pension/Government,High
INC-11649,CUST-11649,18282.42,219389.04,Salary,High
INC-11650,CUST-11650,4400.96,52811.52,Salary,High
INC-11651,CUST-11651,2949.28,35391.36,Salary,High
INC-11652,CUST-11652,2237.7,26852.4,Salary,High
INC-11653,CUST-11653,9514.39,114172.68,Salary,Medium
INC-11654,CUST-11654,3604.27,43251.24,Salary,High
INC-11655,CUST-11655,5043.82,60525.84,Pension/Government,High
INC-11656,CUST-11656,8803.6,105643.2,Salary,High
INC-11657,CUST-11657,4381.53,52578.36,Salary,High
INC-11658,CUST-11658,6163.72,73964.64,Investment,High
INC-11659,CUST-11659,8411.53,100938.36,Freelance,Medium
INC-11660,CUST-11660,6965.09,83581.08,Business,Medium
INC-11661,CUST-11661,1565.86,18790.32,Freelance,Medium
INC-11662,CUST-11662,6166.63,73999.56,Salary,High
INC-11663,CUST-11663,8676.57,104118.84,Salary,High
INC-11664,CUST-11664,8795.26,105543.12,Business,Medium
INC-11665,CUST-11665,12829.05,153948.6,Salary,Medium
INC-11666,CUST-11666,11373.08,136476.96,Salary,High
INC-11667,CUST-11667,1373.44,16481.28,Government Support,Low
INC-11668,CUST-11668,4691.7,56300.4,Salary,High
INC-11669,CUST-11669,5262.4,63148.8,Salary,High
INC-11670,CUST-11670,7412.27,88947.24,Investment,High
INC-11671,CUST-11671,18077.78,216933.36,Salary,High
INC-11672,CUST-11672,8558.64,102703.68,Salary,High
INC-11673,CUST-11673,7319.35,87832.2,Salary,High
INC-11674,CUST-11674,8492.74,101912.88,Salary,High
INC-11675,CUST-11675,5237.5,62850.0,Salary,High
INC-11676,CUST-11676,1426.46,17117.52,Government Support,Low
INC-11677,CUST-11677,8200.24,98402.88,Pension/Government,High
INC-11678,CUST-11678,4983.93,59807.16,Salary,High
INC-11679,CUST-11679,6107.01,73284.12,Investment,High
INC-11680,CUST-11680,14396.87,172762.44,Investment,High
INC-11681,CUST-11681,2659.05,31908.6,Pension/Government,High
INC-11682,CUST-11682,3415.18,40982.16,Salary,High
INC-11683,CUST-11683,6684.87,80218.44,Salary,Medium
INC-11684,CUST-11684,1600.19,19202.28,Government Support,Low
INC-11685,CUST-11685,3243.34,38920.08,Salary,High
INC-11686,CUST-11686,3951.66,47419.92,Salary,High
INC-11687,CUST-11687,3902.65,46831.8,Salary,Medium
INC-11688,CUST-11688,1307.74,15692.88,Freelance,Low
INC-11689,CUST-11689,1499.89,17998.68,Government Support,Low
INC-11690,CUST-11690,9234.79,110817.48,Freelance,Low
INC-11691,CUST-11691,4426.38,53116.56,Salary,High
INC-11692,CUST-11692,7334.44,88013.28,Pension/Government,High
INC-11693,CUST-11693,7112.95,85355.4,Salary,Medium
INC-11694,CUST-11694,4501.31,54015.72,Business,Low
INC-11695,CUST-11695,3826.22,45914.64,Salary,Medium
INC-11696,CUST-11696,4692.24,56306.88,Salary,High
INC-11697,CUST-11697,4411.13,52933.56,Salary,High
INC-11698,CUST-11698,8963.01,107556.12,Salary,High
INC-11699,CUST-11699,10940.86,131290.32,Salary,High
INC-11700,CUST-11700,10518.99,126227.88,Salary,High
INC-11701,CUST-11701,7407.19,88886.28,Salary,Medium
INC-11702,CUST-11702,6026.44,72317.28,Freelance,Medium
INC-11703,CUST-11703,6006.03,72072.36,Salary,Medium
INC-11704,CUST-11704,3564.43,42773.16,Pension/Government,High
INC-11705,CUST-11705,10337.9,124054.8,Freelance,Medium
INC-11706,CUST-11706,4107.58,49290.96,Salary,High
INC-11707,CUST-11707,12040.02,144480.24,Business,Medium
INC-11708,CUST-11708,1881.03,22572.36,Government Support,Low
INC-11709,CUST-11709,6513.61,78163.32,Salary,High
INC-11710,CUST-11710,8009.14,96109.68,Salary,High
INC-11711,CUST-11711,4664.82,55977.84,Salary,High
INC-11712,CUST-11712,3108.55,37302.6,Salary,High
INC-11713,CUST-11713,10851.02,130212.24,Salary,High
INC-11714,CUST-11714,15326.35,183916.2,Salary,High
INC-11715,CUST-11715,6064.32,72771.84,Salary,Medium
INC-11716,CUST-11716,7251.79,87021.48,Salary,High
INC-11717,CUST-11717,2324.24,27890.88,Freelance,Medium
INC-11718,CUST-11718,5679.95,68159.4,Salary,Medium
INC-11719,CUST-11719,12827.12,153925.44,Salary,High
INC-11720,CUST-11720,5941.09,71293.08,Salary,High
INC-11721,CUST-11721,5804.11,69649.32,Salary,High
INC-11722,CUST-11722,9300.47,111605.64,Business,Low
INC-11723,CUST-11723,6184.5,74214.0,Salary,High
INC-11724,CUST-11724,4316.89,51802.68,Freelance,Medium
INC-11725,CUST-11725,5764.55,69174.6,Salary,High
INC-11726,CUST-11726,11415.02,136980.24,Salary,High
INC-11727,CUST-11727,3472.24,41666.88,Pension/Government,High
INC-11728,CUST-11728,4144.89,49738.68,Investment,High
INC-11729,CUST-11729,7393.36,88720.32,Salary,Medium
INC-11730,CUST-11730,10984.09,131809.08,Freelance,Medium
INC-11731,CUST-11731,10167.9,122014.8,Salary,High
INC-11732,CUST-11732,3881.22,46574.64,Salary,High
INC-11733,CUST-11733,5015.74,60188.88,Salary,High
INC-11734,CUST-11734,4180.16,50161.92,Pension/Government,High
INC-11735,CUST-11735,8822.23,105866.76,Salary,High
INC-11736,CUST-11736,6401.65,76819.8,Pension/Government,High
INC-11737,CUST-11737,3457.48,41489.76,Pension/Government,High
INC-11738,CUST-11738,6373.97,76487.64,Salary,High
INC-11739,CUST-11739,4946.48,59357.76,Salary,Medium
INC-11740,CUST-11740,4526.12,54313.44,Salary,High
INC-11741,CUST-11741,10982.94,131795.28,Pension/Government,High
INC-11742,CUST-11742,6336.21,76034.52,Salary,High
INC-11743,CUST-11743,9741.42,116897.04,Salary,High
INC-11744,CUST-11744,6138.04,73656.48,Salary,High
INC-11745,CUST-11745,3511.17,42134.04,Salary,High
INC-11746,CUST-11746,4218.48,50621.76,Salary,High
INC-11747,CUST-11747,5982.45,71789.4,Pension/Government,High
INC-11748,CUST-11748,3362.62,40351.44,Salary,High
INC-11749,CUST-11749,5040.58,60486.96,Pension/Government,High
INC-11750,CUST-11750,5422.39,65068.68,Salary,High
INC-11751,CUST-11751,7952.51,95430.12,Salary,High
INC-11752,CUST-11752,14160.0,169920.0,Salary,High
INC-11753,CUST-11753,6833.63,82003.56,Pension/Government,High
INC-11754,CUST-11754,3865.34,46384.08,Salary,High
INC-11755,CUST-11755,4569.94,54839.28,Investment,High
INC-11756,CUST-11756,3107.22,37286.64,Salary,Medium
INC-11757,CUST-11757,3215.81,38589.72,Salary,High
INC-11758,CUST-11758,5299.15,63589.8,Salary,High
INC-11759,CUST-11759,4925.31,59103.72,Salary,High
INC-11760,CUST-11760,5516.85,66202.2,Salary,High
INC-11761,CUST-11761,5166.44,61997.28,Salary,High
INC-11762,CUST-11762,6783.27,81399.24,Salary,High
INC-11763,CUST-11763,7016.86,84202.32,Salary,High
INC-11764,CUST-11764,6745.88,80950.56,Salary,High
INC-11765,CUST-11765,2517.65,30211.8,Salary,High
INC-11766,CUST-11766,9565.29,114783.48,Salary,High
INC-11767,CUST-11767,1638.94,19667.28,Government Support,Low
INC-11768,CUST-11768,3307.14,39685.68,Salary,High
INC-11769,CUST-11769,6858.81,82305.72,Salary,Medium
INC-11770,CUST-11770,9640.38,115684.56,Salary,Medium
INC-11771,CUST-11771,1606.24,19274.88,Family,Low
INC-11772,CUST-11772,10773.94,129287.28,Freelance,Medium
INC-11773,CUST-11773,8018.02,96216.24,Freelance,Medium
INC-11774,CUST-11774,9392.02,112704.24,Salary,High
INC-11775,CUST-11775,7177.97,86135.64,Salary,High
INC-11776,CUST-11776,6369.24,76430.88,Salary,High
INC-11777,CUST-11777,5906.44,70877.28,Salary,Medium
INC-11778,CUST-11778,5349.39,64192.68,Salary,High
INC-11779,CUST-11779,10231.19,122774.28,Salary,High
