savings_id,customer_id,monthly_savings,savings_balance,savings_rate,emergency_fund_status
SAV-14338,CUST-14338,624.52,37132.85,0.1316,Fully Funded
SAV-14339,CUST-14339,500.47,11332.85,0.187,Fully Funded
SAV-14340,CUST-14340,368.1,23571.09,0.0589,Partially Funded
SAV-14341,CUST-14341,1081.75,81230.82,0.2383,Fully Funded
SAV-14342,CUST-14342,1804.67,74601.1,0.1696,Fully Funded
SAV-14343,CUST-14343,1727.72,37956.27,0.2153,Fully Funded
SAV-14344,CUST-14344,1102.31,47616.53,0.1737,Fully Funded
SAV-14345,CUST-14345,741.43,13855.35,0.1235,Low
SAV-14346,CUST-14346,817.72,14541.72,0.2193,Fully Funded
SAV-14347,CUST-14347,852.66,55651.18,0.1322,Fully Funded
SAV-14348,CUST-14348,316.69,35384.92,0.1462,Fully Funded
SAV-14349,CUST-14349,98.16,5112.0,0.0643,Partially Funded
SAV-14350,CUST-14350,392.75,17793.84,0.1149,Fully Funded
SAV-14351,CUST-14351,1713.39,68842.25,0.2603,Fully Funded
SAV-14352,CUST-14352,463.28,31297.04,0.121,Fully Funded
SAV-14353,CUST-14353,1293.87,49698.52,0.1313,Fully Funded
SAV-14354,CUST-14354,1279.51,130149.93,0.1619,Fully Funded
SAV-14355,CUST-14355,733.86,38085.55,0.1714,Fully Funded
SAV-14356,CUST-14356,152.09,9912.71,0.0907,Fully Funded
SAV-14357,CUST-14357,608.83,42500.38,0.2051,Fully Funded
SAV-14358,CUST-14358,118.13,6952.22,0.0752,Partially Funded
SAV-14359,CUST-14359,670.65,24852.67,0.1341,Fully Funded
SAV-14360,CUST-14360,392.71,17691.53,0.0993,Partially Funded
SAV-14361,CUST-14361,1493.29,110961.88,0.1137,Fully Funded
SAV-14362,CUST-14362,821.84,37803.82,0.1728,Fully Funded
SAV-14363,CUST-14363,434.0,24686.92,0.0883,Fully Funded
SAV-14364,CUST-14364,964.91,51686.48,0.1382,Fully Funded
SAV-14365,CUST-14365,1824.97,143710.14,0.2407,Fully Funded
SAV-14366,CUST-14366,1810.09,108775.79,0.195,Fully Funded
SAV-14367,CUST-14367,352.87,8682.48,0.0858,Low
SAV-14368,CUST-14368,373.97,14471.82,0.0917,Partially Funded
SAV-14369,CUST-14369,1339.87,70968.98,0.0746,Partially Funded
SAV-14370,CUST-14370,836.57,62763.18,0.165,Fully Funded
SAV-14371,CUST-14371,1902.23,145064.05,0.2356,Fully Funded
SAV-14372,CUST-14372,855.95,27855.89,0.2007,Fully Funded
SAV-14373,CUST-14373,1115.19,15794.26,0.2201,Partially Funded
SAV-14374,CUST-14374,987.61,44416.96,0.1473,Fully Funded
SAV-14375,CUST-14375,794.07,36464.13,0.1342,Fully Funded
SAV-14376,CUST-14376,592.39,38323.32,0.1893,Fully Funded
SAV-14377,CUST-14377,972.9,47668.88,0.1023,Fully Funded
SAV-14378,CUST-14378,347.06,26948.71,0.2151,Fully Funded
SAV-14379,CUST-14379,957.76,65121.66,0.0926,Fully Funded
SAV-14380,CUST-14380,2210.13,38689.7,0.1662,Partially Funded
SAV-14381,CUST-14381,1135.37,46419.52,0.1217,Fully Funded
SAV-14382,CUST-14382,951.44,84102.2,0.2179,Fully Funded
SAV-14383,CUST-14383,849.69,19307.66,0.1031,Low
SAV-14384,CUST-14384,1175.22,24302.1,0.1156,Low
SAV-14385,CUST-14385,612.12,39718.45,0.1888,Fully Funded
SAV-14386,CUST-14386,1032.41,20268.07,0.2225,Fully Funded
SAV-14387,CUST-14387,1398.08,156668.11,0.2035,Fully Funded
SAV-14388,CUST-14388,1944.39,169470.33,0.176,Fully Funded
SAV-14389,CUST-14389,405.89,7096.37,0.1098,Low
SAV-14390,CUST-14390,793.85,28855.61,0.1637,Fully Funded
SAV-14391,CUST-14391,1490.89,26299.27,0.1667,Partially Funded
SAV-14392,CUST-14392,1003.73,116328.71,0.1184,Fully Funded
SAV-14393,CUST-14393,279.65,19790.45,0.162,Fully Funded
SAV-14394,CUST-14394,2003.34,47657.12,0.194,Fully Funded
SAV-14395,CUST-14395,1801.37,159770.54,0.223,Fully Funded
SAV-14396,CUST-14396,904.38,47430.59,0.2736,Fully Funded
SAV-14397,CUST-14397,1036.91,15715.47,0.1602,Partially Funded
SAV-14398,CUST-14398,935.98,49786.12,0.089,Partially Funded
SAV-14399,CUST-14399,736.06,15639.78,0.1901,Partially Funded
SAV-14400,CUST-14400,1748.74,29611.99,0.1587,Partially Funded
SAV-14401,CUST-14401,513.18,18632.17,0.1479,Fully Funded
SAV-14402,CUST-14402,140.4,3637.22,0.1723,Fully Funded
SAV-14403,CUST-14403,752.1,35212.4,0.2111,Fully Funded
SAV-14404,CUST-14404,801.14,44716.85,0.1351,Fully Funded
SAV-14405,CUST-14405,114.42,7684.74,0.1258,Fully Funded
SAV-14406,CUST-14406,367.71,21628.19,0.1656,Fully Funded
SAV-14407,CUST-14407,629.55,10180.48,0.1092,Low
SAV-14408,CUST-14408,244.68,20993.4,0.1221,Fully Funded
SAV-14409,CUST-14409,309.89,26984.11,0.161,Fully Funded
SAV-14410,CUST-14410,547.36,64037.61,0.0939,Fully Funded
SAV-14411,CUST-14411,1119.74,91860.16,0.2081,Fully Funded
SAV-14412,CUST-14412,893.0,12756.63,0.213,Partially Funded
SAV-14413,CUST-14413,941.76,61115.13,0.1863,Fully Funded
SAV-14414,CUST-14414,512.14,13011.99,0.1209,Partially Funded
SAV-14415,CUST-14415,1065.49,22447.13,0.1564,Partially Funded
SAV-14416,CUST-14416,1049.47,68439.87,0.2459,Fully Funded
SAV-14417,CUST-14417,1595.22,37517.03,0.1415,Partially Funded
SAV-14418,CUST-14418,680.95,38754.02,0.1752,Fully Funded
SAV-14419,CUST-14419,578.14,19008.82,0.1297,Fully Funded
SAV-14420,CUST-14420,506.23,49375.36,0.1105,Fully Funded
SAV-14421,CUST-14421,544.24,19744.17,0.1039,Partially Funded
SAV-14422,CUST-14422,1212.89,75811.8,0.1937,Fully Funded
SAV-14423,CUST-14423,657.21,20619.13,0.1721,Fully Funded
SAV-14424,CUST-14424,1066.42,101480.21,0.1023,Fully Funded
SAV-14425,CUST-14425,894.94,16823.23,0.1816,Partially Funded
SAV-14426,CUST-14426,859.76,24491.55,0.1097,Partially Funded
SAV-14427,CUST-14427,584.45,44376.83,0.117,Fully Funded
SAV-14428,CUST-14428,1264.83,107166.17,0.2152,Fully Funded
SAV-14429,CUST-14429,241.72,19768.75,0.1047,Fully Funded
SAV-14430,CUST-14430,1223.12,81130.55,0.1014,Fully Funded
SAV-14431,CUST-14431,1145.62,55358.99,0.1842,Fully Funded
SAV-14432,CUST-14432,642.88,16125.06,0.1592,Partially Funded
SAV-14433,CUST-14433,1704.39,80038.82,0.1828,Fully Funded
SAV-14434,CUST-14434,1530.71,26681.53,0.1829,Partially Funded
SAV-14435,CUST-14435,713.37,27154.94,0.0847,Partially Funded
SAV-14436,CUST-14436,2047.94,59542.27,0.228,Fully Funded
SAV-14437,CUST-14437,1100.78,113207.13,0.2153,Fully Funded
SAV-14438,CUST-14438,461.92,10680.3,0.1018,Low
SAV-14439,CUST-14439,672.83,64878.76,0.197,Fully Funded
SAV-14440,CUST-14440,1557.91,70742.58,0.1049,Fully Funded
SAV-14441,CUST-14441,1008.39,67139.53,0.163,Fully Funded
SAV-14442,CUST-14442,2433.94,189284.09,0.248,Fully Funded
SAV-14443,CUST-14443,1610.84,21349.81,0.1567,Low
SAV-14444,CUST-14444,1366.39,36658.28,0.173,Fully Funded
SAV-14445,CUST-14445,537.43,25670.85,0.1584,Fully Funded
SAV-14446,CUST-14446,995.62,63055.72,0.1616,Fully Funded
SAV-14447,CUST-14447,770.09,57504.79,0.1455,Fully Funded
SAV-14448,CUST-14448,1781.71,29849.09,0.2124,Partially Funded
SAV-14449,CUST-14449,215.51,7208.58,0.0734,Low
SAV-14450,CUST-14450,726.21,41223.4,0.1895,Fully Funded
SAV-14451,CUST-14451,857.58,75979.5,0.1847,Fully Funded
SAV-14452,CUST-14452,951.05,87960.78,0.1664,Fully Funded
SAV-14453,CUST-14453,1047.13,69034.49,0.148,Fully Funded
SAV-14454,CUST-14454,1449.3,87996.18,0.1282,Fully Funded
SAV-14455,CUST-14455,513.07,17363.04,0.2414,Fully Funded
SAV-14456,CUST-14456,796.63,17973.92,0.1748,Partially Funded
SAV-14457,CUST-14457,328.19,27061.86,0.0725,Fully Funded
SAV-14458,CUST-14458,1395.94,67955.52,0.209,Fully Funded
SAV-14459,CUST-14459,932.98,63163.98,0.1236,Fully Funded
SAV-14460,CUST-14460,1748.03,144241.92,0.2476,Fully Funded
SAV-14461,CUST-14461,837.65,23833.46,0.21,Fully Funded
SAV-14462,CUST-14462,498.03,15292.2,0.1384,Partially Funded
SAV-14463,CUST-14463,1588.4,112361.67,0.1734,Fully Funded
SAV-14464,CUST-14464,1444.16,45542.87,0.2425,Fully Funded
SAV-14465,CUST-14465,691.3,49374.76,0.1198,Fully Funded
SAV-14466,CUST-14466,769.64,36003.04,0.1239,Fully Funded
SAV-14467,CUST-14467,860.7,37316.01,0.1149,Fully Funded
SAV-14468,CUST-14468,562.42,38861.97,0.1495,Fully Funded
SAV-14469,CUST-14469,1295.63,86512.71,0.1676,Fully Funded
SAV-14470,CUST-14470,863.43,79306.0,0.1639,Fully Funded
SAV-14471,CUST-14471,601.61,28854.36,0.1768,Fully Funded
SAV-14472,CUST-14472,1056.51,49137.72,0.173,Fully Funded
SAV-14473,CUST-14473,181.07,5801.76,0.1368,Partially Funded
SAV-14474,CUST-14474,1393.35,58796.3,0.2186,Fully Funded
SAV-14475,CUST-14475,147.1,10280.38,0.1297,Fully Funded
SAV-14476,CUST-14476,255.61,13596.8,0.159,Fully Funded
SAV-14477,CUST-14477,929.86,82649.87,0.1344,Fully Funded
SAV-14478,CUST-14478,252.62,17288.78,0.1328,Fully Funded
SAV-14479,CUST-14479,935.62,30790.28,0.17,Fully Funded
SAV-14480,CUST-14480,1157.89,108799.76,0.1364,Fully Funded
SAV-14481,CUST-14481,550.03,10883.09,0.1339,Partially Funded
SAV-14482,CUST-14482,964.18,52843.84,0.1068,Fully Funded
SAV-14483,CUST-14483,1279.61,31751.35,0.1408,Partially Funded
SAV-14484,CUST-14484,723.38,12427.59,0.1273,Low
SAV-14485,CUST-14485,1338.31,84333.35,0.2406,Fully Funded
SAV-14486,CUST-14486,60.5,1170.01,0.0844,Low
SAV-14487,CUST-14487,260.88,3592.76,0.0927,Low
SAV-14488,CUST-14488,549.75,16642.29,0.1345,Partially Funded
SAV-14489,CUST-14489,558.44,29495.77,0.1337,Fully Funded
SAV-14490,CUST-14490,957.09,24033.75,0.1706,Partially Funded
SAV-14491,CUST-14491,2775.52,189156.12,0.2538,Fully Funded
SAV-14492,CUST-14492,681.74,58964.14,0.096,Fully Funded
SAV-14493,CUST-14493,655.15,53360.55,0.1307,Fully Funded
SAV-14494,CUST-14494,1943.39,126109.86,0.1694,Fully Funded
SAV-14495,CUST-14495,2018.02,82889.52,0.216,Fully Funded
SAV-14496,CUST-14496,1581.47,141280.6,0.132,Fully Funded
SAV-14497,CUST-14497,867.59,23975.82,0.1696,Fully Funded
SAV-14498,CUST-14498,248.75,17292.15,0.2068,Fully Funded
SAV-14499,CUST-14499,80.25,6208.24,0.0714,Fully Funded
SAV-14500,CUST-14500,1618.93,38631.23,0.2436,Fully Funded
SAV-14501,CUST-14501,1068.21,47784.28,0.1766,Fully Funded
SAV-14502,CUST-14502,1132.9,27678.74,0.1646,Partially Funded
SAV-14503,CUST-14503,723.67,40948.85,0.1428,Fully Funded
SAV-14504,CUST-14504,1392.25,56272.76,0.2372,Fully Funded
SAV-14505,CUST-14505,638.52,62692.51,0.151,Fully Funded
SAV-14506,CUST-14506,102.87,1903.4,0.1624,Partially Funded
SAV-14507,CUST-14507,1575.99,177456.89,0.2173,Fully Funded
SAV-14508,CUST-14508,1126.48,88915.9,0.1274,Fully Funded
SAV-14509,CUST-14509,645.0,35500.71,0.1159,Fully Funded
SAV-14510,CUST-14510,722.29,24576.02,0.0842,Partially Funded
SAV-14511,CUST-14511,1083.56,62052.67,0.118,Fully Funded
SAV-14512,CUST-14512,1212.37,126921.52,0.1183,Fully Funded
SAV-14513,CUST-14513,1645.17,108072.44,0.12,Fully Funded
SAV-14514,CUST-14514,468.98,31169.01,0.1289,Fully Funded
SAV-14515,CUST-14515,263.58,20368.52,0.1992,Fully Funded
SAV-14516,CUST-14516,356.17,11556.96,0.1274,Partially Funded
SAV-14517,CUST-14517,712.3,60892.23,0.1655,Fully Funded
SAV-14518,CUST-14518,695.0,43949.71,0.1161,Fully Funded
SAV-14519,CUST-14519,554.98,17742.46,0.1386,Partially Funded
SAV-14520,CUST-14520,478.88,22486.02,0.0676,Partially Funded
SAV-14521,CUST-14521,725.86,28262.03,0.1952,Fully Funded
SAV-14522,CUST-14522,361.28,31845.72,0.1903,Fully Funded
SAV-14523,CUST-14523,103.52,7553.77,0.0887,Fully Funded
SAV-14524,CUST-14524,466.88,16636.41,0.0854,Partially Funded
SAV-14525,CUST-14525,338.29,25815.47,0.1236,Fully Funded
SAV-14526,CUST-14526,550.37,32004.39,0.1634,Fully Funded
SAV-14527,CUST-14527,890.16,25258.5,0.151,Partially Funded
SAV-14528,CUST-14528,1011.43,14381.11,0.1334,Low
SAV-14529,CUST-14529,361.66,10539.94,0.1036,Partially Funded
SAV-14530,CUST-14530,1619.32,151450.65,0.2721,Fully Funded
SAV-14531,CUST-14531,419.41,16259.77,0.0854,Partially Funded
SAV-14532,CUST-14532,536.21,53550.02,0.1061,Fully Funded
SAV-14533,CUST-14533,1519.94,57893.78,0.2427,Fully Funded
SAV-14534,CUST-14534,656.13,45943.51,0.1765,Fully Funded
SAV-14535,CUST-14535,817.65,15464.03,0.1051,Low
SAV-14536,CUST-14536,864.86,63964.24,0.1592,Fully Funded
SAV-14537,CUST-14537,740.21,85064.18,0.235,Fully Funded
SAV-14538,CUST-14538,568.29,32620.15,0.0744,Partially Funded
SAV-14539,CUST-14539,701.21,12226.86,0.1342,Partially Funded
SAV-14540,CUST-14540,443.3,6346.29,0.1014,Low
SAV-14541,CUST-14541,713.34,29786.54,0.1892,Fully Funded
SAV-14542,CUST-14542,3030.43,209681.56,0.2728,Fully Funded
SAV-14543,CUST-14543,897.83,45288.44,0.0797,Partially Funded
SAV-14544,CUST-14544,502.11,45189.18,0.2649,Fully Funded
SAV-14545,CUST-14545,791.05,74159.3,0.2156,Fully Funded
SAV-14546,CUST-14546,543.12,34214.07,0.1317,Fully Funded
SAV-14547,CUST-14547,397.06,38372.82,0.0971,Fully Funded
SAV-14548,CUST-14548,661.57,38003.06,0.2132,Fully Funded
SAV-14549,CUST-14549,742.06,24117.65,0.1201,Partially Funded
SAV-14550,CUST-14550,336.04,29655.49,0.0519,Partially Funded
SAV-14551,CUST-14551,2052.09,131033.55,0.1686,Fully Funded
SAV-14552,CUST-14552,1578.28,72783.86,0.2458,Fully Funded
SAV-14553,CUST-14553,1373.34,59985.88,0.2322,Fully Funded
SAV-14554,CUST-14554,704.86,33091.17,0.1142,Fully Funded
SAV-14555,CUST-14555,618.43,20082.86,0.1719,Fully Funded
SAV-14556,CUST-14556,1034.88,38698.3,0.1003,Partially Funded
SAV-14557,CUST-14557,514.59,27155.54,0.1396,Fully Funded
SAV-14558,CUST-14558,1586.05,21672.06,0.1869,Partially Funded
SAV-14559,CUST-14559,1358.16,101210.88,0.1413,Fully Funded
SAV-14560,CUST-14560,914.1,64097.92,0.1827,Fully Funded
SAV-14561,CUST-14561,502.94,29533.36,0.125,Fully Funded
SAV-14562,CUST-14562,697.53,40054.56,0.1437,Fully Funded
SAV-14563,CUST-14563,926.24,27088.89,0.0939,Partially Funded
SAV-14564,CUST-14564,1187.89,46222.27,0.2217,Fully Funded
SAV-14565,CUST-14565,536.88,47233.18,0.1612,Fully Funded
SAV-14566,CUST-14566,1000.23,52662.91,0.1238,Fully Funded
SAV-14567,CUST-14567,1636.7,77855.51,0.1717,Fully Funded
SAV-14568,CUST-14568,992.9,17170.47,0.1113,Low
SAV-14569,CUST-14569,2004.36,105112.74,0.2127,Fully Funded
SAV-14570,CUST-14570,1169.08,74818.73,0.1647,Fully Funded
SAV-14571,CUST-14571,1067.3,15087.58,0.1509,Partially Funded
SAV-14572,CUST-14572,563.93,16227.93,0.1707,Fully Funded
SAV-14573,CUST-14573,2607.06,195678.19,0.2579,Fully Funded
SAV-14574,CUST-14574,903.99,70558.17,0.1278,Fully Funded
SAV-14575,CUST-14575,993.63,11502.7,0.2258,Partially Funded
SAV-14576,CUST-14576,513.96,39347.83,0.1287,Fully Funded
SAV-14577,CUST-14577,670.65,28004.96,0.1389,Fully Funded
SAV-14578,CUST-14578,976.74,79926.24,0.1008,Fully Funded
SAV-14579,CUST-14579,1734.92,146793.24,0.2261,Fully Funded
SAV-14580,CUST-14580,2766.99,81000.22,0.2712,Fully Funded
SAV-14581,CUST-14581,583.95,24415.14,0.1669,Fully Funded
SAV-14582,CUST-14582,644.15,63712.68,0.1317,Fully Funded
SAV-14583,CUST-14583,643.88,67399.75,0.1635,Fully Funded
SAV-14584,CUST-14584,842.52,13295.61,0.1923,Partially Funded
SAV-14585,CUST-14585,425.69,35166.35,0.173,Fully Funded
SAV-14586,CUST-14586,606.62,7356.0,0.1731,Low
SAV-14587,CUST-14587,341.67,8088.98,0.2641,Fully Funded
SAV-14588,CUST-14588,602.97,44967.75,0.1511,Fully Funded
SAV-14589,CUST-14589,717.77,31634.9,0.1572,Fully Funded
SAV-14590,CUST-14590,688.39,60928.23,0.1096,Fully Funded
SAV-14591,CUST-14591,462.16,34049.4,0.1362,Fully Funded
SAV-14592,CUST-14592,353.59,38900.53,0.1212,Fully Funded
SAV-14593,CUST-14593,961.58,19354.97,0.1511,Partially Funded
SAV-14594,CUST-14594,294.5,25341.08,0.2113,Fully Funded
SAV-14595,CUST-14595,621.35,15339.57,0.1676,Partially Funded
SAV-14596,CUST-14596,64.57,2980.98,0.1025,Partially Funded
SAV-14597,CUST-14597,626.97,49465.7,0.0715,Fully Funded
SAV-14598,CUST-14598,829.18,54690.77,0.1396,Fully Funded
SAV-14599,CUST-14599,906.61,26423.66,0.1981,Fully Funded
SAV-14600,CUST-14600,639.82,27848.3,0.1501,Fully Funded
SAV-14601,CUST-14601,1048.14,59063.99,0.1788,Fully Funded
SAV-14602,CUST-14602,285.44,9733.04,0.2115,Fully Funded
SAV-14603,CUST-14603,1084.56,82135.98,0.2162,Fully Funded
SAV-14604,CUST-14604,512.81,31738.8,0.1468,Fully Funded
SAV-14605,CUST-14605,631.95,25260.23,0.1631,Fully Funded
SAV-14606,CUST-14606,1866.11,73844.41,0.2709,Fully Funded
SAV-14607,CUST-14607,1090.63,59412.12,0.1512,Fully Funded
SAV-14608,CUST-14608,1011.33,20949.17,0.2282,Fully Funded
SAV-14609,CUST-14609,1652.73,149450.2,0.1438,Fully Funded
SAV-14610,CUST-14610,1008.54,65164.51,0.195,Fully Funded
SAV-14611,CUST-14611,504.23,32517.05,0.0958,Fully Funded
SAV-14612,CUST-14612,563.54,56380.59,0.2295,Fully Funded
SAV-14613,CUST-14613,644.92,40368.59,0.1417,Fully Funded
SAV-14614,CUST-14614,1301.69,51221.78,0.1642,Fully Funded
SAV-14615,CUST-14615,187.14,5659.81,0.1399,Partially Funded
SAV-14616,CUST-14616,756.44,66413.94,0.1367,Fully Funded
SAV-14617,CUST-14617,362.12,12488.59,0.0685,Low
SAV-14618,CUST-14618,836.08,51784.43,0.096,Fully Funded
SAV-14619,CUST-14619,637.75,60036.58,0.1347,Fully Funded
SAV-14620,CUST-14620,1538.9,118619.65,0.2269,Fully Funded
SAV-14621,CUST-14621,395.23,11031.69,0.1239,Partially Funded
SAV-14622,CUST-14622,1787.48,107280.26,0.2907,Fully Funded
SAV-14623,CUST-14623,858.87,60081.88,0.0953,Fully Funded
SAV-14624,CUST-14624,582.25,18034.72,0.1624,Fully Funded
SAV-14625,CUST-14625,1684.24,96752.86,0.1577,Fully Funded
SAV-14626,CUST-14626,1698.92,104487.4,0.1544,Fully Funded
SAV-14627,CUST-14627,1078.69,32947.65,0.1187,Partially Funded
SAV-14628,CUST-14628,667.18,8488.94,0.1793,Low
SAV-14629,CUST-14629,393.04,19115.23,0.1124,Fully Funded
SAV-14630,CUST-14630,2547.74,41020.98,0.2274,Partially Funded
SAV-14631,CUST-14631,376.07,10457.71,0.0853,Low
SAV-14632,CUST-14632,862.38,41977.48,0.0773,Partially Funded
SAV-14633,CUST-14633,1665.87,114841.56,0.1525,Fully Funded
SAV-14634,CUST-14634,1416.4,157507.52,0.2842,Fully Funded
SAV-14635,CUST-14635,883.99,54433.93,0.1236,Fully Funded
SAV-14636,CUST-14636,934.5,28573.75,0.1864,Fully Funded
SAV-14637,CUST-14637,1952.12,103615.79,0.2034,Fully Funded
SAV-14638,CUST-14638,768.27,74539.64,0.2042,Fully Funded
SAV-14639,CUST-14639,124.46,2479.88,0.1005,Low
SAV-14640,CUST-14640,1113.34,40633.2,0.1697,Fully Funded
SAV-14641,CUST-14641,828.33,27683.02,0.1442,Fully Funded
SAV-14642,CUST-14642,565.47,17195.97,0.1247,Partially Funded
SAV-14643,CUST-14643,1241.15,61588.19,0.1944,Fully Funded
SAV-14644,CUST-14644,878.64,13724.95,0.248,Partially Funded
SAV-14645,CUST-14645,911.41,53908.15,0.1171,Fully Funded
SAV-14646,CUST-14646,700.29,71387.91,0.125,Fully Funded
SAV-14647,CUST-14647,161.13,5062.71,0.1834,Fully Funded
SAV-14648,CUST-14648,1422.07,45417.14,0.153,Fully Funded
SAV-14649,CUST-14649,1006.58,93694.65,0.1946,Fully Funded
SAV-14650,CUST-14650,1258.45,22399.12,0.1753,Partially Funded
SAV-14651,CUST-14651,414.28,43508.76,0.1019,Fully Funded
SAV-14652,CUST-14652,104.2,6848.96,0.0628,Partially Funded
SAV-14653,CUST-14653,311.47,8545.77,0.1839,Fully Funded
SAV-14654,CUST-14654,1608.15,74704.61,0.2901,Fully Funded
SAV-14655,CUST-14655,258.68,8155.19,0.2008,Fully Funded
SAV-14656,CUST-14656,1291.11,54509.25,0.2042,Fully Funded
SAV-14657,CUST-14657,248.48,17821.39,0.06,Partially Funded
SAV-14658,CUST-14658,341.66,6168.57,0.1157,Low
SAV-14659,CUST-14659,784.26,77053.31,0.1428,Fully Funded
SAV-14660,CUST-14660,571.2,20555.86,0.1941,Fully Funded
SAV-14661,CUST-14661,1437.57,26315.74,0.1703,Partially Funded
SAV-14662,CUST-14662,493.79,35296.19,0.132,Fully Funded
SAV-14663,CUST-14663,1349.63,99122.6,0.2491,Fully Funded
SAV-14664,CUST-14664,995.39,59940.94,0.1172,Fully Funded
SAV-14665,CUST-14665,879.81,50904.13,0.14,Fully Funded
SAV-14666,CUST-14666,1057.0,74428.67,0.2574,Fully Funded
SAV-14667,CUST-14667,2332.18,89239.58,0.2227,Fully Funded
SAV-14668,CUST-14668,264.77,18243.69,0.1345,Fully Funded
SAV-14669,CUST-14669,322.56,4660.46,0.1687,Partially Funded
SAV-14670,CUST-14670,514.39,34991.44,0.2132,Fully Funded
SAV-14671,CUST-14671,302.69,21124.99,0.1446,Fully Funded
SAV-14672,CUST-14672,498.95,18216.26,0.159,Fully Funded
SAV-14673,CUST-14673,1359.12,81331.06,0.1888,Fully Funded
SAV-14674,CUST-14674,1883.83,67308.95,0.1521,Fully Funded
SAV-14675,CUST-14675,1186.34,67260.98,0.256,Fully Funded
SAV-14676,CUST-14676,1429.72,105727.98,0.1478,Fully Funded
SAV-14677,CUST-14677,2092.81,87316.56,0.2367,Fully Funded
SAV-14678,CUST-14678,702.24,45986.45,0.0716,Partially Funded
SAV-14679,CUST-14679,1270.7,72854.54,0.135,Fully Funded
SAV-14680,CUST-14680,835.11,48779.58,0.1819,Fully Funded
SAV-14681,CUST-14681,1550.59,77028.68,0.1896,Fully Funded
SAV-14682,CUST-14682,788.25,44289.33,0.1092,Fully Funded
SAV-14683,CUST-14683,1451.25,68706.0,0.1738,Fully Funded
SAV-14684,CUST-14684,509.28,20530.71,0.1134,Partially Funded
SAV-14685,CUST-14685,343.62,11239.25,0.0962,Partially Funded
SAV-14686,CUST-14686,1329.12,119227.05,0.1666,Fully Funded
SAV-14687,CUST-14687,923.15,53071.67,0.1846,Fully Funded
SAV-14688,CUST-14688,288.76,18577.14,0.1227,Fully Funded
SAV-14689,CUST-14689,65.83,2524.96,0.0479,Low
SAV-14690,CUST-14690,1866.68,103700.95,0.2998,Fully Funded
SAV-14691,CUST-14691,212.94,6310.7,0.1583,Fully Funded
SAV-14692,CUST-14692,1202.81,114059.08,0.2667,Fully Funded
SAV-14693,CUST-14693,300.28,16382.85,0.1208,Fully Funded
SAV-14694,CUST-14694,2422.85,181133.24,0.2091,Fully Funded
SAV-14695,CUST-14695,579.47,38739.39,0.087,Fully Funded
SAV-14696,CUST-14696,681.15,41905.0,0.1589,Fully Funded
SAV-14697,CUST-14697,651.93,56360.71,0.114,Fully Funded
SAV-14698,CUST-14698,638.57,29076.78,0.1013,Partially Funded
SAV-14699,CUST-14699,1269.89,84748.21,0.208,Fully Funded
SAV-14700,CUST-14700,616.63,10091.81,0.1173,Low
SAV-14701,CUST-14701,1793.23,96936.62,0.2589,Fully Funded
SAV-14702,CUST-14702,818.57,85532.55,0.1784,Fully Funded
SAV-14703,CUST-14703,618.18,32250.32,0.1406,Fully Funded
SAV-14704,CUST-14704,675.05,56177.35,0.1649,Fully Funded
SAV-14705,CUST-14705,3824.08,173239.48,0.3519,Fully Funded
SAV-14706,CUST-14706,170.43,14161.93,0.131,Fully Funded
SAV-14707,CUST-14707,849.85,49662.09,0.1317,Fully Funded
SAV-14708,CUST-14708,1115.48,91622.33,0.1528,Fully Funded
SAV-14709,CUST-14709,1356.07,65925.87,0.1901,Fully Funded
SAV-14710,CUST-14710,3689.45,317756.3,0.143,Fully Funded
SAV-14711,CUST-14711,1329.96,59568.74,0.2102,Fully Funded
SAV-14712,CUST-14712,682.1,44271.09,0.1525,Fully Funded
SAV-14713,CUST-14713,131.62,3301.75,0.091,Low
SAV-14714,CUST-14714,713.34,15866.78,0.1963,Fully Funded
SAV-14715,CUST-14715,1740.71,150259.1,0.1275,Fully Funded
SAV-14716,CUST-14716,1028.26,39572.26,0.1317,Fully Funded
SAV-14717,CUST-14717,1002.6,58239.94,0.1608,Fully Funded
SAV-14718,CUST-14718,166.45,6222.5,0.0558,Low
SAV-14719,CUST-14719,1023.91,43333.81,0.1487,Fully Funded
SAV-14720,CUST-14720,1728.01,73490.4,0.2031,Fully Funded
SAV-14721,CUST-14721,1235.89,77285.21,0.2922,Fully Funded
SAV-14722,CUST-14722,266.27,9797.12,0.1831,Fully Funded
SAV-14723,CUST-14723,418.83,22028.03,0.1297,Fully Funded
SAV-14724,CUST-14724,784.38,43782.81,0.1614,Fully Funded
SAV-14725,CUST-14725,725.86,20727.21,0.1094,Partially Funded
SAV-14726,CUST-14726,884.23,54772.6,0.1561,Fully Funded
SAV-14727,CUST-14727,1346.71,32702.15,0.1829,Fully Funded
