transaction_id,customer_id,transaction_date,transaction_type,category,amount,payment_method,merchant_type
TXN-0073578,CUST-14570,2025-05-10 00:00:00,Debit,Shopping,58.58,Bank Transfer,Gas Station
TXN-0073579,CUST-14570,2020-09-28 00:00:00,Debit,Healthcare,161.48,Cash,Restaurant
TXN-0073580,CUST-14570,2023-01-26 00:00:00,Debit,Subscription,40.67,Cash,Restaurant
TXN-0073581,CUST-14570,2025-07-14 00:00:00,Debit,Entertainment,94.6,Credit Card,Online Retail
TXN-0073582,CUST-14570,2023-12-07 00:00:00,Credit,Transfer,1997.83,Bank Transfer,Electronics
TXN-0073583,CUST-14571,2024-06-11 00:00:00,Debit,Travel,410.53,Credit Card,Gas Station
TXN-0073584,CUST-14571,2025-06-10 00:00:00,Debit,Transfer,625.63,Cash,Healthcare
TXN-0073585,CUST-14571,2024-10-31 00:00:00,Debit,Travel,640.27,Cash,Electronics
TXN-0073586,CUST-14571,2025-07-31 00:00:00,Debit,Shopping,141.59,Bank Transfer,Healthcare
TXN-0073587,CUST-14572,2024-02-27 00:00:00,Debit,Healthcare,316.32,Digital Wallet,Healthcare
TXN-0073588,CUST-14572,2023-05-27 00:00:00,Debit,Education,380.07,Digital Wallet,Gas Station
TXN-0073589,CUST-14572,2024-02-13 00:00:00,Debit,Entertainment,58.47,Credit Card,Service Provider
TXN-0073590,CUST-14572,2023-06-03 00:00:00,Debit,Shopping,421.08,Digital Wallet,Online Retail
TXN-0073591,CUST-14573,2020-07-28 00:00:00,Debit,Education,1715.21,Cash,Apparel
TXN-0073592,CUST-14573,2024-12-18 00:00:00,Debit,Shopping,97.39,Digital Wallet,Supermarket
TXN-0073593,CUST-14573,2023-01-19 00:00:00,Debit,Subscription,48.16,Credit Card,Restaurant
TXN-0073594,CUST-14573,2023-07-24 00:00:00,Debit,Utilities,222.25,Debit Card,Online Retail
TXN-0073595,CUST-14573,2022-04-06 00:00:00,Credit,Transfer,930.3,Digital Wallet,Apparel
TXN-0073596,CUST-14573,2022-07-24 00:00:00,Debit,Travel,371.95,Bank Transfer,Healthcare
TXN-0073597,CUST-14573,2022-02-09 00:00:00,Debit,Travel,1177.14,Cash,Service Provider
TXN-0073598,CUST-14574,2022-08-12 00:00:00,Debit,Education,1638.78,Credit Card,Healthcare
TXN-0073599,CUST-14574,2021-01-30 00:00:00,Debit,Shopping,288.69,Digital Wallet,Apparel
TXN-0073600,CUST-14574,2022-06-22 00:00:00,Debit,Healthcare,567.2,Cash,Apparel
TXN-0073601,CUST-14574,2021-09-25 00:00:00,Debit,Shopping,280.9,Debit Card,Electronics
TXN-0073602,CUST-14574,2024-10-19 00:00:00,Debit,Subscription,30.34,Cash,Apparel
TXN-0073603,CUST-14574,2023-11-06 00:00:00,Debit,Dining,95.1,Debit Card,Electronics
TXN-0073604,CUST-14574,2020-10-29 00:00:00,Debit,Entertainment,130.94,Bank Transfer,Service Provider
TXN-0073605,CUST-14575,2025-03-01 00:00:00,Debit,Entertainment,21.72,Digital Wallet,Gas Station
TXN-0073606,CUST-14575,2025-06-21 00:00:00,Debit,Dining,42.69,Bank Transfer,Healthcare
TXN-0073607,CUST-14575,2025-07-06 00:00:00,Debit,Travel,817.59,Credit Card,Online Retail
TXN-0073608,CUST-14575,2025-12-01 00:00:00,Debit,Education,207.72,Debit Card,Gas Station
TXN-0073609,CUST-14575,2025-07-04 00:00:00,Credit,Transfer,194.02,Digital Wallet,Online Retail
TXN-0073610,CUST-14575,2025-07-26 00:00:00,Debit,Utilities,133.5,Cash,Service Provider
TXN-0073611,CUST-14575,2025-03-04 00:00:00,Debit,Education,1441.48,Cash,Gas Station
TXN-0073612,CUST-14575,2025-03-31 00:00:00,Debit,Healthcare,234.95,Bank Transfer,Supermarket
TXN-0073613,CUST-14575,2025-05-20 00:00:00,Debit,Transfer,876.07,Credit Card,Healthcare
TXN-0073614,CUST-14575,2025-11-18 00:00:00,Debit,Subscription,51.95,Debit Card,Electronics
TXN-0073615,CUST-14575,2025-09-20 00:00:00,Debit,Dining,37.93,Cash,Healthcare
TXN-0073616,CUST-14576,2021-06-26 00:00:00,Debit,Dining,100.25,Bank Transfer,Electronics
TXN-0073617,CUST-14576,2020-12-19 00:00:00,Debit,Transfer,1378.16,Debit Card,Electronics
TXN-0073618,CUST-14576,2024-03-09 00:00:00,Debit,Groceries,169.06,Cash,Apparel
TXN-0073619,CUST-14576,2024-05-24 00:00:00,Debit,Subscription,12.06,Bank Transfer,General Merchant
TXN-0073620,CUST-14576,2024-10-09 00:00:00,Debit,Entertainment,123.74,Credit Card,Electronics
TXN-0073621,CUST-14576,2023-06-23 00:00:00,Debit,Transfer,1984.78,Digital Wallet,Electronics
TXN-0073622,CUST-14577,2025-09-12 00:00:00,Debit,Education,380.21,Debit Card,Supermarket
TXN-0073623,CUST-14577,2025-08-16 00:00:00,Debit,Groceries,87.67,Credit Card,Service Provider
TXN-0073624,CUST-14577,2022-02-04 00:00:00,Debit,Healthcare,128.41,Bank Transfer,Online Retail
TXN-0073625,CUST-14577,2022-10-11 00:00:00,Debit,Travel,744.22,Credit Card,Restaurant
TXN-0073626,CUST-14577,2024-08-31 00:00:00,Debit,Subscription,27.29,Digital Wallet,Restaurant
TXN-0073627,CUST-14578,2021-02-06 00:00:00,Debit,Utilities,313.52,Cash,Electronics
TXN-0073628,CUST-14578,2022-08-28 00:00:00,Debit,Travel,671.84,Digital Wallet,Apparel
TXN-0073629,CUST-14578,2024-09-08 00:00:00,Debit,Groceries,117.61,Debit Card,Apparel
TXN-0073630,CUST-14578,2023-05-22 00:00:00,Debit,Shopping,307.57,Debit Card,Healthcare
TXN-0073631,CUST-14579,2020-02-23 00:00:00,Debit,Education,1062.56,Credit Card,Restaurant
TXN-0073632,CUST-14579,2018-12-12 00:00:00,Debit,Utilities,325.59,Bank Transfer,Apparel
TXN-0073633,CUST-14579,2018-12-20 00:00:00,Debit,Shopping,244.82,Bank Transfer,Service Provider
TXN-0073634,CUST-14579,2022-01-10 00:00:00,Debit,Travel,1279.76,Debit Card,Electronics
TXN-0073635,CUST-14580,2025-08-10 00:00:00,Debit,Travel,725.38,Cash,Service Provider
TXN-0073636,CUST-14580,2024-08-10 00:00:00,Debit,Groceries,280.4,Cash,Service Provider
TXN-0073637,CUST-14581,2024-08-26 00:00:00,Debit,Dining,59.6,Debit Card,Online Retail
TXN-0073638,CUST-14581,2022-10-23 00:00:00,Debit,Subscription,52.21,Bank Transfer,Restaurant
TXN-0073639,CUST-14581,2023-07-17 00:00:00,Debit,Education,1284.27,Digital Wallet,Gas Station
TXN-0073640,CUST-14581,2022-10-01 00:00:00,Debit,Dining,88.42,Cash,Supermarket
TXN-0073641,CUST-14582,2025-06-23 00:00:00,Debit,Entertainment,101.17,Bank Transfer,Online Retail
TXN-0073642,CUST-14582,2022-05-16 00:00:00,Debit,Healthcare,361.92,Debit Card,Gas Station
TXN-0073643,CUST-14582,2025-02-21 00:00:00,Debit,Utilities,72.48,Debit Card,Service Provider
TXN-0073644,CUST-14582,2023-12-10 00:00:00,Debit,Groceries,226.36,Credit Card,Apparel
TXN-0073645,CUST-14582,2020-03-01 00:00:00,Debit,Education,774.22,Credit Card,Gas Station
TXN-0073646,CUST-14583,2022-11-08 00:00:00,Debit,Utilities,234.56,Debit Card,Healthcare
TXN-0073647,CUST-14583,2022-07-24 00:00:00,Debit,Entertainment,28.01,Credit Card,Service Provider
TXN-0073648,CUST-14583,2021-06-08 00:00:00,Debit,Entertainment,98.62,Credit Card,Apparel
TXN-0073649,CUST-14583,2022-12-29 00:00:00,Debit,Utilities,58.79,Bank Transfer,Online Retail
TXN-0073650,CUST-14583,2021-01-02 00:00:00,Debit,Travel,778.67,Cash,Restaurant
TXN-0073651,CUST-14584,2025-01-14 00:00:00,Debit,Subscription,44.94,Digital Wallet,Service Provider
TXN-0073652,CUST-14584,2024-11-25 00:00:00,Debit,Groceries,257.56,Credit Card,Supermarket
TXN-0073653,CUST-14584,2025-10-16 00:00:00,Debit,Utilities,220.06,Bank Transfer,Service Provider
TXN-0073654,CUST-14584,2025-12-01 00:00:00,Debit,Subscription,33.08,Digital Wallet,Electronics
TXN-0073655,CUST-14584,2025-11-20 00:00:00,Debit,Education,1303.36,Credit Card,Apparel
TXN-0073656,CUST-14585,2021-11-17 00:00:00,Debit,Utilities,121.62,Cash,Gas Station
TXN-0073657,CUST-14585,2024-03-09 00:00:00,Debit,Entertainment,109.9,Bank Transfer,Service Provider
TXN-0073658,CUST-14585,2025-08-28 00:00:00,Debit,Groceries,228.98,Debit Card,Service Provider
TXN-0073659,CUST-14585,2025-10-19 00:00:00,Debit,Groceries,48.43,Digital Wallet,Healthcare
TXN-0073660,CUST-14585,2025-12-01 00:00:00,Debit,Subscription,37.04,Bank Transfer,Supermarket
TXN-0073661,CUST-14586,2025-08-05 00:00:00,Debit,Subscription,52.78,Cash,Service Provider
TXN-0073662,CUST-14586,2025-07-15 00:00:00,Debit,Entertainment,37.52,Credit Card,Electronics
TXN-0073663,CUST-14586,2025-01-23 00:00:00,Debit,Dining,108.71,Cash,Online Retail
TXN-0073664,CUST-14587,2024-07-05 00:00:00,Debit,Travel,1178.18,Digital Wallet,Apparel
TXN-0073665,CUST-14587,2025-09-01 00:00:00,Debit,Education,1411.78,Credit Card,Online Retail
TXN-0073666,CUST-14587,2025-06-22 00:00:00,Debit,Shopping,281.73,Cash,Electronics
TXN-0073667,CUST-14587,2024-05-25 00:00:00,Debit,Healthcare,45.32,Debit Card,Healthcare
TXN-0073668,CUST-14587,2024-05-14 00:00:00,Debit,Dining,105.91,Bank Transfer,Gas Station
TXN-0073669,CUST-14588,2022-10-30 00:00:00,Debit,Education,1224.47,Cash,Online Retail
TXN-0073670,CUST-14588,2020-07-18 00:00:00,Debit,Shopping,392.16,Digital Wallet,Restaurant
TXN-0073671,CUST-14588,2025-12-01 00:00:00,Debit,Subscription,5.97,Bank Transfer,Healthcare
TXN-0073672,CUST-14589,2024-12-03 00:00:00,Debit,Shopping,398.7,Bank Transfer,Gas Station
TXN-0073673,CUST-14589,2025-03-21 00:00:00,Debit,Subscription,26.06,Debit Card,Healthcare
TXN-0073674,CUST-14589,2021-10-26 00:00:00,Debit,Dining,121.37,Credit Card,Gas Station
TXN-0073675,CUST-14589,2022-02-07 00:00:00,Debit,Travel,127.43,Credit Card,Supermarket
TXN-0073676,CUST-14590,2023-09-05 00:00:00,Debit,Subscription,55.17,Debit Card,Restaurant
TXN-0073677,CUST-14590,2021-02-13 00:00:00,Debit,Entertainment,120.78,Bank Transfer,Online Retail
TXN-0073678,CUST-14590,2024-05-28 00:00:00,Debit,Groceries,156.86,Credit Card,Supermarket
TXN-0073679,CUST-14591,2022-12-16 00:00:00,Debit,Groceries,169.89,Digital Wallet,Service Provider
TXN-0073680,CUST-14591,2021-04-24 00:00:00,Debit,Shopping,400.35,Bank Transfer,Supermarket
TXN-0073681,CUST-14591,2021-08-20 00:00:00,Debit,Healthcare,353.0,Debit Card,Restaurant
TXN-0073682,CUST-14591,2020-12-13 00:00:00,Debit,Shopping,225.64,Cash,General Merchant
TXN-0073683,CUST-14592,2023-07-27 00:00:00,Debit,Transfer,988.15,Bank Transfer,General Merchant
TXN-0073684,CUST-14592,2021-03-13 00:00:00,Credit,Transfer,1187.24,Digital Wallet,Online Retail
TXN-0073685,CUST-14593,2025-07-15 00:00:00,Debit,Education,841.14,Cash,Apparel
TXN-0073686,CUST-14593,2024-09-20 00:00:00,Debit,Education,588.62,Digital Wallet,Supermarket
TXN-0073687,CUST-14593,2025-12-27 00:00:00,Debit,Healthcare,543.76,Cash,Service Provider
TXN-0073688,CUST-14593,2025-06-05 00:00:00,Debit,Shopping,104.57,Debit Card,Restaurant
TXN-0073689,CUST-14594,2024-04-26 00:00:00,Debit,Subscription,48.04,Debit Card,Apparel
TXN-0073690,CUST-14594,2020-04-14 00:00:00,Debit,Shopping,160.63,Digital Wallet,Healthcare
TXN-0073691,CUST-14595,2025-01-05 00:00:00,Debit,Groceries,158.53,Debit Card,Healthcare
TXN-0073692,CUST-14595,2024-04-09 00:00:00,Debit,Education,791.69,Credit Card,Gas Station
TXN-0073693,CUST-14595,2025-11-18 00:00:00,Debit,Education,391.26,Debit Card,Service Provider
TXN-0073694,CUST-14595,2025-04-12 00:00:00,Debit,Shopping,266.61,Credit Card,Restaurant
TXN-0073695,CUST-14595,2024-06-02 00:00:00,Debit,Shopping,410.73,Bank Transfer,Supermarket
TXN-0073696,CUST-14595,2025-07-15 00:00:00,Debit,Education,857.49,Digital Wallet,Online Retail
TXN-0073697,CUST-14596,2024-03-12 00:00:00,Debit,Travel,137.66,Digital Wallet,Restaurant
TXN-0073698,CUST-14596,2024-04-17 00:00:00,Debit,Dining,109.21,Bank Transfer,Healthcare
TXN-0073699,CUST-14596,2022-10-01 00:00:00,Debit,Utilities,238.15,Bank Transfer,Restaurant
TXN-0073700,CUST-14596,2022-09-04 00:00:00,Debit,Subscription,21.05,Bank Transfer,General Merchant
TXN-0073701,CUST-14596,2025-09-26 00:00:00,Debit,Travel,458.16,Digital Wallet,Supermarket
TXN-0073702,CUST-14596,2025-05-13 00:00:00,Debit,Travel,778.98,Digital Wallet,Gas Station
TXN-0073703,CUST-14597,2025-06-12 00:00:00,Debit,Healthcare,65.3,Credit Card,Supermarket
TXN-0073704,CUST-14597,2023-09-05 00:00:00,Debit,Travel,748.6,Debit Card,Supermarket
TXN-0073705,CUST-14597,2023-07-18 00:00:00,Credit,Transfer,322.55,Credit Card,Electronics
TXN-0073706,CUST-14597,2022-02-03 00:00:00,Debit,Travel,959.96,Digital Wallet,Service Provider
TXN-0073707,CUST-14597,2024-02-23 00:00:00,Debit,Groceries,250.35,Credit Card,Electronics
TXN-0073708,CUST-14598,2018-07-14 00:00:00,Debit,Utilities,205.9,Digital Wallet,Online Retail
TXN-0073709,CUST-14598,2019-01-02 00:00:00,Debit,Groceries,240.98,Digital Wallet,Healthcare
TXN-0073710,CUST-14598,2023-04-15 00:00:00,Debit,Subscription,29.07,Digital Wallet,Restaurant
TXN-0073711,CUST-14598,2019-05-18 00:00:00,Debit,Education,536.65,Credit Card,Gas Station
TXN-0073712,CUST-14599,2023-09-18 00:00:00,Debit,Shopping,280.23,Debit Card,Apparel
TXN-0073713,CUST-14599,2024-01-30 00:00:00,Debit,Healthcare,276.07,Credit Card,Healthcare
TXN-0073714,CUST-14599,2024-02-23 00:00:00,Debit,Travel,1063.73,Bank Transfer,Service Provider
TXN-0073715,CUST-14600,2024-07-22 00:00:00,Debit,Transfer,2170.54,Cash,Electronics
TXN-0073716,CUST-14600,2025-10-30 00:00:00,Debit,Utilities,264.73,Bank Transfer,Electronics
TXN-0073717,CUST-14600,2025-02-17 00:00:00,Debit,Shopping,32.58,Digital Wallet,Restaurant
TXN-0073718,CUST-14600,2023-08-29 00:00:00,Debit,Groceries,45.62,Bank Transfer,Apparel
TXN-0073719,CUST-14601,2022-12-05 00:00:00,Debit,Education,269.67,Bank Transfer,Electronics
TXN-0073720,CUST-14601,2022-02-05 00:00:00,Debit,Shopping,210.95,Cash,Service Provider
TXN-0073721,CUST-14601,2025-01-24 00:00:00,Debit,Utilities,304.45,Cash,Electronics
TXN-0073722,CUST-14601,2022-07-05 00:00:00,Debit,Healthcare,457.6,Cash,Service Provider
TXN-0073723,CUST-14601,2022-05-09 00:00:00,Debit,Dining,101.14,Cash,Electronics
TXN-0073724,CUST-14601,2023-01-23 00:00:00,Debit,Utilities,112.9,Bank Transfer,Restaurant
TXN-0073725,CUST-14602,2025-10-25 00:00:00,Debit,Education,211.35,Digital Wallet,Apparel
TXN-0073726,CUST-14602,2023-09-06 00:00:00,Debit,Groceries,149.46,Digital Wallet,Electronics
TXN-0073727,CUST-14602,2025-02-25 00:00:00,Debit,Subscription,14.77,Bank Transfer,Service Provider
TXN-0073728,CUST-14602,2024-06-14 00:00:00,Debit,Education,1094.23,Cash,Gas Station
TXN-0073729,CUST-14602,2025-07-28 00:00:00,Debit,Utilities,50.52,Digital Wallet,Apparel
TXN-0073730,CUST-14603,2025-09-09 00:00:00,Debit,Healthcare,60.82,Bank Transfer,Service Provider
TXN-0073731,CUST-14603,2021-02-28 00:00:00,Debit,Shopping,185.06,Debit Card,Apparel
TXN-0073732,CUST-14603,2023-09-23 00:00:00,Debit,Healthcare,383.32,Bank Transfer,Restaurant
TXN-0073733,CUST-14603,2021-11-09 00:00:00,Debit,Utilities,154.77,Bank Transfer,Online Retail
TXN-0073734,CUST-14603,2021-07-19 00:00:00,Debit,Subscription,25.08,Cash,Supermarket
TXN-0073735,CUST-14603,2022-05-23 00:00:00,Debit,Utilities,54.13,Credit Card,Service Provider
TXN-0073736,CUST-14603,2023-07-05 00:00:00,Debit,Education,1260.61,Bank Transfer,Restaurant
TXN-0073737,CUST-14603,2021-05-04 00:00:00,Debit,Transfer,1761.06,Digital Wallet,Electronics
TXN-0073738,CUST-14604,2023-01-22 00:00:00,Debit,Education,1298.46,Debit Card,Service Provider
TXN-0073739,CUST-14604,2025-12-03 00:00:00,Debit,Subscription,20.87,Bank Transfer,Restaurant
TXN-0073740,CUST-14604,2023-07-07 00:00:00,Debit,Dining,76.12,Digital Wallet,Online Retail
TXN-0073741,CUST-14605,2024-07-10 00:00:00,Debit,Entertainment,101.61,Cash,Online Retail
TXN-0073742,CUST-14605,2025-04-09 00:00:00,Debit,Travel,330.68,Bank Transfer,Supermarket
TXN-0073743,CUST-14605,2024-03-08 00:00:00,Debit,Subscription,43.2,Debit Card,Apparel
TXN-0073744,CUST-14605,2025-04-29 00:00:00,Debit,Utilities,265.38,Digital Wallet,Gas Station
TXN-0073745,CUST-14605,2025-09-24 00:00:00,Debit,Education,939.14,Cash,Supermarket
TXN-0073746,CUST-14605,2023-03-13 00:00:00,Debit,Shopping,226.72,Digital Wallet,Electronics
TXN-0073747,CUST-14605,2025-04-20 00:00:00,Debit,Entertainment,68.6,Debit Card,Electronics
TXN-0073748,CUST-14606,2025-11-18 00:00:00,Debit,Entertainment,103.31,Cash,Gas Station
TXN-0073749,CUST-14606,2023-08-30 00:00:00,Debit,Groceries,185.68,Credit Card,Restaurant
TXN-0073750,CUST-14607,2021-11-25 00:00:00,Debit,Travel,759.62,Credit Card,Gas Station
TXN-0073751,CUST-14607,2023-07-27 00:00:00,Debit,Dining,101.23,Credit Card,Apparel
TXN-0073752,CUST-14607,2025-04-21 00:00:00,Debit,Subscription,29.08,Digital Wallet,Restaurant
TXN-0073753,CUST-14608,2024-08-14 00:00:00,Debit,Shopping,104.2,Digital Wallet,Healthcare
TXN-0073754,CUST-14608,2025-07-03 00:00:00,Debit,Shopping,262.14,Bank Transfer,Service Provider
TXN-0073755,CUST-14608,2024-12-26 00:00:00,Credit,Transfer,321.92,Credit Card,Restaurant
TXN-0073756,CUST-14609,2020-01-24 00:00:00,Debit,Subscription,58.08,Bank Transfer,Gas Station
TXN-0073757,CUST-14609,2025-02-26 00:00:00,Debit,Subscription,51.37,Cash,Service Provider
TXN-0073758,CUST-14609,2020-07-06 00:00:00,Debit,Entertainment,162.37,Credit Card,Online Retail
TXN-0073759,CUST-14609,2021-08-22 00:00:00,Debit,Dining,118.09,Bank Transfer,Apparel
TXN-0073760,CUST-14610,2020-11-01 00:00:00,Debit,Dining,134.88,Bank Transfer,Healthcare
TXN-0073761,CUST-14610,2023-05-31 00:00:00,Debit,Entertainment,73.77,Credit Card,Service Provider
TXN-0073762,CUST-14610,2025-03-03 00:00:00,Credit,Transfer,162.08,Bank Transfer,Restaurant
TXN-0073763,CUST-14610,2022-07-18 00:00:00,Debit,Education,352.53,Cash,Online Retail
TXN-0073764,CUST-14611,2024-11-14 00:00:00,Debit,Subscription,12.95,Bank Transfer,Restaurant
TXN-0073765,CUST-14611,2024-09-09 00:00:00,Debit,Education,940.74,Debit Card,Healthcare
TXN-0073766,CUST-14611,2022-11-15 00:00:00,Debit,Dining,98.11,Bank Transfer,Service Provider
TXN-0073767,CUST-14611,2024-07-07 00:00:00,Debit,Groceries,42.15,Digital Wallet,Supermarket
TXN-0073768,CUST-14611,2021-09-04 00:00:00,Debit,Shopping,45.34,Bank Transfer,Gas Station
TXN-0073769,CUST-14611,2023-01-19 00:00:00,Debit,Subscription,40.95,Bank Transfer,Supermarket
TXN-0073770,CUST-14611,2024-09-14 00:00:00,Debit,Entertainment,52.62,Digital Wallet,Electronics
TXN-0073771,CUST-14612,2018-11-05 00:00:00,Debit,Travel,637.82,Debit Card,Supermarket
TXN-0073772,CUST-14612,2020-07-09 00:00:00,Debit,Groceries,47.91,Cash,Restaurant
TXN-0073773,CUST-14612,2022-04-28 00:00:00,Debit,Dining,30.74,Digital Wallet,Gas Station
TXN-0073774,CUST-14613,2021-07-09 00:00:00,Credit,Transfer,2142.28,Cash,Restaurant
TXN-0073775,CUST-14613,2021-08-09 00:00:00,Debit,Shopping,434.02,Cash,Electronics
TXN-0073776,CUST-14613,2025-07-28 00:00:00,Debit,Dining,34.7,Cash,Supermarket
TXN-0073777,CUST-14613,2021-03-06 00:00:00,Debit,Subscription,31.25,Debit Card,Service Provider
TXN-0073778,CUST-14613,2024-02-09 00:00:00,Debit,Transfer,1584.38,Bank Transfer,Apparel
TXN-0073779,CUST-14614,2023-05-19 00:00:00,Debit,Travel,1377.9,Credit Card,Gas Station
TXN-0073780,CUST-14614,2023-12-05 00:00:00,Debit,Travel,951.65,Cash,Restaurant
TXN-0073781,CUST-14614,2025-12-22 00:00:00,Debit,Groceries,80.42,Bank Transfer,Electronics
TXN-0073782,CUST-14614,2025-09-19 00:00:00,Debit,Dining,31.65,Cash,Apparel
TXN-0073783,CUST-14614,2025-02-10 00:00:00,Debit,Dining,50.26,Credit Card,Apparel
TXN-0073784,CUST-14614,2025-09-09 00:00:00,Debit,Education,1611.6,Digital Wallet,Restaurant
TXN-0073785,CUST-14614,2023-06-15 00:00:00,Debit,Travel,190.81,Credit Card,Healthcare
TXN-0073786,CUST-14614,2025-02-09 00:00:00,Debit,Subscription,32.77,Debit Card,Restaurant
TXN-0073787,CUST-14615,2025-12-17 00:00:00,Debit,Groceries,97.48,Debit Card,Restaurant
TXN-0073788,CUST-14615,2025-03-31 00:00:00,Debit,Subscription,49.31,Bank Transfer,Supermarket
TXN-0073789,CUST-14616,2020-07-24 00:00:00,Debit,Utilities,296.67,Bank Transfer,Supermarket
TXN-0073790,CUST-14616,2025-01-11 00:00:00,Debit,Entertainment,118.2,Credit Card,Service Provider
TXN-0073791,CUST-14616,2022-11-05 00:00:00,Debit,Entertainment,100.25,Debit Card,Restaurant
TXN-0073792,CUST-14617,2024-12-24 00:00:00,Debit,Education,1196.77,Digital Wallet,Service Provider
TXN-0073793,CUST-14617,2024-02-10 00:00:00,Debit,Transfer,985.6,Debit Card,Online Retail
TXN-0073794,CUST-14617,2023-09-06 00:00:00,Debit,Transfer,2044.2,Cash,Electronics
TXN-0073795,CUST-14618,2025-08-23 00:00:00,Debit,Healthcare,276.48,Cash,Electronics
TXN-0073796,CUST-14618,2022-08-09 00:00:00,Debit,Subscription,48.81,Digital Wallet,Online Retail
TXN-0073797,CUST-14618,2025-11-12 00:00:00,Debit,Subscription,34.07,Cash,Supermarket
TXN-0073798,CUST-14618,2022-09-27 00:00:00,Debit,Dining,80.14,Debit Card,Healthcare
TXN-0073799,CUST-14618,2023-05-03 00:00:00,Debit,Entertainment,175.54,Cash,Apparel
TXN-0073800,CUST-14618,2022-04-22 00:00:00,Debit,Education,73.14,Credit Card,Online Retail
TXN-0073801,CUST-14618,2025-07-08 00:00:00,Debit,Groceries,109.2,Digital Wallet,Service Provider
TXN-0073802,CUST-14619,2020-09-05 00:00:00,Debit,Travel,1237.94,Cash,Gas Station
TXN-0073803,CUST-14619,2019-10-12 00:00:00,Debit,Entertainment,59.19,Credit Card,Electronics
TXN-0073804,CUST-14619,2022-11-01 00:00:00,Debit,Utilities,166.35,Cash,Healthcare
TXN-0073805,CUST-14619,2024-04-29 00:00:00,Debit,Groceries,46.97,Credit Card,Supermarket
TXN-0073806,CUST-14619,2023-01-01 00:00:00,Debit,Transfer,747.69,Bank Transfer,General Merchant
TXN-0073807,CUST-14619,2025-12-12 00:00:00,Debit,Healthcare,137.33,Debit Card,Healthcare
TXN-0073808,CUST-14619,2025-04-19 00:00:00,Debit,Entertainment,208.72,Debit Card,Gas Station
TXN-0073809,CUST-14619,2021-03-24 00:00:00,Debit,Shopping,317.71,Bank Transfer,Apparel
TXN-0073810,CUST-14619,2022-07-25 00:00:00,Debit,Groceries,210.07,Digital Wallet,Gas Station
TXN-0073811,CUST-14619,2022-07-24 00:00:00,Debit,Subscription,43.97,Cash,Electronics
TXN-0073812,CUST-14619,2020-08-22 00:00:00,Debit,Education,789.17,Digital Wallet,Online Retail
TXN-0073813,CUST-14620,2021-12-10 00:00:00,Debit,Healthcare,439.8,Credit Card,Restaurant
TXN-0073814,CUST-14620,2021-01-06 00:00:00,Debit,Shopping,41.72,Debit Card,General Merchant
TXN-0073815,CUST-14620,2024-04-18 00:00:00,Debit,Utilities,336.52,Debit Card,Healthcare
TXN-0073816,CUST-14620,2022-03-03 00:00:00,Debit,Utilities,175.88,Digital Wallet,Service Provider
TXN-0073817,CUST-14620,2020-01-03 00:00:00,Debit,Education,1206.03,Debit Card,Apparel
TXN-0073818,CUST-14620,2020-06-14 00:00:00,Debit,Entertainment,210.71,Bank Transfer,Electronics
