credit_id,customer_id,credit_score,payment_behavior,missed_payments,credit_utilization,credit_risk_category
CRED-13226,CUST-13226,714,On-Time,0,0.44,Medium Risk
CRED-13227,CUST-13227,668,Frequently Late,3,0.48,High Risk
CRED-13228,CUST-13228,651,Occasional Late,3,0.62,High Risk
CRED-13229,CUST-13229,633,Frequently Late,1,0.47,High Risk
CRED-13230,CUST-13230,769,On-Time,0,0.16,Low Risk
CRED-13231,CUST-13231,733,Occasional Late,2,0.38,Medium Risk
CRED-13232,CUST-13232,761,On-Time,0,0.09,Low Risk
CRED-13233,CUST-13233,774,On-Time,1,0.13,Low Risk
CRED-13234,CUST-13234,793,On-Time,0,0.22,Low Risk
CRED-13235,CUST-13235,605,Frequently Late,3,0.46,High Risk
CRED-13236,CUST-13236,725,Occasional Late,0,0.26,Medium Risk
CRED-13237,CUST-13237,670,On-Time,2,0.27,Medium Risk
CRED-13238,CUST-13238,637,Occasional Late,2,0.65,High Risk
CRED-13239,CUST-13239,713,On-Time,0,0.44,Medium Risk
CRED-13240,CUST-13240,790,On-Time,0,0.11,Low Risk
CRED-13241,CUST-13241,700,On-Time,0,0.32,Medium Risk
CRED-13242,CUST-13242,796,On-Time,0,0.13,Low Risk
CRED-13243,CUST-13243,735,Occasional Late,0,0.37,Medium Risk
CRED-13244,CUST-13244,728,On-Time,0,0.48,Medium Risk
CRED-13245,CUST-13245,746,Occasional Late,2,0.43,Medium Risk
CRED-13246,CUST-13246,702,On-Time,1,0.39,Medium Risk
CRED-13247,CUST-13247,670,On-Time,2,0.42,Medium Risk
CRED-13248,CUST-13248,649,Occasional Late,2,0.76,High Risk
CRED-13249,CUST-13249,688,On-Time,0,0.34,Medium Risk
CRED-13250,CUST-13250,742,On-Time,0,0.5,Medium Risk
CRED-13251,CUST-13251,631,Occasional Late,4,0.79,High Risk
CRED-13252,CUST-13252,729,On-Time,0,0.29,Medium Risk
CRED-13253,CUST-13253,677,On-Time,0,0.32,Medium Risk
CRED-13254,CUST-13254,711,On-Time,0,0.2,Medium Risk
CRED-13255,CUST-13255,678,Occasional Late,1,0.32,Medium Risk
CRED-13256,CUST-13256,700,On-Time,1,0.35,Medium Risk
CRED-13257,CUST-13257,703,Occasional Late,0,0.34,Medium Risk
CRED-13258,CUST-13258,738,Occasional Late,0,0.41,Medium Risk
CRED-13259,CUST-13259,697,On-Time,0,0.33,Medium Risk
CRED-13260,CUST-13260,682,On-Time,0,0.46,Medium Risk
CRED-13261,CUST-13261,717,Occasional Late,0,0.31,Medium Risk
CRED-13262,CUST-13262,760,On-Time,0,0.25,Low Risk
CRED-13263,CUST-13263,763,On-Time,0,0.07,Low Risk
CRED-13264,CUST-13264,719,On-Time,1,0.4,Medium Risk
CRED-13265,CUST-13265,684,On-Time,0,0.22,Medium Risk
CRED-13266,CUST-13266,747,On-Time,0,0.21,Medium Risk
CRED-13267,CUST-13267,646,Occasional Late,3,0.79,High Risk
CRED-13268,CUST-13268,744,On-Time,0,0.32,Medium Risk
CRED-13269,CUST-13269,594,Occasional Late,1,0.46,High Risk
CRED-13270,CUST-13270,718,On-Time,0,0.33,Medium Risk
CRED-13271,CUST-13271,635,Occasional Late,3,0.58,High Risk
CRED-13272,CUST-13272,710,Occasional Late,0,0.44,Medium Risk
CRED-13273,CUST-13273,725,Occasional Late,1,0.32,Medium Risk
CRED-13274,CUST-13274,713,On-Time,0,0.26,Medium Risk
CRED-13275,CUST-13275,708,On-Time,0,0.39,Medium Risk
CRED-13276,CUST-13276,741,On-Time,0,0.35,Medium Risk
CRED-13277,CUST-13277,658,Frequently Late,2,0.76,High Risk
CRED-13278,CUST-13278,621,Occasional Late,3,0.8,High Risk
CRED-13279,CUST-13279,608,Occasional Late,3,0.55,High Risk
CRED-13280,CUST-13280,655,Frequently Late,1,0.76,High Risk
CRED-13281,CUST-13281,692,Occasional Late,0,0.29,Medium Risk
CRED-13282,CUST-13282,715,Occasional Late,0,0.41,Medium Risk
CRED-13283,CUST-13283,643,Occasional Late,2,0.53,High Risk
CRED-13284,CUST-13284,520,Default Risk,9,0.98,Very High Risk
CRED-13285,CUST-13285,770,On-Time,0,0.17,Low Risk
CRED-13286,CUST-13286,797,On-Time,0,0.22,Low Risk
CRED-13287,CUST-13287,690,On-Time,0,0.37,Medium Risk
CRED-13288,CUST-13288,778,On-Time,0,0.09,Low Risk
CRED-13289,CUST-13289,803,On-Time,0,0.23,Low Risk
CRED-13290,CUST-13290,700,On-Time,0,0.29,Medium Risk
CRED-13291,CUST-13291,491,Default Risk,5,0.94,Very High Risk
CRED-13292,CUST-13292,760,On-Time,0,0.13,Low Risk
CRED-13293,CUST-13293,728,On-Time,0,0.3,Medium Risk
CRED-13294,CUST-13294,709,On-Time,0,0.23,Medium Risk
CRED-13295,CUST-13295,718,On-Time,0,0.42,Medium Risk
CRED-13296,CUST-13296,448,Default Risk,10,0.98,Very High Risk
CRED-13297,CUST-13297,812,On-Time,0,0.06,Low Risk
CRED-13298,CUST-13298,492,Frequently Late,5,0.74,Very High Risk
CRED-13299,CUST-13299,706,On-Time,1,0.32,Medium Risk
CRED-13300,CUST-13300,701,On-Time,0,0.42,Medium Risk
CRED-13301,CUST-13301,723,Occasional Late,1,0.5,Medium Risk
CRED-13302,CUST-13302,760,On-Time,0,0.14,Low Risk
CRED-13303,CUST-13303,464,Default Risk,5,0.92,Very High Risk
CRED-13304,CUST-13304,691,On-Time,0,0.43,Medium Risk
CRED-13305,CUST-13305,626,Frequently Late,4,0.68,High Risk
CRED-13306,CUST-13306,722,On-Time,0,0.44,Medium Risk
CRED-13307,CUST-13307,726,On-Time,1,0.29,Medium Risk
CRED-13308,CUST-13308,744,On-Time,0,0.27,Medium Risk
CRED-13309,CUST-13309,672,On-Time,0,0.49,Medium Risk
CRED-13310,CUST-13310,629,Frequently Late,2,0.45,High Risk
CRED-13311,CUST-13311,551,Frequently Late,7,0.85,Very High Risk
CRED-13312,CUST-13312,674,On-Time,1,0.43,Medium Risk
CRED-13313,CUST-13313,658,Occasional Late,1,0.63,High Risk
CRED-13314,CUST-13314,553,Frequently Late,6,0.9,Very High Risk
CRED-13315,CUST-13315,721,On-Time,0,0.33,Medium Risk
CRED-13316,CUST-13316,792,On-Time,0,0.21,Low Risk
CRED-13317,CUST-13317,666,Frequently Late,3,0.64,High Risk
CRED-13318,CUST-13318,762,On-Time,0,0.12,Low Risk
CRED-13319,CUST-13319,687,On-Time,0,0.38,Medium Risk
CRED-13320,CUST-13320,645,Occasional Late,3,0.72,High Risk
CRED-13321,CUST-13321,690,On-Time,0,0.45,Medium Risk
CRED-13322,CUST-13322,767,On-Time,0,0.19,Low Risk
CRED-13323,CUST-13323,739,On-Time,0,0.22,Medium Risk
CRED-13324,CUST-13324,750,On-Time,0,0.11,Low Risk
CRED-13325,CUST-13325,682,On-Time,2,0.45,Medium Risk
CRED-13326,CUST-13326,539,Frequently Late,9,0.97,Very High Risk
CRED-13327,CUST-13327,756,On-Time,0,0.2,Low Risk
CRED-13328,CUST-13328,632,Occasional Late,1,0.61,High Risk
CRED-13329,CUST-13329,739,On-Time,0,0.34,Medium Risk
CRED-13330,CUST-13330,632,Frequently Late,1,0.55,High Risk
CRED-13331,CUST-13331,735,Occasional Late,0,0.29,Medium Risk
CRED-13332,CUST-13332,754,On-Time,0,0.19,Low Risk
CRED-13333,CUST-13333,629,Occasional Late,2,0.58,High Risk
CRED-13334,CUST-13334,726,On-Time,1,0.42,Medium Risk
CRED-13335,CUST-13335,697,Occasional Late,0,0.21,Medium Risk
CRED-13336,CUST-13336,731,On-Time,0,0.27,Medium Risk
CRED-13337,CUST-13337,712,On-Time,0,0.25,Medium Risk
CRED-13338,CUST-13338,701,On-Time,0,0.33,Medium Risk
CRED-13339,CUST-13339,739,Occasional Late,2,0.5,Medium Risk
CRED-13340,CUST-13340,777,On-Time,0,0.07,Low Risk
CRED-13341,CUST-13341,709,Occasional Late,0,0.39,Medium Risk
CRED-13342,CUST-13342,699,On-Time,0,0.41,Medium Risk
CRED-13343,CUST-13343,677,On-Time,0,0.22,Medium Risk
CRED-13344,CUST-13344,668,Frequently Late,2,0.74,High Risk
CRED-13345,CUST-13345,758,On-Time,0,0.15,Low Risk
CRED-13346,CUST-13346,624,Frequently Late,4,0.53,High Risk
CRED-13347,CUST-13347,813,On-Time,0,0.23,Low Risk
CRED-13348,CUST-13348,709,On-Time,0,0.36,Medium Risk
CRED-13349,CUST-13349,754,On-Time,0,0.19,Low Risk
CRED-13350,CUST-13350,546,Default Risk,8,0.85,Very High Risk
CRED-13351,CUST-13351,671,On-Time,0,0.45,Medium Risk
CRED-13352,CUST-13352,717,On-Time,1,0.28,Medium Risk
CRED-13353,CUST-13353,835,On-Time,0,0.06,Low Risk
CRED-13354,CUST-13354,662,Frequently Late,4,0.58,High Risk
CRED-13355,CUST-13355,742,On-Time,2,0.46,Medium Risk
CRED-13356,CUST-13356,807,On-Time,0,0.19,Low Risk
CRED-13357,CUST-13357,671,On-Time,0,0.45,Medium Risk
CRED-13358,CUST-13358,691,Occasional Late,0,0.43,Medium Risk
CRED-13359,CUST-13359,718,On-Time,0,0.38,Medium Risk
CRED-13360,CUST-13360,701,Occasional Late,1,0.38,Medium Risk
CRED-13361,CUST-13361,535,Frequently Late,6,0.99,Very High Risk
CRED-13362,CUST-13362,716,Occasional Late,0,0.23,Medium Risk
CRED-13363,CUST-13363,562,Frequently Late,7,0.97,Very High Risk
CRED-13364,CUST-13364,704,On-Time,1,0.41,Medium Risk
CRED-13365,CUST-13365,813,On-Time,0,0.12,Low Risk
CRED-13366,CUST-13366,701,On-Time,1,0.27,Medium Risk
CRED-13367,CUST-13367,732,On-Time,0,0.33,Medium Risk
CRED-13368,CUST-13368,641,Occasional Late,3,0.57,High Risk
CRED-13369,CUST-13369,679,On-Time,0,0.28,Medium Risk
CRED-13370,CUST-13370,624,Occasional Late,1,0.5,High Risk
CRED-13371,CUST-13371,562,Frequently Late,11,0.96,Very High Risk
CRED-13372,CUST-13372,704,On-Time,1,0.35,Medium Risk
CRED-13373,CUST-13373,697,On-Time,0,0.27,Medium Risk
CRED-13374,CUST-13374,657,Frequently Late,4,0.72,High Risk
CRED-13375,CUST-13375,728,On-Time,0,0.33,Medium Risk
CRED-13376,CUST-13376,694,On-Time,1,0.3,Medium Risk
CRED-13377,CUST-13377,592,Frequently Late,4,0.47,High Risk
CRED-13378,CUST-13378,708,Occasional Late,0,0.49,Medium Risk
CRED-13379,CUST-13379,670,On-Time,1,0.36,Medium Risk
CRED-13380,CUST-13380,698,Occasional Late,0,0.37,Medium Risk
CRED-13381,CUST-13381,638,Occasional Late,2,0.63,High Risk
CRED-13382,CUST-13382,695,On-Time,0,0.41,Medium Risk
CRED-13383,CUST-13383,771,On-Time,0,0.15,Low Risk
CRED-13384,CUST-13384,656,Occasional Late,1,0.68,High Risk
CRED-13385,CUST-13385,574,Frequently Late,11,0.8,Very High Risk
CRED-13386,CUST-13386,411,Frequently Late,7,0.83,Very High Risk
CRED-13387,CUST-13387,715,On-Time,0,0.29,Medium Risk
CRED-13388,CUST-13388,808,On-Time,0,0.15,Low Risk
CRED-13389,CUST-13389,677,Occasional Late,0,0.32,Medium Risk
CRED-13390,CUST-13390,709,On-Time,0,0.49,Medium Risk
CRED-13391,CUST-13391,739,On-Time,2,0.32,Medium Risk
CRED-13392,CUST-13392,738,On-Time,0,0.43,Medium Risk
CRED-13393,CUST-13393,746,Occasional Late,0,0.21,Medium Risk
CRED-13394,CUST-13394,681,Occasional Late,1,0.48,Medium Risk
CRED-13395,CUST-13395,719,On-Time,0,0.24,Medium Risk
CRED-13396,CUST-13396,765,On-Time,0,0.14,Low Risk
CRED-13397,CUST-13397,728,On-Time,0,0.31,Medium Risk
CRED-13398,CUST-13398,750,On-Time,0,0.09,Low Risk
CRED-13399,CUST-13399,722,On-Time,0,0.27,Medium Risk
CRED-13400,CUST-13400,592,Frequently Late,4,0.7,High Risk
CRED-13401,CUST-13401,661,Occasional Late,2,0.77,High Risk
CRED-13402,CUST-13402,615,Occasional Late,1,0.56,High Risk
CRED-13403,CUST-13403,675,On-Time,0,0.43,Medium Risk
CRED-13404,CUST-13404,739,On-Time,0,0.45,Medium Risk
CRED-13405,CUST-13405,734,On-Time,2,0.23,Medium Risk
CRED-13406,CUST-13406,790,On-Time,0,0.23,Low Risk
CRED-13407,CUST-13407,772,On-Time,0,0.13,Low Risk
CRED-13408,CUST-13408,727,Occasional Late,0,0.43,Medium Risk
CRED-13409,CUST-13409,666,Occasional Late,1,0.82,High Risk
CRED-13410,CUST-13410,715,On-Time,0,0.29,Medium Risk
CRED-13411,CUST-13411,713,Occasional Late,1,0.49,Medium Risk
CRED-13412,CUST-13412,659,Occasional Late,3,0.71,High Risk
CRED-13413,CUST-13413,593,Occasional Late,1,0.61,High Risk
CRED-13414,CUST-13414,566,Default Risk,11,0.78,Very High Risk
CRED-13415,CUST-13415,652,Frequently Late,3,0.68,High Risk
CRED-13416,CUST-13416,643,Frequently Late,2,0.66,High Risk
CRED-13417,CUST-13417,623,Frequently Late,1,0.82,High Risk
CRED-13418,CUST-13418,656,Occasional Late,3,0.48,High Risk
CRED-13419,CUST-13419,812,On-Time,0,0.23,Low Risk
CRED-13420,CUST-13420,726,Occasional Late,0,0.48,Medium Risk
CRED-13421,CUST-13421,596,Frequently Late,1,0.79,High Risk
CRED-13422,CUST-13422,729,On-Time,0,0.28,Medium Risk
CRED-13423,CUST-13423,817,On-Time,0,0.12,Low Risk
CRED-13424,CUST-13424,752,On-Time,0,0.15,Low Risk
CRED-13425,CUST-13425,759,On-Time,0,0.08,Low Risk
CRED-13426,CUST-13426,671,On-Time,0,0.47,Medium Risk
CRED-13427,CUST-13427,687,On-Time,0,0.29,Medium Risk
CRED-13428,CUST-13428,765,On-Time,0,0.23,Low Risk
CRED-13429,CUST-13429,713,On-Time,0,0.27,Medium Risk
CRED-13430,CUST-13430,757,On-Time,0,0.15,Low Risk
CRED-13431,CUST-13431,638,Occasional Late,2,0.75,High Risk
CRED-13432,CUST-13432,735,On-Time,0,0.38,Medium Risk
CRED-13433,CUST-13433,672,On-Time,0,0.2,Medium Risk
CRED-13434,CUST-13434,769,On-Time,0,0.2,Low Risk
CRED-13435,CUST-13435,716,On-Time,2,0.48,Medium Risk
CRED-13436,CUST-13436,720,Occasional Late,0,0.28,Medium Risk
CRED-13437,CUST-13437,732,On-Time,0,0.31,Medium Risk
CRED-13438,CUST-13438,696,On-Time,0,0.31,Medium Risk
CRED-13439,CUST-13439,701,On-Time,0,0.23,Medium Risk
CRED-13440,CUST-13440,648,Occasional Late,2,0.53,High Risk
CRED-13441,CUST-13441,640,Occasional Late,2,0.49,High Risk
CRED-13442,CUST-13442,653,Occasional Late,4,0.57,High Risk
CRED-13443,CUST-13443,769,On-Time,0,0.18,Low Risk
CRED-13444,CUST-13444,645,Frequently Late,4,0.8,High Risk
CRED-13445,CUST-13445,792,On-Time,0,0.13,Low Risk
CRED-13446,CUST-13446,683,On-Time,0,0.43,Medium Risk
CRED-13447,CUST-13447,636,Occasional Late,4,0.78,High Risk
CRED-13448,CUST-13448,712,On-Time,0,0.35,Medium Risk
CRED-13449,CUST-13449,602,Occasional Late,2,0.71,High Risk
CRED-13450,CUST-13450,709,Occasional Late,1,0.44,Medium Risk
CRED-13451,CUST-13451,636,Frequently Late,2,0.51,High Risk
CRED-13452,CUST-13452,650,Occasional Late,1,0.68,High Risk
CRED-13453,CUST-13453,737,On-Time,0,0.34,Medium Risk
CRED-13454,CUST-13454,745,On-Time,0,0.49,Medium Risk
CRED-13455,CUST-13455,688,On-Time,0,0.31,Medium Risk
CRED-13456,CUST-13456,691,Occasional Late,0,0.37,Medium Risk
CRED-13457,CUST-13457,772,On-Time,0,0.14,Low Risk
CRED-13458,CUST-13458,703,On-Time,0,0.45,Medium Risk
CRED-13459,CUST-13459,847,On-Time,0,0.14,Low Risk
CRED-13460,CUST-13460,582,Frequently Late,3,0.8,High Risk
CRED-13461,CUST-13461,735,Occasional Late,0,0.29,Medium Risk
CRED-13462,CUST-13462,573,Frequently Late,8,0.71,Very High Risk
CRED-13463,CUST-13463,755,On-Time,0,0.2,Low Risk
CRED-13464,CUST-13464,703,On-Time,0,0.3,Medium Risk
CRED-13465,CUST-13465,729,On-Time,0,0.47,Medium Risk
CRED-13466,CUST-13466,677,Occasional Late,0,0.31,Medium Risk
CRED-13467,CUST-13467,686,On-Time,1,0.36,Medium Risk
CRED-13468,CUST-13468,694,On-Time,0,0.24,Medium Risk
CRED-13469,CUST-13469,598,Occasional Late,4,0.5,High Risk
CRED-13470,CUST-13470,728,On-Time,2,0.29,Medium Risk
CRED-13471,CUST-13471,654,Occasional Late,4,0.84,High Risk
CRED-13472,CUST-13472,741,On-Time,0,0.32,Medium Risk
CRED-13473,CUST-13473,682,On-Time,2,0.33,Medium Risk
CRED-13474,CUST-13474,726,On-Time,0,0.47,Medium Risk
CRED-13475,CUST-13475,727,On-Time,0,0.46,Medium Risk
CRED-13476,CUST-13476,694,On-Time,0,0.34,Medium Risk
CRED-13477,CUST-13477,685,On-Time,1,0.39,Medium Risk
CRED-13478,CUST-13478,727,On-Time,0,0.41,Medium Risk
CRED-13479,CUST-13479,710,On-Time,0,0.24,Medium Risk
CRED-13480,CUST-13480,750,On-Time,0,0.2,Low Risk
CRED-13481,CUST-13481,400,Frequently Late,11,0.78,Very High Risk
CRED-13482,CUST-13482,673,On-Time,0,0.35,Medium Risk
CRED-13483,CUST-13483,561,Default Risk,7,0.94,Very High Risk
CRED-13484,CUST-13484,660,Occasional Late,1,0.53,High Risk
CRED-13485,CUST-13485,586,Frequently Late,4,0.82,High Risk
CRED-13486,CUST-13486,599,Frequently Late,1,0.56,High Risk
CRED-13487,CUST-13487,688,Occasional Late,0,0.47,Medium Risk
CRED-13488,CUST-13488,710,On-Time,0,0.44,Medium Risk
CRED-13489,CUST-13489,591,Occasional Late,1,0.47,High Risk
CRED-13490,CUST-13490,739,Occasional Late,0,0.37,Medium Risk
CRED-13491,CUST-13491,680,On-Time,0,0.46,Medium Risk
CRED-13492,CUST-13492,704,Occasional Late,1,0.44,Medium Risk
CRED-13493,CUST-13493,605,Occasional Late,3,0.84,High Risk
CRED-13494,CUST-13494,593,Frequently Late,3,0.83,High Risk
CRED-13495,CUST-13495,645,Frequently Late,2,0.48,High Risk
CRED-13496,CUST-13496,706,Occasional Late,0,0.42,Medium Risk
CRED-13497,CUST-13497,790,On-Time,0,0.07,Low Risk
CRED-13498,CUST-13498,691,On-Time,1,0.34,Medium Risk
CRED-13499,CUST-13499,678,On-Time,1,0.32,Medium Risk
CRED-13500,CUST-13500,721,On-Time,0,0.31,Medium Risk
CRED-13501,CUST-13501,427,Frequently Late,10,0.84,Very High Risk
CRED-13502,CUST-13502,757,On-Time,0,0.19,Low Risk
CRED-13503,CUST-13503,677,On-Time,1,0.38,Medium Risk
CRED-13504,CUST-13504,665,Occasional Late,2,0.79,High Risk
CRED-13505,CUST-13505,686,Occasional Late,0,0.32,Medium Risk
CRED-13506,CUST-13506,684,On-Time,0,0.23,Medium Risk
CRED-13507,CUST-13507,804,On-Time,0,0.24,Low Risk
CRED-13508,CUST-13508,670,On-Time,0,0.44,Medium Risk
CRED-13509,CUST-13509,612,Occasional Late,2,0.63,High Risk
CRED-13510,CUST-13510,671,On-Time,0,0.29,Medium Risk
CRED-13511,CUST-13511,603,Frequently Late,4,0.79,High Risk
CRED-13512,CUST-13512,600,Frequently Late,2,0.79,High Risk
CRED-13513,CUST-13513,745,Occasional Late,0,0.3,Medium Risk
CRED-13514,CUST-13514,779,On-Time,0,0.16,Low Risk
CRED-13515,CUST-13515,696,On-Time,0,0.26,Medium Risk
CRED-13516,CUST-13516,794,On-Time,0,0.1,Low Risk
CRED-13517,CUST-13517,742,On-Time,1,0.31,Medium Risk
CRED-13518,CUST-13518,576,Default Risk,6,0.8,Very High Risk
CRED-13519,CUST-13519,709,Occasional Late,0,0.45,Medium Risk
CRED-13520,CUST-13520,565,Frequently Late,4,0.91,Very High Risk
CRED-13521,CUST-13521,645,Frequently Late,3,0.8,High Risk
CRED-13522,CUST-13522,760,On-Time,0,0.23,Low Risk
CRED-13523,CUST-13523,770,On-Time,0,0.08,Low Risk
CRED-13524,CUST-13524,691,On-Time,1,0.3,Medium Risk
CRED-13525,CUST-13525,684,On-Time,0,0.35,Medium Risk
CRED-13526,CUST-13526,752,On-Time,0,0.12,Low Risk
CRED-13527,CUST-13527,748,On-Time,0,0.39,Medium Risk
CRED-13528,CUST-13528,489,Frequently Late,7,0.78,Very High Risk
CRED-13529,CUST-13529,691,On-Time,2,0.21,Medium Risk
CRED-13530,CUST-13530,662,Frequently Late,1,0.51,High Risk
CRED-13531,CUST-13531,788,On-Time,0,0.17,Low Risk
CRED-13532,CUST-13532,698,Occasional Late,0,0.5,Medium Risk
CRED-13533,CUST-13533,796,On-Time,0,0.1,Low Risk
CRED-13534,CUST-13534,743,On-Time,1,0.35,Medium Risk
CRED-13535,CUST-13535,716,Occasional Late,0,0.34,Medium Risk
CRED-13536,CUST-13536,667,Frequently Late,2,0.59,High Risk
CRED-13537,CUST-13537,702,On-Time,0,0.33,Medium Risk
CRED-13538,CUST-13538,710,On-Time,2,0.35,Medium Risk
CRED-13539,CUST-13539,712,Occasional Late,0,0.27,Medium Risk
CRED-13540,CUST-13540,621,Frequently Late,1,0.62,High Risk
CRED-13541,CUST-13541,729,On-Time,0,0.29,Medium Risk
CRED-13542,CUST-13542,635,Frequently Late,3,0.52,High Risk
CRED-13543,CUST-13543,706,On-Time,1,0.47,Medium Risk
CRED-13544,CUST-13544,720,On-Time,2,0.46,Medium Risk
CRED-13545,CUST-13545,574,Default Risk,7,0.96,Very High Risk
CRED-13546,CUST-13546,712,On-Time,2,0.27,Medium Risk
CRED-13547,CUST-13547,757,On-Time,0,0.24,Low Risk
CRED-13548,CUST-13548,671,On-Time,0,0.47,Medium Risk
CRED-13549,CUST-13549,721,On-Time,0,0.49,Medium Risk
CRED-13550,CUST-13550,654,Frequently Late,3,0.72,High Risk
CRED-13551,CUST-13551,641,Occasional Late,4,0.65,High Risk
CRED-13552,CUST-13552,760,On-Time,0,0.1,Low Risk
CRED-13553,CUST-13553,693,Occasional Late,2,0.36,Medium Risk
CRED-13554,CUST-13554,757,On-Time,0,0.18,Low Risk
CRED-13555,CUST-13555,702,Occasional Late,0,0.2,Medium Risk
CRED-13556,CUST-13556,799,On-Time,1,0.23,Low Risk
CRED-13557,CUST-13557,723,On-Time,1,0.49,Medium Risk
CRED-13558,CUST-13558,682,On-Time,1,0.49,Medium Risk
CRED-13559,CUST-13559,644,Frequently Late,2,0.81,High Risk
CRED-13560,CUST-13560,660,Occasional Late,3,0.82,High Risk
CRED-13561,CUST-13561,763,On-Time,0,0.2,Low Risk
CRED-13562,CUST-13562,753,On-Time,0,0.07,Low Risk
CRED-13563,CUST-13563,660,Occasional Late,3,0.74,High Risk
CRED-13564,CUST-13564,506,Frequently Late,5,0.73,Very High Risk
CRED-13565,CUST-13565,815,On-Time,0,0.24,Low Risk
CRED-13566,CUST-13566,685,On-Time,0,0.31,Medium Risk
CRED-13567,CUST-13567,690,On-Time,1,0.35,Medium Risk
CRED-13568,CUST-13568,648,Frequently Late,4,0.64,High Risk
CRED-13569,CUST-13569,723,Occasional Late,0,0.21,Medium Risk
CRED-13570,CUST-13570,745,Occasional Late,0,0.31,Medium Risk
CRED-13571,CUST-13571,713,Occasional Late,1,0.29,Medium Risk
CRED-13572,CUST-13572,740,Occasional Late,0,0.43,Medium Risk
CRED-13573,CUST-13573,705,Occasional Late,0,0.39,Medium Risk
CRED-13574,CUST-13574,632,Occasional Late,4,0.57,High Risk
CRED-13575,CUST-13575,740,Occasional Late,1,0.47,Medium Risk
CRED-13576,CUST-13576,694,On-Time,2,0.36,Medium Risk
CRED-13577,CUST-13577,682,Occasional Late,0,0.22,Medium Risk
CRED-13578,CUST-13578,696,On-Time,0,0.48,Medium Risk
CRED-13579,CUST-13579,713,On-Time,0,0.42,Medium Risk
CRED-13580,CUST-13580,750,On-Time,0,0.2,Low Risk
CRED-13581,CUST-13581,750,On-Time,0,0.09,Low Risk
CRED-13582,CUST-13582,747,On-Time,0,0.38,Medium Risk
CRED-13583,CUST-13583,641,Occasional Late,1,0.77,High Risk
CRED-13584,CUST-13584,735,On-Time,0,0.39,Medium Risk
CRED-13585,CUST-13585,812,On-Time,0,0.08,Low Risk
CRED-13586,CUST-13586,716,Occasional Late,0,0.22,Medium Risk
CRED-13587,CUST-13587,718,Occasional Late,0,0.41,Medium Risk
CRED-13588,CUST-13588,528,Frequently Late,8,0.87,Very High Risk
CRED-13589,CUST-13589,682,On-Time,1,0.23,Medium Risk
CRED-13590,CUST-13590,675,On-Time,0,0.24,Medium Risk
CRED-13591,CUST-13591,648,Occasional Late,3,0.59,High Risk
CRED-13592,CUST-13592,684,On-Time,0,0.28,Medium Risk
CRED-13593,CUST-13593,667,Occasional Late,2,0.65,High Risk
CRED-13594,CUST-13594,490,Frequently Late,5,0.93,Very High Risk
CRED-13595,CUST-13595,688,Occasional Late,0,0.42,Medium Risk
CRED-13596,CUST-13596,735,On-Time,1,0.46,Medium Risk
CRED-13597,CUST-13597,778,On-Time,0,0.13,Low Risk
CRED-13598,CUST-13598,773,On-Time,0,0.1,Low Risk
CRED-13599,CUST-13599,745,Occasional Late,0,0.24,Medium Risk
CRED-13600,CUST-13600,665,Frequently Late,1,0.52,High Risk
CRED-13601,CUST-13601,739,On-Time,0,0.41,Medium Risk
CRED-13602,CUST-13602,712,Occasional Late,0,0.41,Medium Risk
CRED-13603,CUST-13603,761,On-Time,0,0.21,Low Risk
CRED-13604,CUST-13604,749,On-Time,0,0.4,Medium Risk
CRED-13605,CUST-13605,736,On-Time,1,0.27,Medium Risk
CRED-13606,CUST-13606,667,Frequently Late,4,0.46,High Risk
CRED-13607,CUST-13607,643,Frequently Late,4,0.73,High Risk
CRED-13608,CUST-13608,647,Frequently Late,2,0.69,High Risk
CRED-13609,CUST-13609,686,Occasional Late,0,0.3,Medium Risk
CRED-13610,CUST-13610,639,Occasional Late,4,0.82,High Risk
CRED-13611,CUST-13611,706,On-Time,0,0.43,Medium Risk
CRED-13612,CUST-13612,654,Frequently Late,1,0.49,High Risk
CRED-13613,CUST-13613,694,On-Time,0,0.3,Medium Risk
CRED-13614,CUST-13614,685,On-Time,1,0.44,Medium Risk
CRED-13615,CUST-13615,712,On-Time,1,0.38,Medium Risk
CRED-13616,CUST-13616,706,On-Time,1,0.4,Medium Risk
CRED-13617,CUST-13617,651,Occasional Late,1,0.58,High Risk
CRED-13618,CUST-13618,741,Occasional Late,2,0.33,Medium Risk
CRED-13619,CUST-13619,429,Default Risk,8,0.83,Very High Risk
CRED-13620,CUST-13620,677,Occasional Late,1,0.41,Medium Risk
CRED-13621,CUST-13621,731,On-Time,0,0.29,Medium Risk
CRED-13622,CUST-13622,482,Frequently Late,5,0.88,Very High Risk
CRED-13623,CUST-13623,714,On-Time,0,0.47,Medium Risk
CRED-13624,CUST-13624,712,Occasional Late,0,0.21,Medium Risk
CRED-13625,CUST-13625,723,Occasional Late,0,0.22,Medium Risk
CRED-13626,CUST-13626,687,Occasional Late,0,0.22,Medium Risk
CRED-13627,CUST-13627,732,On-Time,0,0.31,Medium Risk
