customer_id,age,gender,education,employment_status,marital_status,city_tier,occupation,customer_since
CUST-11901,33,Male,Master'S,Employed,Married,Tier 3,Software/Tech,2024-05-12
CUST-11902,63,Male,Master'S,Employed,Single,Tier 3,Education,2024-11-02
CUST-11903,33,Female,High School,Employed,Divorced,Tier 2,Healthcare,2023-10-17
CUST-11904,73,Male,Bachelor'S,Retired,Married,Tier 1,Retired,2019-11-17
CUST-11905,37,Female,High School,Employed,Single,Tier 1,Healthcare,2018-10-02
CUST-11906,46,Male,High School,Employed,Married,Tier 1,Management/Executive,2022-09-02
CUST-11907,45,Female,Bachelor'S,Employed,Single,Tier 2,Software/Tech,2018-10-26
CUST-11908,25,Female,Bachelor'S,Employed,Married,Tier 2,Education,2018-04-17
CUST-11909,41,Female,Bachelor'S,Employed,Married,Tier 2,Retail/Hospitality,2021-05-20
CUST-11910,20,Male,Bachelor'S,Student,Married,Tier 2,Student,2020-07-30
CUST-11911,42,Male,High School,Employed,Single,Tier 2,Healthcare,2021-11-12
CUST-11912,36,Male,Master'S,Employed,Divorced,Tier 2,Trades/Manufacturing,2024-05-07
CUST-11913,50,Male,High School,Employed,Married,Tier 1,Management/Executive,2019-07-09
CUST-11914,19,Male,High School,Employed,Married,Tier 3,Healthcare,2020-03-17
CUST-11915,32,Female,Associate,Employed,Widowed,Tier 1,Management/Executive,2018-04-17
CUST-11916,39,Male,Doctorate,Employed,Married,Tier 2,Finance/Banking,2018-01-14
CUST-11917,27,Female,Bachelor'S,Employed,Single,Tier 3,Trades/Manufacturing,2020-02-25
CUST-11918,35,Male,Bachelor'S,Employed,Married,Tier 2,Management/Executive,2020-10-19
CUST-11919,39,Female,Bachelor'S,Employed,Divorced,Tier 2,Management/Executive,2021-09-20
CUST-11920,63,Non-Binary,Bachelor'S,Employed,Married,Tier 2,Healthcare,2020-11-10
CUST-11921,66,Male,Master'S,Retired,Married,Tier 3,Retired,2022-10-30
CUST-11922,44,Female,Bachelor'S,Employed,Single,Tier 3,Software/Tech,2021-09-17
CUST-11923,30,Female,Doctorate,Employed,Married,Tier 3,Trades/Manufacturing,2024-11-27
CUST-11924,50,Female,Bachelor'S,Self-Employed,Married,Tier 1,Education,2018-07-08
CUST-11925,22,Female,Bachelor'S,Employed,Divorced,Tier 1,Software/Tech,2021-05-11
CUST-11926,43,Male,Associate,Employed,Married,Tier 2,Retail/Hospitality,2023-10-14
CUST-11927,30,Male,Master'S,Employed,Divorced,Tier 3,Education,2024-09-22
CUST-11928,44,Male,Bachelor'S,Employed,Single,Tier 2,Finance/Banking,2024-12-21
CUST-11929,74,Female,Bachelor'S,Retired,Married,Tier 1,Retired,2022-10-19
CUST-11930,31,Non-Binary,Bachelor'S,Employed,Divorced,Tier 3,Software/Tech,2024-11-17
CUST-11931,41,Female,Bachelor'S,Employed,Married,Tier 2,Management/Executive,2022-12-29
CUST-11932,20,Male,High School,Student,Married,Tier 2,Student,2024-10-15
CUST-11933,64,Female,Associate,Employed,Divorced,Tier 1,Healthcare,2023-11-25
CUST-11934,68,Female,Bachelor'S,Retired,Single,Tier 1,Retired,2023-06-25
CUST-11935,66,Male,High School,Retired,Single,Tier 2,Retired,2018-02-04
CUST-11936,47,Male,Bachelor'S,Employed,Widowed,Tier 2,Finance/Banking,2022-06-14
CUST-11937,52,Male,Bachelor'S,Employed,Married,Tier 1,Healthcare,2019-05-13
CUST-11938,65,Female,High School,Retired,Single,Tier 1,Retired,2020-04-25
CUST-11939,31,Female,High School,Employed,Single,Tier 2,Finance/Banking,2021-07-11
CUST-11940,29,Male,Master'S,Employed,Married,Tier 2,Retail/Hospitality,2020-02-29
CUST-11941,45,Male,Bachelor'S,Employed,Married,Tier 3,Management/Executive,2020-12-05
CUST-11942,61,Female,High School,Employed,Single,Tier 3,Healthcare,2024-09-10
CUST-11943,46,Female,Master'S,Self-Employed,Married,Tier 1,Healthcare,2018-10-16
CUST-11944,60,Female,Bachelor'S,Employed,Married,Tier 1,Software/Tech,2020-01-27
CUST-11945,34,Female,Associate,Employed,Widowed,Tier 2,Trades/Manufacturing,2018-03-08
CUST-11946,57,Male,Associate,Employed,Married,Tier 1,Finance/Banking,2023-03-20
CUST-11947,66,Female,High School,Employed,Married,Tier 1,Healthcare,2021-12-28
CUST-11948,38,Male,Master'S,Self-Employed,Married,Tier 2,Education,2018-05-06
CUST-11949,74,Female,Bachelor'S,Retired,Married,Tier 2,Retired,2019-02-20
CUST-11950,40,Male,Bachelor'S,Employed,Single,Tier 2,Healthcare,2024-12-14
CUST-11951,37,Female,Master'S,Employed,Single,Tier 1,Healthcare,2020-10-30
CUST-11952,28,Male,High School,Employed,Married,Tier 2,Finance/Banking,2024-08-29
CUST-11953,74,Female,High School,Retired,Single,Tier 2,Retired,2024-04-29
CUST-11954,74,Male,High School,Retired,Single,Tier 2,Retired,2020-08-15
CUST-11955,51,Male,High School,Employed,Widowed,Tier 1,Software/Tech,2022-09-12
CUST-11956,27,Female,Bachelor'S,Employed,Single,Tier 1,Finance/Banking,2022-07-08
CUST-11957,27,Male,Bachelor'S,Employed,Single,Tier 2,Education,2023-10-17
CUST-11958,60,Female,High School,Employed,Married,Tier 1,Software/Tech,2018-05-12
CUST-11959,23,Female,High School,Self-Employed,Single,Tier 1,Healthcare,2021-09-30
CUST-11960,53,Female,High School,Unemployed,Married,Tier 2,Unemployed,2018-11-07
CUST-11961,41,Female,Doctorate,Unemployed,Single,Tier 2,Unemployed,2019-03-17
CUST-11962,29,Female,Bachelor'S,Employed,Married,Tier 1,Finance/Banking,2020-05-16
CUST-11963,60,Female,Bachelor'S,Employed,Married,Tier 2,Management/Executive,2021-01-03
CUST-11964,72,Female,Associate,Employed,Married,Tier 2,Software/Tech,2021-01-04
CUST-11965,40,Male,Bachelor'S,Employed,Single,Tier 1,Software/Tech,2018-09-04
CUST-11966,44,Male,High School,Employed,Married,Tier 3,Finance/Banking,2019-07-05
CUST-11967,75,Female,Doctorate,Retired,Single,Tier 2,Retired,2018-03-21
CUST-11968,74,Male,Bachelor'S,Employed,Married,Tier 2,Software/Tech,2018-12-27
CUST-11969,62,Male,Bachelor'S,Employed,Married,Tier 1,Finance/Banking,2023-06-28
CUST-11970,54,Male,Bachelor'S,Employed,Married,Tier 2,Finance/Banking,2019-06-06
CUST-11971,23,Male,Bachelor'S,Employed,Married,Tier 1,Retail/Hospitality,2020-06-09
CUST-11972,18,Female,Associate,Employed,Single,Tier 1,Trades/Manufacturing,2018-12-04
CUST-11973,23,Female,High School,Employed,Married,Tier 1,Software/Tech,2018-01-29
CUST-11974,67,Non-Binary,Bachelor'S,Employed,Married,Tier 3,Software/Tech,2020-02-06
CUST-11975,39,Female,High School,Employed,Married,Tier 3,Finance/Banking,2024-01-11
CUST-11976,58,Male,High School,Employed,Single,Tier 2,Retail/Hospitality,2019-09-13
CUST-11977,41,Male,Bachelor'S,Employed,Married,Tier 3,Education,2022-05-20
CUST-11978,42,Male,Master'S,Employed,Single,Tier 1,Education,2020-07-22
CUST-11979,32,Female,Master'S,Employed,Married,Tier 2,Education,2019-05-10
CUST-11980,43,Male,High School,Employed,Single,Tier 2,Other,2018-01-19
CUST-11981,25,Male,High School,Employed,Married,Tier 2,Software/Tech,2023-09-07
CUST-11982,68,Female,Bachelor'S,Retired,Married,Tier 1,Retired,2024-12-19
CUST-11983,41,Female,Master'S,Employed,Married,Tier 2,Finance/Banking,2022-11-20
CUST-11984,65,Male,Doctorate,Employed,Married,Tier 2,Finance/Banking,2022-12-12
CUST-11985,55,Male,Master'S,Employed,Married,Tier 2,Software/Tech,2020-12-20
CUST-11986,23,Female,Bachelor'S,Employed,Married,Tier 1,Management/Executive,2018-02-07
CUST-11987,71,Female,High School,Retired,Married,Tier 2,Retired,2024-05-24
CUST-11988,52,Male,High School,Employed,Married,Tier 1,Software/Tech,2024-06-02
CUST-11989,59,Male,High School,Employed,Single,Tier 1,Healthcare,2024-03-10
CUST-11990,18,Female,Bachelor'S,Student,Single,Tier 1,Student,2024-09-12
CUST-11991,63,Female,High School,Employed,Widowed,Tier 2,Software/Tech,2019-12-29
CUST-11992,53,Female,Bachelor'S,Unemployed,Divorced,Tier 2,Unemployed,2022-10-14
CUST-11993,75,Female,Bachelor'S,Retired,Married,Tier 3,Retired,2020-04-10
CUST-11994,29,Female,High School,Employed,Single,Tier 2,Management/Executive,2024-10-10
CUST-11995,55,Male,Master'S,Employed,Divorced,Tier 2,Trades/Manufacturing,2019-02-02
CUST-11996,28,Male,Bachelor'S,Employed,Married,Tier 1,Education,2023-12-18
CUST-11997,29,Female,Master'S,Self-Employed,Divorced,Tier 1,Software/Tech,2023-08-21
CUST-11998,59,Female,Master'S,Employed,Single,Tier 2,Software/Tech,2018-01-20
CUST-11999,67,Female,High School,Employed,Single,Tier 2,Other,2023-08-27
CUST-12000,56,Male,Associate,Employed,Married,Tier 1,Retail/Hospitality,2024-04-11
CUST-12001,24,Female,High School,Employed,Divorced,Tier 1,Management/Executive,2023-04-16
CUST-12002,28,Male,Bachelor'S,Employed,Widowed,Tier 2,Healthcare,2022-10-14
CUST-12003,53,Female,Bachelor'S,Self-Employed,Single,Tier 1,Other,2018-07-14
CUST-12004,69,Male,Master'S,Retired,Single,Tier 2,Retired,2024-03-13
CUST-12005,48,Female,High School,Employed,Single,Tier 3,Healthcare,2019-11-25
CUST-12006,50,Female,Bachelor'S,Employed,Divorced,Tier 3,Trades/Manufacturing,2024-03-26
CUST-12007,30,Male,Doctorate,Employed,Married,Tier 1,Finance/Banking,2019-10-29
CUST-12008,35,Male,Bachelor'S,Employed,Divorced,Tier 1,Education,2020-01-05
CUST-12009,58,Female,High School,Employed,Married,Tier 1,Management/Executive,2018-09-10
CUST-12010,75,Female,Bachelor'S,Retired,Single,Tier 1,Retired,2019-12-15
CUST-12011,73,Male,High School,Retired,Married,Tier 1,Retired,2021-09-09
CUST-12012,41,Male,High School,Employed,Married,Tier 2,Trades/Manufacturing,2020-08-29
CUST-12013,26,Male,Associate,Employed,Married,Tier 1,Retail/Hospitality,2023-10-28
CUST-12014,48,Female,Associate,Employed,Divorced,Tier 2,Software/Tech,2024-11-26
CUST-12015,72,Male,Bachelor'S,Self-Employed,Married,Tier 2,Finance/Banking,2020-06-15
CUST-12016,58,Male,Associate,Employed,Married,Tier 2,Management/Executive,2020-12-18
CUST-12017,27,Female,Bachelor'S,Employed,Single,Tier 2,Trades/Manufacturing,2021-12-30
CUST-12018,19,Female,High School,Student,Married,Tier 1,Student,2021-08-17
CUST-12019,55,Male,High School,Self-Employed,Married,Tier 2,Education,2023-02-08
CUST-12020,32,Non-Binary,High School,Employed,Single,Tier 3,Retail/Hospitality,2021-07-02
CUST-12021,20,Female,High School,Student,Single,Tier 2,Student,2021-08-22
CUST-12022,60,Female,Associate,Employed,Married,Tier 1,Finance/Banking,2018-02-23
CUST-12023,48,Male,Bachelor'S,Employed,Single,Tier 2,Software/Tech,2021-04-20
CUST-12024,23,Female,Doctorate,Employed,Single,Tier 3,Healthcare,2024-06-13
CUST-12025,20,Male,Associate,Self-Employed,Single,Tier 3,Software/Tech,2020-06-18
CUST-12026,73,Male,High School,Retired,Divorced,Tier 1,Retired,2020-12-12
CUST-12027,28,Male,High School,Employed,Married,Tier 1,Finance/Banking,2021-12-23
CUST-12028,32,Female,Master'S,Employed,Married,Tier 3,Healthcare,2023-01-27
CUST-12029,62,Female,Bachelor'S,Employed,Single,Tier 1,Finance/Banking,2023-11-08
CUST-12030,69,Female,Bachelor'S,Retired,Single,Tier 1,Retired,2023-07-31
CUST-12031,45,Male,High School,Employed,Single,Tier 2,Trades/Manufacturing,2022-11-09
CUST-12032,27,Female,High School,Employed,Married,Tier 2,Education,2022-03-03
CUST-12033,55,Female,High School,Employed,Married,Tier 3,Trades/Manufacturing,2020-12-04
CUST-12034,64,Male,Master'S,Employed,Single,Tier 2,Software/Tech,2020-10-06
CUST-12035,74,Female,High School,Employed,Married,Tier 2,Education,2020-10-07
CUST-12036,67,Male,Bachelor'S,Employed,Single,Tier 1,Education,2020-11-23
CUST-12037,67,Female,Bachelor'S,Retired,Single,Tier 3,Retired,2023-12-27
CUST-12038,24,Male,Bachelor'S,Self-Employed,Married,Tier 2,Software/Tech,2018-02-18
CUST-12039,32,Female,High School,Self-Employed,Married,Tier 2,Retail/Hospitality,2024-10-07
CUST-12040,35,Non-Binary,Bachelor'S,Employed,Single,Tier 2,Healthcare,2021-01-27
CUST-12041,35,Non-Binary,High School,Employed,Divorced,Tier 2,Finance/Banking,2023-12-07
CUST-12042,69,Male,Doctorate,Employed,Single,Tier 2,Education,2024-03-29
CUST-12043,58,Male,High School,Unemployed,Divorced,Tier 1,Unemployed,2020-05-22
CUST-12044,41,Male,High School,Unemployed,Married,Tier 2,Unemployed,2021-02-26
CUST-12045,19,Female,Associate,Student,Married,Tier 3,Student,2023-01-16
CUST-12046,57,Female,Master'S,Employed,Married,Tier 2,Finance/Banking,2021-02-08
CUST-12047,37,Male,Associate,Self-Employed,Divorced,Tier 3,Finance/Banking,2019-09-20
CUST-12048,51,Male,Bachelor'S,Employed,Single,Tier 2,Retail/Hospitality,2023-04-17
CUST-12049,60,Female,High School,Employed,Married,Tier 2,Other,2018-01-22
CUST-12050,43,Female,High School,Employed,Single,Tier 3,Other,2020-04-04
CUST-12051,24,Male,Bachelor'S,Employed,Divorced,Tier 2,Trades/Manufacturing,2018-12-07
CUST-12052,55,Male,High School,Employed,Single,Tier 1,Trades/Manufacturing,2020-03-19
CUST-12053,47,Male,Bachelor'S,Self-Employed,Married,Tier 2,Education,2020-04-29
CUST-12054,59,Female,Bachelor'S,Employed,Married,Tier 2,Other,2023-03-12
CUST-12055,22,Female,Master'S,Employed,Married,Tier 1,Finance/Banking,2018-07-20
CUST-12056,28,Female,High School,Self-Employed,Single,Tier 1,Retail/Hospitality,2023-07-08
CUST-12057,18,Male,Bachelor'S,Employed,Married,Tier 1,Retail/Hospitality,2022-02-16
CUST-12058,51,Female,Master'S,Employed,Single,Tier 2,Healthcare,2023-01-23
CUST-12059,73,Male,Bachelor'S,Employed,Widowed,Tier 2,Healthcare,2023-11-08
CUST-12060,18,Male,High School,Employed,Single,Tier 2,Software/Tech,2022-01-01
CUST-12061,36,Non-Binary,Bachelor'S,Employed,Widowed,Tier 3,Finance/Banking,2024-01-26
CUST-12062,19,Male,Master'S,Employed,Married,Tier 1,Finance/Banking,2022-02-07
CUST-12063,38,Male,Bachelor'S,Employed,Single,Tier 1,Management/Executive,2022-12-31
CUST-12064,37,Non-Binary,Master'S,Employed,Single,Tier 3,Healthcare,2019-12-26
CUST-12065,40,Male,Bachelor'S,Employed,Married,Tier 2,Healthcare,2021-05-12
CUST-12066,38,Female,High School,Unemployed,Married,Tier 2,Unemployed,2019-06-29
CUST-12067,41,Female,High School,Employed,Married,Tier 2,Finance/Banking,2018-10-25
CUST-12068,21,Female,High School,Student,Single,Tier 1,Student,2018-12-09
CUST-12069,29,Male,High School,Employed,Single,Tier 2,Finance/Banking,2023-04-12
CUST-12070,39,Male,Master'S,Employed,Single,Tier 2,Finance/Banking,2023-07-12
CUST-12071,37,Male,Bachelor'S,Self-Employed,Married,Tier 1,Other,2020-02-01
CUST-12072,35,Male,Bachelor'S,Employed,Married,Tier 3,Healthcare,2020-06-13
CUST-12073,18,Female,Bachelor'S,Employed,Married,Tier 1,Healthcare,2018-06-07
CUST-12074,47,Male,Associate,Employed,Single,Tier 1,Healthcare,2024-05-17
CUST-12075,50,Male,High School,Employed,Married,Tier 2,Management/Executive,2021-07-17
CUST-12076,41,Female,Master'S,Employed,Single,Tier 1,Software/Tech,2021-09-06
CUST-12077,31,Female,Bachelor'S,Employed,Widowed,Tier 3,Healthcare,2021-12-08
CUST-12078,53,Female,Bachelor'S,Employed,Married,Tier 1,Retail/Hospitality,2019-06-09
CUST-12079,22,Male,Doctorate,Employed,Single,Tier 3,Other,2024-07-20
CUST-12080,28,Female,Associate,Employed,Married,Tier 1,Trades/Manufacturing,2018-06-01
CUST-12081,41,Female,Master'S,Employed,Married,Tier 3,Finance/Banking,2024-07-01
CUST-12082,48,Male,Master'S,Employed,Married,Tier 1,Finance/Banking,2019-07-04
CUST-12083,72,Male,High School,Retired,Single,Tier 1,Retired,2023-11-27
CUST-12084,30,Male,High School,Unemployed,Divorced,Tier 2,Unemployed,2020-11-24
CUST-12085,33,Female,Doctorate,Self-Employed,Single,Tier 2,Healthcare,2023-09-07
CUST-12086,41,Male,Bachelor'S,Self-Employed,Single,Tier 2,Education,2022-07-27
CUST-12087,30,Female,High School,Employed,Single,Tier 2,Healthcare,2021-08-14
CUST-12088,41,Female,Bachelor'S,Employed,Married,Tier 3,Software/Tech,2019-12-25
CUST-12089,71,Female,Bachelor'S,Retired,Single,Tier 3,Retired,2021-06-19
CUST-12090,43,Male,Bachelor'S,Employed,Married,Tier 2,Finance/Banking,2021-07-25
CUST-12091,19,Male,Master'S,Student,Single,Tier 1,Student,2018-06-28
CUST-12092,33,Male,Master'S,Employed,Married,Tier 1,Healthcare,2019-09-25
CUST-12093,55,Male,Master'S,Employed,Single,Tier 1,Software/Tech,2018-07-23
CUST-12094,63,Female,High School,Employed,Single,Tier 1,Software/Tech,2023-03-04
CUST-12095,18,Male,Bachelor'S,Student,Single,Tier 3,Student,2019-09-22
CUST-12096,66,Male,High School,Employed,Married,Tier 2,Finance/Banking,2024-10-06
CUST-12097,28,Male,High School,Employed,Married,Tier 2,Education,2019-01-12
CUST-12098,68,Male,Master'S,Employed,Married,Tier 3,Finance/Banking,2024-11-04
CUST-12099,52,Female,Bachelor'S,Employed,Divorced,Tier 1,Software/Tech,2024-10-14
CUST-12100,60,Female,Master'S,Unemployed,Single,Tier 2,Unemployed,2023-03-19
CUST-12101,46,Female,High School,Employed,Married,Tier 2,Software/Tech,2024-03-28
CUST-12102,54,Male,Master'S,Employed,Single,Tier 3,Healthcare,2024-04-12
CUST-12103,34,Female,High School,Employed,Married,Tier 1,Retail/Hospitality,2018-10-31
CUST-12104,75,Female,High School,Retired,Single,Tier 2,Retired,2024-10-17
CUST-12105,71,Male,Bachelor'S,Retired,Married,Tier 2,Retired,2024-11-12
CUST-12106,56,Male,Associate,Employed,Married,Tier 2,Trades/Manufacturing,2021-04-28
CUST-12107,59,Female,Bachelor'S,Employed,Married,Tier 2,Software/Tech,2018-03-21
CUST-12108,45,Female,Master'S,Employed,Married,Tier 2,Healthcare,2022-05-27
CUST-12109,46,Female,Bachelor'S,Self-Employed,Married,Tier 2,Finance/Banking,2018-03-17
CUST-12110,60,Male,Associate,Employed,Divorced,Tier 3,Other,2024-03-15
CUST-12111,20,Male,High School,Student,Divorced,Tier 1,Student,2023-05-11
CUST-12112,69,Female,Bachelor'S,Employed,Married,Tier 1,Finance/Banking,2022-02-21
CUST-12113,27,Female,Bachelor'S,Employed,Married,Tier 1,Management/Executive,2021-04-07
CUST-12114,59,Female,Bachelor'S,Employed,Married,Tier 1,Healthcare,2023-02-27
CUST-12115,31,Female,Associate,Employed,Married,Tier 3,Healthcare,2018-02-09
CUST-12116,29,Male,Bachelor'S,Employed,Single,Tier 2,Software/Tech,2018-06-27
CUST-12117,64,Female,High School,Employed,Widowed,Tier 3,Education,2022-11-16
CUST-12118,59,Female,Bachelor'S,Employed,Divorced,Tier 3,Software/Tech,2021-01-14
CUST-12119,47,Female,Bachelor'S,Employed,Divorced,Tier 1,Software/Tech,2020-06-13
CUST-12120,49,Male,High School,Employed,Single,Tier 2,Finance/Banking,2018-04-21
CUST-12121,49,Male,Master'S,Employed,Single,Tier 2,Retail/Hospitality,2021-02-14
CUST-12122,59,Female,Bachelor'S,Employed,Married,Tier 3,Software/Tech,2021-12-02
CUST-12123,49,Female,Bachelor'S,Unemployed,Divorced,Tier 2,Unemployed,2019-08-26
CUST-12124,43,Female,Bachelor'S,Employed,Divorced,Tier 1,Software/Tech,2024-05-25
CUST-12125,68,Female,Master'S,Employed,Single,Tier 1,Management/Executive,2022-02-10
CUST-12126,18,Female,Bachelor'S,Student,Married,Tier 2,Student,2023-05-16
CUST-12127,73,Female,Associate,Employed,Married,Tier 1,Management/Executive,2024-11-14
CUST-12128,75,Male,High School,Retired,Married,Tier 2,Retired,2024-03-20
CUST-12129,59,Male,High School,Employed,Single,Tier 1,Trades/Manufacturing,2019-06-12
CUST-12130,19,Male,High School,Student,Single,Tier 2,Student,2018-01-21
CUST-12131,34,Female,Doctorate,Employed,Single,Tier 1,Education,2024-08-30
CUST-12132,47,Male,Bachelor'S,Employed,Married,Tier 2,Healthcare,2020-08-12
CUST-12133,73,Male,Master'S,Employed,Divorced,Tier 1,Software/Tech,2020-06-22
CUST-12134,56,Female,High School,Employed,Married,Tier 2,Retail/Hospitality,2021-11-26
CUST-12135,24,Female,Bachelor'S,Self-Employed,Married,Tier 2,Retail/Hospitality,2022-10-12
CUST-12136,69,Female,Doctorate,Retired,Divorced,Tier 1,Retired,2019-05-28
CUST-12137,44,Male,High School,Employed,Married,Tier 3,Education,2018-08-07
CUST-12138,26,Female,Bachelor'S,Employed,Married,Tier 1,Healthcare,2020-05-09
CUST-12139,39,Male,Master'S,Employed,Single,Tier 2,Healthcare,2020-06-16
CUST-12140,51,Male,Master'S,Employed,Single,Tier 1,Healthcare,2021-07-25
CUST-12141,63,Male,Master'S,Employed,Married,Tier 2,Retail/Hospitality,2019-12-19
CUST-12142,66,Male,Master'S,Employed,Divorced,Tier 1,Software/Tech,2024-11-03
CUST-12143,18,Male,Bachelor'S,Employed,Married,Tier 2,Management/Executive,2021-07-27
CUST-12144,26,Female,High School,Unemployed,Single,Tier 1,Unemployed,2018-06-15
CUST-12145,37,Male,Bachelor'S,Employed,Single,Tier 2,Management/Executive,2024-03-04
CUST-12146,70,Female,Doctorate,Retired,Married,Tier 1,Retired,2018-09-02
CUST-12147,36,Male,Bachelor'S,Employed,Single,Tier 2,Software/Tech,2024-08-16
CUST-12148,53,Male,Associate,Employed,Single,Tier 1,Retail/Hospitality,2020-10-12
CUST-12149,57,Female,Bachelor'S,Unemployed,Married,Tier 1,Unemployed,2019-12-22
CUST-12150,62,Female,Bachelor'S,Employed,Married,Tier 2,Retail/Hospitality,2020-06-06
CUST-12151,21,Female,High School,Employed,Married,Tier 2,Software/Tech,2018-04-26
CUST-12152,26,Non-Binary,Bachelor'S,Self-Employed,Widowed,Tier 2,Education,2020-09-17
CUST-12153,58,Female,Bachelor'S,Employed,Married,Tier 1,Retail/Hospitality,2022-09-26
CUST-12154,39,Female,Bachelor'S,Employed,Single,Tier 3,Software/Tech,2023-08-15
CUST-12155,35,Female,Associate,Employed,Divorced,Tier 2,Healthcare,2020-02-09
CUST-12156,29,Female,High School,Self-Employed,Married,Tier 2,Education,2019-05-29
