customer_id,age,age_group,gender,education,employment_status,marital_status,city_tier,occupation,customer_since,customer_tenure_years,income_id,monthly_income,annual_income,income_source,income_stability,income_band,expense_id,housing_expense,food_expense,transportation_expense,healthcare_expense,entertainment_expense,utilities_expense,other_expense,total_monthly_expense,expense_to_income_ratio,disposable_income,savings_id,monthly_savings,savings_balance,savings_rate,emergency_fund_status,net_savings_capacity,savings_behavior_tier,debt_id,credit_card_debt,personal_loan,education_loan,vehicle_loan,mortgage,total_debt,debt_to_income_ratio,credit_id,credit_score,payment_behavior,missed_payments,credit_utilization,credit_risk_category,debt_risk_tier,total_transactions,total_transaction_amount,avg_transaction_amount,last_transaction_date,total_products,active_products,customer_segment
CUST-11869,53,50-64,Male,Bachelor'S,Employed,Single,Tier 2,Finance/Banking,2019-03-15,6.8,INC-11869,9191.41,110296.92,Salary,Medium,Upper-Middle ($6k-$10k),EXP-11869,2279.2,1509.31,719.08,476.3,419.9,613.36,280.09,6297.24,0.6851,2894.17,SAV-11869,2170.82,210768.02,0.2362,Fully Funded,723.35,Excellent Saver,DEBT-11869,0.0,21818.11,0.0,0.0,180976.56,202794.67,0.2648,CRED-11869,705,On-Time,0,0.33,Medium Risk,Moderate Risk,3,341.45,113.82,2023-09-06 00:00:00,1,1,Debt-Burdened
CUST-11870,54,50-64,Female,Master'S,Employed,Single,Tier 2,Healthcare,2024-04-25,1.68,INC-11870,8998.55,107982.6,Salary,High,Upper-Middle ($6k-$10k),EXP-11870,2635.23,1458.2,925.24,538.83,772.09,548.74,279.29,7157.62,0.7954,1840.93,SAV-11870,773.44,11404.98,0.086,Low,1067.49,Moderate Saver,DEBT-11870,8984.39,21323.17,0.0,0.0,0.0,30307.56,0.0404,CRED-11870,641,Occasional Late,3,0.72,High Risk,Critical Risk,5,1804.68,360.94,2025-06-29 00:00:00,2,2,High-Income High-Spenders
CUST-11871,43,35-49,Non-Binary,High School,Employed,Single,Tier 3,Finance/Banking,2020-02-05,5.9,INC-11871,4739.01,56868.12,Salary,High,Middle ($2.5k-$6k),EXP-11871,1106.38,573.05,401.62,289.56,383.21,338.32,180.38,3272.52,0.6905,1466.49,SAV-11871,854.31,61387.58,0.1803,Fully Funded,612.18,Healthy Saver,DEBT-11871,7625.18,21888.39,0.0,9981.08,269651.5,309146.15,0.7828,CRED-11871,630,Frequently Late,4,0.58,High Risk,Critical Risk,6,2949.33,491.56,2024-06-09 00:00:00,2,2,Debt-Burdened
CUST-11872,70,65+,Male,High School,Retired,Single,Tier 2,Retired,2021-11-30,4.08,INC-11872,4096.87,49162.44,Pension/Government,High,Middle ($2.5k-$6k),EXP-11872,1214.38,597.96,373.16,182.85,166.64,267.01,175.91,2977.91,0.7269,1118.96,SAV-11872,747.59,45631.0,0.1825,Fully Funded,371.37,Healthy Saver,DEBT-11872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRED-11872,787,On-Time,0,0.17,Low Risk,Low Risk,3,702.29,234.1,2024-02-06 00:00:00,1,1,Low-Engagement Customers
CUST-11873,34,25-34,Male,High School,Employed,Single,Tier 2,Retail/Hospitality,2019-05-10,6.64,INC-11873,2151.25,25815.0,Salary,High,Low (<$2.5k),EXP-11873,682.44,289.04,133.53,111.71,184.0,116.84,123.94,1641.5,0.763,509.75,SAV-11873,393.6,22370.73,0.183,Fully Funded,116.15,Healthy Saver,DEBT-11873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRED-11873,766,On-Time,0,0.24,Low Risk,Low Risk,5,1475.91,295.18,2025-07-03 00:00:00,2,1,Emerging Customers
CUST-11874,39,35-49,Male,Associate,Employed,Divorced,Tier 2,Software/Tech,2023-02-02,2.91,INC-11874,4627.64,55531.68,Salary,Medium,Middle ($2.5k-$6k),EXP-11874,1124.15,574.72,301.42,178.66,400.38,283.75,249.65,3112.73,0.6726,1514.91,SAV-11874,645.48,28391.45,0.1395,Fully Funded,869.43,Moderate Saver,DEBT-11874,1997.94,0.0,0.0,19318.76,121248.3,142565.0,0.3697,CRED-11874,687,On-Time,0,0.29,Medium Risk,High Risk,6,1352.26,225.38,2025-11-24 00:00:00,3,2,Debt-Burdened
CUST-11875,42,35-49,Male,Associate,Employed,Single,Tier 3,Retail/Hospitality,2023-10-22,2.19,INC-11875,3591.22,43094.64,Salary,Medium,Middle ($2.5k-$6k),EXP-11875,762.31,550.4,226.18,110.39,150.15,256.15,75.87,2131.45,0.5935,1459.77,SAV-11875,1061.96,34684.75,0.2957,Fully Funded,397.81,Excellent Saver,DEBT-11875,246.92,0.0,0.0,14734.62,0.0,14981.54,0.0501,CRED-11875,758,On-Time,0,0.14,Low Risk,Low Risk,6,2027.38,337.9,2025-12-16 00:00:00,2,1,Disciplined Savers
CUST-11876,19,18-24,Male,Bachelor'S,Employed,Married,Tier 1,Software/Tech,2024-05-13,1.63,INC-11876,4803.66,57643.92,Salary,High,Middle ($2.5k-$6k),EXP-11876,1852.61,683.88,498.35,149.88,223.92,249.99,276.6,3935.23,0.8192,868.43,SAV-11876,646.21,15584.65,0.1345,Partially Funded,222.22,Moderate Saver,DEBT-11876,8969.57,0.0,0.0,0.0,0.0,8969.57,0.0224,CRED-11876,830,On-Time,0,0.18,Low Risk,Low Risk,3,389.26,129.75,2025-02-25 00:00:00,2,1,Emerging Customers
CUST-11877,72,65+,Female,Master'S,Retired,Married,Tier 2,Retired,2021-12-15,4.04,INC-11877,11030.83,132369.96,Investment,High,High (>$10k),EXP-11877,3332.5,1817.54,978.62,424.65,1147.4,554.67,401.0,8656.38,0.7847,2374.45,SAV-11877,1554.32,90281.42,0.1409,Fully Funded,820.13,Moderate Saver,DEBT-11877,15944.56,0.0,0.0,0.0,0.0,15944.56,0.0173,CRED-11877,709,On-Time,0,0.28,Medium Risk,Moderate Risk,7,2069.34,295.62,2025-10-02 00:00:00,1,1,High-Income High-Spenders
CUST-11878,39,35-49,Male,Bachelor'S,Unemployed,Widowed,Tier 3,Unemployed,2018-06-10,7.56,INC-11878,2486.88,29842.56,Government Support,Low,Low (<$2.5k),EXP-11878,585.46,440.99,217.06,142.74,125.28,140.78,138.28,1790.59,0.72,696.29,SAV-11878,577.05,45774.5,0.232,Fully Funded,119.24,Excellent Saver,DEBT-11878,765.98,0.0,0.0,29064.17,0.0,29830.15,0.1439,CRED-11878,724,On-Time,0,0.46,Medium Risk,Moderate Risk,5,2846.94,569.39,2025-02-11 00:00:00,1,1,Disciplined Savers
CUST-11879,22,18-24,Male,High School,Employed,Single,Tier 1,Education,2019-09-26,6.26,INC-11879,1958.33,23499.96,Salary,Medium,Low (<$2.5k),EXP-11879,636.69,259.87,201.92,110.46,188.7,136.77,97.3,1631.71,0.8332,326.62,SAV-11879,147.79,12653.08,0.0755,Fully Funded,178.83,Moderate Saver,DEBT-11879,2482.59,0.0,0.0,0.0,0.0,2482.59,0.0152,CRED-11879,767,On-Time,0,0.1,Low Risk,Low Risk,4,1767.62,441.9,2025-08-08 00:00:00,1,1,Emerging Customers
CUST-11880,21,18-24,Male,Master'S,Student,Single,Tier 1,Student,2024-06-26,1.51,INC-11880,2438.79,29265.48,Freelance,Low,Low (<$2.5k),EXP-11880,847.06,403.71,199.25,147.46,238.51,155.95,78.63,2070.57,0.849,368.22,SAV-11880,234.67,5850.08,0.0962,Low,133.55,Moderate Saver,DEBT-11880,0.0,1346.0,0.0,0.0,0.0,1346.0,0.0066,CRED-11880,694,On-Time,2,0.21,Medium Risk,High Risk,7,2967.53,423.93,2025-12-12 00:00:00,2,2,Emerging Customers
CUST-11881,53,50-64,Female,Bachelor'S,Employed,Widowed,Tier 2,Retail/Hospitality,2024-07-02,1.5,INC-11881,3606.2,43274.4,Salary,High,Middle ($2.5k-$6k),EXP-11881,1003.23,545.32,329.13,165.9,135.47,209.7,93.3,2482.05,0.6883,1124.15,SAV-11881,887.23,18430.68,0.246,Fully Funded,236.92,Excellent Saver,DEBT-11881,4083.11,7546.28,0.0,0.0,0.0,11629.39,0.0387,CRED-11881,760,On-Time,0,0.1,Low Risk,Low Risk,7,2325.98,332.28,2025-11-02 00:00:00,2,2,Disciplined Savers
CUST-11882,23,18-24,Female,High School,Self-Employed,Married,Tier 2,Finance/Banking,2022-02-21,3.86,INC-11882,3097.64,37171.68,Business,Low,Middle ($2.5k-$6k),EXP-11882,991.04,429.53,269.34,208.55,202.94,204.16,183.16,2488.72,0.8034,608.92,SAV-11882,389.98,25121.64,0.1259,Fully Funded,218.94,Moderate Saver,DEBT-11882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRED-11882,673,On-Time,0,0.48,Medium Risk,Moderate Risk,6,1167.84,194.64,2025-03-27 00:00:00,2,2,Emerging Customers
CUST-11883,69,65+,Female,Associate,Employed,Single,Tier 1,Finance/Banking,2021-03-29,4.76,INC-11883,6358.88,76306.56,Salary,High,Upper-Middle ($6k-$10k),EXP-11883,2182.55,791.42,450.09,202.84,443.11,457.6,340.24,4867.85,0.7655,1491.03,SAV-11883,1012.88,51238.4,0.1593,Fully Funded,478.15,Healthy Saver,DEBT-11883,11334.45,0.0,0.0,32238.42,0.0,43572.87,0.0822,CRED-11883,707,Occasional Late,0,0.28,Medium Risk,Moderate Risk,3,1122.25,374.08,2024-08-27 00:00:00,1,1,Low-Engagement Customers
CUST-11884,38,35-49,Non-Binary,Bachelor'S,Self-Employed,Single,Tier 2,Education,2019-03-12,6.81,INC-11884,7980.85,95770.2,Freelance,Medium,Upper-Middle ($6k-$10k),EXP-11884,2532.97,1068.34,652.82,536.85,664.01,431.42,475.33,6361.74,0.7971,1619.11,SAV-11884,825.66,55719.62,0.1035,Fully Funded,793.45,Moderate Saver,DEBT-11884,5255.37,19237.03,0.0,32239.31,433239.41,489971.12,0.7367,CRED-11884,547,Default Risk,10,0.85,Very High Risk,Critical Risk,7,2306.29,329.47,2025-01-19 00:00:00,1,1,High-Income High-Spenders
CUST-11885,30,25-34,Female,Bachelor'S,Self-Employed,Single,Tier 2,Management/Executive,2020-03-24,5.77,INC-11885,8377.76,100533.12,Business,Low,Upper-Middle ($6k-$10k),EXP-11885,2678.09,1344.8,580.49,553.88,706.71,435.65,358.41,6658.03,0.7947,1719.73,SAV-11885,901.98,52533.34,0.1077,Fully Funded,817.75,Moderate Saver,DEBT-11885,3240.14,7338.32,16102.04,0.0,0.0,26680.5,0.0382,CRED-11885,696,Occasional Late,0,0.32,Medium Risk,Moderate Risk,5,907.51,181.5,2024-08-18 00:00:00,3,3,High-Income High-Spenders
CUST-11886,71,65+,Male,Bachelor'S,Retired,Married,Tier 2,Retired,2023-01-12,2.97,INC-11886,7919.22,95030.64,Pension/Government,High,Upper-Middle ($6k-$10k),EXP-11886,2146.44,965.19,814.55,474.9,378.0,518.6,460.69,5758.37,0.7271,2160.85,SAV-11886,1300.31,38383.63,0.1642,Fully Funded,860.54,Healthy Saver,DEBT-11886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRED-11886,657,Occasional Late,4,0.81,High Risk,Critical Risk,5,848.67,169.73,2025-12-05 00:00:00,1,1,Credit-Risk Customers
CUST-11887,54,50-64,Male,High School,Employed,Married,Tier 1,Retail/Hospitality,2022-01-30,3.92,INC-11887,5754.23,69050.76,Salary,High,Middle ($2.5k-$6k),EXP-11887,2123.56,755.12,469.91,298.73,595.46,304.1,125.98,4672.86,0.8121,1081.37,SAV-11887,463.94,27859.43,0.0806,Partially Funded,617.43,Moderate Saver,DEBT-11887,2375.48,0.0,0.0,0.0,0.0,2375.48,0.005,CRED-11887,739,On-Time,0,0.29,Medium Risk,Moderate Risk,3,876.39,292.13,2025-10-20 00:00:00,3,3,Emerging Customers
CUST-11888,72,65+,Male,Master'S,Retired,Married,Tier 1,Retired,2019-06-24,6.52,INC-11888,9402.39,112828.68,Pension/Government,High,Upper-Middle ($6k-$10k),EXP-11888,3729.55,1520.91,916.56,344.67,933.19,475.98,492.12,8412.98,0.8948,989.41,SAV-11888,547.11,33725.16,0.0582,Partially Funded,442.3,Moderate Saver,DEBT-11888,1217.54,0.0,0.0,22099.02,0.0,23316.56,0.0298,CRED-11888,629,Frequently Late,4,0.78,High Risk,Critical Risk,4,1303.85,325.96,2025-11-03 00:00:00,1,1,High-Income High-Spenders
CUST-11889,42,35-49,Female,Associate,Employed,Divorced,Tier 2,Finance/Banking,2019-02-06,6.9,INC-11889,6774.97,81299.64,Salary,Medium,Upper-Middle ($6k-$10k),EXP-11889,1983.73,1061.75,390.7,452.04,474.79,477.79,308.29,5149.09,0.76,1625.88,SAV-11889,1046.64,71543.93,0.1545,Fully Funded,579.24,Healthy Saver,DEBT-11889,1697.08,0.0,0.0,34177.14,325008.47,360882.69,0.6392,CRED-11889,647,Frequently Late,4,0.76,High Risk,Critical Risk,3,1113.86,371.29,2025-01-22 00:00:00,2,2,Debt-Burdened
CUST-11890,43,35-49,Male,Bachelor'S,Self-Employed,Married,Tier 2,Management/Executive,2022-09-23,3.27,INC-11890,5722.81,68673.72,Business,Low,Middle ($2.5k-$6k),EXP-11890,1458.65,875.42,563.79,308.24,248.07,292.71,221.4,3968.28,0.6934,1754.53,SAV-11890,957.45,41460.89,0.1673,Fully Funded,797.08,Healthy Saver,DEBT-11890,0.0,6988.99,0.0,4255.16,0.0,11244.15,0.0236,CRED-11890,766,On-Time,0,0.16,Low Risk,Low Risk,7,3435.53,490.79,2025-06-24 00:00:00,1,1,Emerging Customers
CUST-11891,72,65+,Male,Bachelor'S,Employed,Single,Tier 2,Education,2023-04-22,2.69,INC-11891,9241.84,110902.08,Salary,Medium,Upper-Middle ($6k-$10k),EXP-11891,2431.88,1154.59,562.71,537.61,893.76,547.45,313.47,6441.47,0.697,2800.37,SAV-11891,2146.26,86584.31,0.2322,Fully Funded,654.11,Excellent Saver,DEBT-11891,0.0,24943.55,0.0,0.0,0.0,24943.55,0.0324,CRED-11891,785,On-Time,0,0.23,Low Risk,Low Risk,5,1811.82,362.36,2025-10-07 00:00:00,2,2,Financially Strong
CUST-11892,56,50-64,Female,Associate,Employed,Single,Tier 1,Other,2019-06-25,6.52,INC-11892,5455.71,65468.52,Salary,High,Middle ($2.5k-$6k),EXP-11892,2107.72,763.79,434.64,316.63,222.93,331.3,143.75,4320.76,0.792,1134.95,SAV-11892,521.21,35183.17,0.0955,Fully Funded,613.74,Moderate Saver,DEBT-11892,0.0,14222.07,0.0,5761.51,163235.82,183219.4,0.403,CRED-11892,616,Frequently Late,4,0.65,High Risk,Critical Risk,5,1684.19,336.84,2025-04-26 00:00:00,1,1,Debt-Burdened
CUST-11893,37,35-49,Female,High School,Employed,Single,Tier 1,Trades/Manufacturing,2022-12-16,3.04,INC-11893,4603.51,55242.12,Salary,High,Middle ($2.5k-$6k),EXP-11893,1671.46,777.39,387.19,225.09,313.38,300.63,221.05,3896.19,0.8464,707.32,SAV-11893,402.92,11747.45,0.0875,Partially Funded,304.4,Moderate Saver,DEBT-11893,1524.69,0.0,0.0,5362.98,0.0,6887.67,0.018,CRED-11893,686,On-Time,0,0.3,Medium Risk,Moderate Risk,7,3002.23,428.89,2025-10-02 00:00:00,1,1,Emerging Customers
CUST-11894,50,50-64,Female,High School,Employed,Single,Tier 1,Education,2023-07-28,2.43,INC-11894,3597.86,43174.32,Salary,High,Middle ($2.5k-$6k),EXP-11894,1362.85,476.97,361.3,229.51,241.12,240.2,175.16,3087.11,0.858,510.75,SAV-11894,282.62,9687.88,0.0786,Partially Funded,228.13,Moderate Saver,DEBT-11894,2817.47,0.0,0.0,0.0,0.0,2817.47,0.0094,CRED-11894,657,Frequently Late,4,0.47,High Risk,Critical Risk,12,4191.18,349.27,2025-11-10 00:00:00,3,1,Credit-Risk Customers
CUST-11895,31,25-34,Male,High School,Employed,Widowed,Tier 2,Retail/Hospitality,2019-11-02,6.16,INC-11895,1939.34,23272.08,Salary,High,Low (<$2.5k),EXP-11895,616.11,267.08,186.32,123.55,78.38,139.31,104.09,1514.84,0.7811,424.5,SAV-11895,212.62,13121.25,0.1096,Fully Funded,211.88,Moderate Saver,DEBT-11895,2048.34,0.0,0.0,6122.82,0.0,8171.16,0.0506,CRED-11895,732,Occasional Late,2,0.26,Medium Risk,High Risk,4,560.87,140.22,2023-08-30 00:00:00,3,3,Emerging Customers
CUST-11896,73,65+,Female,High School,Retired,Single,Tier 3,Retired,2020-05-12,5.64,INC-11896,2854.16,34249.92,Pension/Government,High,Middle ($2.5k-$6k),EXP-11896,586.77,353.62,193.79,192.12,142.31,145.29,121.41,1735.31,0.608,1118.85,SAV-11896,479.31,34911.65,0.1679,Fully Funded,639.54,Healthy Saver,DEBT-11896,1561.48,5036.77,0.0,0.0,0.0,6598.25,0.0277,CRED-11896,714,On-Time,0,0.46,Medium Risk,Moderate Risk,2,370.33,185.16,2022-12-19 00:00:00,3,3,Emerging Customers
CUST-11897,53,50-64,Female,Bachelor'S,Employed,Married,Tier 1,Healthcare,2019-05-07,6.65,INC-11897,10833.58,130002.96,Salary,Medium,High (>$10k),EXP-11897,4207.4,1545.4,964.77,482.64,864.67,638.73,231.56,8935.17,0.8248,1898.41,SAV-11897,1226.71,87383.13,0.1132,Fully Funded,671.7,Moderate Saver,DEBT-11897,15306.93,0.0,0.0,0.0,0.0,15306.93,0.017,CRED-11897,700,On-Time,0,0.32,Medium Risk,Moderate Risk,9,3704.01,411.56,2025-11-07 00:00:00,2,2,High-Income High-Spenders
CUST-11898,34,25-34,Male,Bachelor'S,Employed,Single,Tier 3,Healthcare,2024-12-18,1.03,INC-11898,4760.69,57128.28,Salary,High,Middle ($2.5k-$6k),EXP-11898,1025.69,595.1,417.31,229.02,335.4,323.27,226.86,3152.65,0.6622,1608.04,SAV-11898,925.92,12189.88,0.1945,Partially Funded,682.12,Healthy Saver,DEBT-11898,0.0,0.0,14450.78,0.0,344290.74,358741.52,0.9043,CRED-11898,571,Default Risk,4,0.78,Very High Risk,Critical Risk,3,520.24,173.41,2025-09-12 00:00:00,3,2,Debt-Burdened
CUST-11899,38,35-49,Female,Bachelor'S,Employed,Single,Tier 1,Management/Executive,2023-11-04,2.16,INC-11899,4218.4,50620.8,Salary,High,Middle ($2.5k-$6k),EXP-11899,1453.37,540.61,373.51,166.9,234.14,284.85,251.59,3304.97,0.7835,913.43,SAV-11899,523.76,13051.15,0.1242,Partially Funded,389.67,Moderate Saver,DEBT-11899,1938.43,0.0,15742.07,0.0,141752.03,159432.53,0.4535,CRED-11899,629,Occasional Late,3,0.55,High Risk,Critical Risk,7,1881.31,268.76,2025-12-24 00:00:00,1,1,Debt-Burdened
CUST-11900,63,50-64,Female,Bachelor'S,Unemployed,Married,Tier 2,Unemployed,2021-03-26,4.77,INC-11900,2068.47,24821.64,Government Support,Low,Low (<$2.5k),EXP-11900,624.05,254.8,208.48,127.02,123.25,136.9,81.67,1556.17,0.7523,512.3,SAV-11900,397.08,26272.3,0.192,Fully Funded,115.22,Healthy Saver,DEBT-11900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRED-11900,737,Occasional Late,2,0.35,Medium Risk,High Risk,4,2116.39,529.1,2024-11-30 00:00:00,2,2,Emerging Customers
CUST-11901,33,25-34,Male,Master'S,Employed,Married,Tier 3,Software/Tech,2024-05-12,1.64,INC-11901,7157.36,85888.32,Salary,Medium,Upper-Middle ($6k-$10k),EXP-11901,1365.34,1129.15,647.09,459.29,705.87,445.06,255.0,5006.8,0.6995,2150.56,SAV-11901,1428.52,26643.76,0.1996,Partially Funded,722.04,Healthy Saver,DEBT-11901,9078.65,0.0,22797.46,0.0,174033.88,205909.99,0.3452,CRED-11901,658,Occasional Late,4,0.74,High Risk,Critical Risk,4,927.64,231.91,2025-08-29 00:00:00,1,1,Debt-Burdened
CUST-11902,63,50-64,Male,Master'S,Employed,Single,Tier 3,Education,2024-11-02,1.16,INC-11902,11252.42,135029.04,Salary,High,High (>$10k),EXP-11902,2463.85,1844.53,858.54,465.53,628.08,547.86,569.38,7377.77,0.6557,3874.65,SAV-11902,1616.46,14993.55,0.1437,Low,2258.19,Moderate Saver,DEBT-11902,0.0,0.0,0.0,0.0,257544.4,257544.4,0.2747,CRED-11902,615,Frequently Late,1,0.78,High Risk,High Risk,5,3402.87,680.57,2025-11-23 00:00:00,3,1,Debt-Burdened
CUST-11903,33,25-34,Female,High School,Employed,Divorced,Tier 2,Healthcare,2023-10-17,2.21,INC-11903,2989.67,35876.04,Salary,High,Middle ($2.5k-$6k),EXP-11903,741.22,401.89,198.77,93.18,294.21,148.68,114.2,1992.15,0.6663,997.52,SAV-11903,561.61,15102.45,0.1879,Fully Funded,435.91,Healthy Saver,DEBT-11903,3519.66,0.0,0.0,0.0,0.0,3519.66,0.0141,CRED-11903,661,Occasional Late,1,0.5,High Risk,High Risk,6,1015.07,169.18,2025-12-24 00:00:00,4,4,Emerging Customers
CUST-11904,73,65+,Male,Bachelor'S,Retired,Married,Tier 1,Retired,2019-11-17,6.12,INC-11904,3306.1,39673.2,Pension/Government,High,Middle ($2.5k-$6k),EXP-11904,1112.23,536.67,200.95,153.74,292.34,171.92,142.79,2610.64,0.7896,695.46,SAV-11904,380.51,23103.49,0.1151,Fully Funded,314.95,Moderate Saver,DEBT-11904,4137.18,0.0,0.0,33175.47,0.0,37312.65,0.1354,CRED-11904,715,Occasional Late,0,0.38,Medium Risk,Moderate Risk,3,2712.43,904.14,2022-02-15 00:00:00,3,3,Emerging Customers
CUST-11905,37,35-49,Female,High School,Employed,Single,Tier 1,Healthcare,2018-10-02,7.25,INC-11905,2986.1,35833.2,Salary,High,Middle ($2.5k-$6k),EXP-11905,1089.98,379.91,216.23,123.4,205.87,160.78,144.61,2320.78,0.7772,665.32,SAV-11905,276.94,17108.69,0.0927,Fully Funded,388.38,Moderate Saver,DEBT-11905,0.0,0.0,0.0,0.0,318599.76,318599.76,1.2803,CRED-11905,460,Frequently Late,4,0.78,Very High Risk,Critical Risk,5,1071.36,214.27,2022-12-12 00:00:00,1,1,Debt-Burdened
CUST-11906,46,35-49,Male,High School,Employed,Married,Tier 1,Management/Executive,2022-09-02,3.33,INC-11906,5138.96,61667.52,Salary,High,Middle ($2.5k-$6k),EXP-11906,1728.94,733.38,301.96,240.92,467.41,327.17,191.51,3991.29,0.7767,1147.67,SAV-11906,600.67,30184.54,0.1169,Fully Funded,547.0,Moderate Saver,DEBT-11906,9092.15,5752.74,0.0,0.0,0.0,14844.89,0.0347,CRED-11906,693,On-Time,0,0.49,Medium Risk,Moderate Risk,5,2336.58,467.32,2025-11-15 00:00:00,2,2,Emerging Customers
CUST-11907,45,35-49,Female,Bachelor'S,Employed,Single,Tier 2,Software/Tech,2018-10-26,7.18,INC-11907,4947.44,59369.28,Salary,High,Middle ($2.5k-$6k),EXP-11907,1181.99,788.42,492.06,267.95,178.43,320.44,125.75,3355.04,0.6781,1592.4,SAV-11907,1117.62,121681.65,0.2259,Fully Funded,474.78,Excellent Saver,DEBT-11907,4034.77,1321.86,0.0,18926.85,0.0,24283.48,0.0589,CRED-11907,781,On-Time,0,0.22,Low Risk,Low Risk,2,1081.83,540.91,2025-06-19 00:00:00,4,2,Disciplined Savers
CUST-11908,25,25-34,Female,Bachelor'S,Employed,Married,Tier 2,Education,2018-04-17,7.71,INC-11908,5940.35,71284.2,Salary,Medium,Middle ($2.5k-$6k),EXP-11908,1612.82,731.69,575.3,367.11,598.81,374.84,282.64,4543.21,0.7648,1397.14,SAV-11908,991.48,89848.22,0.1669,Fully Funded,405.66,Healthy Saver,DEBT-11908,0.0,6859.3,11542.58,34683.26,0.0,53085.14,0.1072,CRED-11908,683,On-Time,1,0.31,Medium Risk,High Risk,2,108.28,54.14,2021-07-12 00:00:00,3,3,Debt-Burdened
CUST-11909,41,35-49,Female,Bachelor'S,Employed,Married,Tier 2,Retail/Hospitality,2021-05-20,4.62,INC-11909,6217.73,74612.76,Salary,High,Upper-Middle ($6k-$10k),EXP-11909,1828.37,968.79,387.3,415.2,435.98,313.44,219.3,4568.38,0.7347,1649.35,SAV-11909,804.6,35249.06,0.1294,Fully Funded,844.75,Moderate Saver,DEBT-11909,0.0,15680.16,0.0,21751.42,309494.4,346925.98,0.6696,CRED-11909,600,Frequently Late,3,0.77,High Risk,Critical Risk,2,892.58,446.29,2024-04-04 00:00:00,3,2,Debt-Burdened
CUST-11910,20,18-24,Male,Bachelor'S,Student,Married,Tier 2,Student,2020-07-30,5.42,INC-11910,1047.79,12573.48,Government Support,Low,Low (<$2.5k),EXP-11910,279.47,164.04,72.95,54.91,107.66,72.8,22.7,774.53,0.7392,273.26,SAV-11910,224.79,13908.26,0.2145,Fully Funded,48.47,Excellent Saver,DEBT-11910,755.29,0.0,5129.57,25317.87,0.0,31202.73,0.3574,CRED-11910,700,On-Time,0,0.31,Medium Risk,High Risk,6,1241.44,206.91,2025-10-29 00:00:00,2,2,Disciplined Savers
CUST-11911,42,35-49,Male,High School,Employed,Single,Tier 2,Healthcare,2021-11-12,4.13,INC-11911,3781.54,45378.48,Salary,High,Middle ($2.5k-$6k),EXP-11911,1103.1,656.39,341.86,183.47,155.94,200.77,197.11,2838.64,0.7507,942.9,SAV-11911,716.15,41444.21,0.1894,Fully Funded,226.75,Healthy Saver,DEBT-11911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRED-11911,779,On-Time,0,0.13,Low Risk,Low Risk,5,1643.63,328.73,2025-04-09 00:00:00,1,1,Emerging Customers
CUST-11912,36,35-49,Male,Master'S,Employed,Divorced,Tier 2,Trades/Manufacturing,2024-05-07,1.65,INC-11912,4854.25,58251.0,Salary,High,Middle ($2.5k-$6k),EXP-11912,1434.87,742.83,295.43,188.9,418.25,264.48,108.91,3453.67,0.7115,1400.58,SAV-11912,859.04,14528.47,0.177,Partially Funded,541.54,Healthy Saver,DEBT-11912,4400.42,0.0,0.0,0.0,0.0,4400.42,0.0109,CRED-11912,742,On-Time,0,0.21,Medium Risk,Low Risk,4,549.34,137.34,2025-08-19 00:00:00,4,3,Emerging Customers
CUST-11913,50,50-64,Male,High School,Employed,Married,Tier 1,Management/Executive,2019-07-09,6.48,INC-11913,5973.98,71687.76,Salary,High,Middle ($2.5k-$6k),EXP-11913,1971.74,726.22,467.98,329.83,567.05,422.5,290.74,4776.06,0.7995,1197.92,SAV-11913,936.73,65769.87,0.1568,Fully Funded,261.19,Healthy Saver,DEBT-11913,3459.44,0.0,0.0,0.0,112182.44,115641.88,0.2323,CRED-11913,661,Frequently Late,1,0.64,High Risk,High Risk,8,1289.6,161.2,2025-07-24 00:00:00,2,2,Debt-Burdened
CUST-11914,19,18-24,Male,High School,Employed,Married,Tier 3,Healthcare,2020-03-17,5.79,INC-11914,3054.61,36655.32,Salary,High,Middle ($2.5k-$6k),EXP-11914,713.04,490.48,306.83,112.2,202.85,163.86,69.6,2058.86,0.674,995.75,SAV-11914,832.71,48496.34,0.2726,Fully Funded,163.04,Excellent Saver,DEBT-11914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRED-11914,836,On-Time,1,0.07,Low Risk,High Risk,4,1159.44,289.86,2024-07-01 00:00:00,2,2,Disciplined Savers
CUST-11915,32,25-34,Female,Associate,Employed,Widowed,Tier 1,Management/Executive,2018-04-17,7.71,INC-11915,3493.05,41916.6,Salary,High,Middle ($2.5k-$6k),EXP-11915,1164.47,567.58,243.48,189.86,262.39,179.27,157.05,2764.1,0.7913,728.95,SAV-11915,306.72,33778.09,0.0878,Fully Funded,422.23,Moderate Saver,DEBT-11915,463.07,13230.08,0.0,0.0,408059.04,421752.19,1.4489,CRED-11915,452,Default Risk,10,0.73,Very High Risk,Critical Risk,2,164.15,82.08,2021-04-12 00:00:00,2,2,Debt-Burdened
