expense_id,customer_id,housing_expense,food_expense,transportation_expense,healthcare_expense,entertainment_expense,utilities_expense,other_expense,total_monthly_expense
EXP-14569,CUST-14569,2757.19,1310.8,822.13,519.67,480.61,460.59,256.43,6607.42
EXP-14570,CUST-14570,1521.68,969.04,496.81,364.43,581.36,465.37,316.91,4715.6
EXP-14571,CUST-14571,1751.13,897.24,529.55,219.7,454.7,370.29,403.47,4626.09
EXP-14572,CUST-14572,1002.58,421.73,235.95,131.13,286.34,205.6,174.07,2457.41
EXP-14573,CUST-14573,2900.21,1336.73,805.02,534.66,407.9,525.51,246.48,6756.51
EXP-14574,CUST-14574,2136.11,1259.57,528.8,485.28,364.68,463.91,222.87,5461.23
EXP-14575,CUST-14575,1378.07,615.36,420.34,293.95,169.74,226.03,97.43,3200.91
EXP-14576,CUST-14576,1181.89,604.55,313.73,148.72,367.45,267.2,88.84,2972.38
EXP-14577,CUST-14577,988.78,633.24,433.26,257.75,347.76,328.84,284.77,3274.4
EXP-14578,CUST-14578,3674.22,1391.25,838.17,298.26,681.83,626.59,412.71,7923.03
EXP-14579,CUST-14579,2242.99,1091.58,690.33,249.02,323.69,495.96,383.89,5477.45
EXP-14580,CUST-14580,2483.54,1361.76,763.26,604.33,488.59,618.84,595.52,6915.85
EXP-14581,CUST-14581,1061.75,513.19,289.01,147.7,358.19,233.72,130.83,2734.39
EXP-14582,CUST-14582,1743.76,794.55,312.79,249.7,229.94,298.87,120.69,3750.3
EXP-14583,CUST-14583,1040.35,504.73,379.23,176.35,378.24,191.22,200.66,2870.78
EXP-14584,CUST-14584,1016.75,607.43,368.87,297.28,274.88,235.16,195.88,2996.25
EXP-14585,CUST-14585,931.51,306.24,224.03,84.07,125.46,135.13,87.22,1893.66
EXP-14586,CUST-14586,1131.78,590.95,306.89,153.34,187.86,198.08,98.83,2667.73
EXP-14587,CUST-14587,363.02,191.7,98.75,47.71,76.67,72.23,38.17,888.26
EXP-14588,CUST-14588,1250.88,713.36,386.06,122.59,245.57,198.51,108.16,3025.13
EXP-14589,CUST-14589,1463.26,657.37,265.66,313.62,358.02,322.47,110.69,3491.08
EXP-14590,CUST-14590,2233.2,840.73,412.53,199.67,588.75,426.89,127.96,4829.72
EXP-14591,CUST-14591,1354.72,550.24,200.79,208.01,164.1,236.26,129.42,2843.54
EXP-14592,CUST-14592,645.99,504.69,253.65,136.06,244.77,182.09,172.59,2139.84
EXP-14593,CUST-14593,2492.3,906.97,579.98,249.8,472.44,338.48,139.62,5179.59
EXP-14594,CUST-14594,338.69,199.88,91.44,92.96,89.03,96.32,78.72,987.04
EXP-14595,CUST-14595,1193.99,562.53,361.3,119.5,132.55,185.71,116.38,2671.95
EXP-14596,CUST-14596,252.83,100.0,50.0,36.51,29.61,40.0,35.63,544.58
EXP-14597,CUST-14597,3398.23,1094.8,532.31,604.92,791.29,427.02,515.61,7364.18
EXP-14598,CUST-14598,2089.51,1047.29,356.25,371.46,292.47,328.08,185.92,4670.98
EXP-14599,CUST-14599,1406.79,620.44,430.2,272.32,280.17,221.59,192.39,3423.9
EXP-14600,CUST-14600,1356.06,753.58,296.08,292.9,293.23,251.6,139.84,3383.29
EXP-14601,CUST-14601,2005.74,720.5,509.88,308.0,228.29,373.13,177.8,4323.34
EXP-14602,CUST-14602,336.55,203.58,110.28,76.01,125.04,82.59,49.18,983.23
EXP-14603,CUST-14603,1296.06,618.25,434.98,304.54,366.69,280.43,232.94,3533.88
EXP-14604,CUST-14604,1336.11,422.8,289.68,113.4,250.14,219.97,180.08,2812.18
EXP-14605,CUST-14605,978.35,598.56,319.86,270.14,263.65,227.34,229.79,2887.68
EXP-14606,CUST-14606,1417.62,1113.19,527.72,309.6,371.67,377.71,314.44,4431.94
EXP-14607,CUST-14607,1555.85,1092.52,519.04,283.63,528.25,429.78,277.99,4687.05
EXP-14608,CUST-14608,1075.11,678.34,361.89,191.94,399.11,318.13,149.45,3173.96
EXP-14609,CUST-14609,2473.36,1552.42,1159.8,525.23,815.26,581.35,400.12,7507.53
EXP-14610,CUST-14610,1550.25,887.11,357.4,178.23,328.65,351.57,280.97,3934.17
EXP-14611,CUST-14611,2066.09,813.67,312.72,220.91,377.39,260.59,285.41,4336.78
EXP-14612,CUST-14612,541.59,347.73,243.61,164.03,167.19,157.06,81.49,1702.71
EXP-14613,CUST-14613,1088.48,806.8,437.79,138.92,443.32,293.88,247.28,3456.47
EXP-14614,CUST-14614,2005.16,1255.15,543.7,532.92,625.25,542.64,397.72,5902.54
EXP-14615,CUST-14615,321.89,219.99,113.7,81.02,62.61,83.35,71.33,953.9
EXP-14616,CUST-14616,1872.12,867.49,313.01,293.26,521.54,393.07,183.84,4444.34
EXP-14617,CUST-14617,2067.09,871.61,529.16,333.66,447.0,337.29,196.18,4781.99
EXP-14618,CUST-14618,2750.35,1526.15,903.42,301.58,733.95,579.79,300.58,7095.84
EXP-14619,CUST-14619,1319.67,761.39,341.85,290.19,175.24,319.59,162.82,3370.76
EXP-14620,CUST-14620,1808.1,1188.86,421.73,296.45,526.2,359.25,346.02,4946.61
EXP-14621,CUST-14621,1226.05,504.45,204.57,149.83,214.48,216.12,136.94,2652.44
EXP-14622,CUST-14622,1265.01,1044.01,617.59,332.65,307.72,331.21,127.79,4025.98
EXP-14623,CUST-14623,3258.0,1611.31,626.16,334.71,533.69,550.1,385.46,7299.42
EXP-14624,CUST-14624,1001.19,645.04,267.08,250.03,194.2,245.24,214.89,2817.67
EXP-14625,CUST-14625,3283.33,1518.18,1032.24,357.52,1096.63,550.73,539.01,8377.63
EXP-14626,CUST-14626,2920.68,1829.48,769.13,497.78,792.55,539.74,649.1,7998.46
EXP-14627,CUST-14627,3408.48,1419.87,742.42,390.59,759.71,506.02,352.96,7580.06
EXP-14628,CUST-14628,1034.07,603.99,297.92,253.09,372.07,188.11,158.14,2907.38
EXP-14629,CUST-14629,1164.12,510.99,240.88,165.77,345.54,193.85,191.0,2812.17
EXP-14630,CUST-14630,3150.63,1686.42,777.65,369.1,788.0,734.63,486.48,7992.91
EXP-14631,CUST-14631,1423.66,737.92,454.43,266.28,380.51,263.5,198.01,3724.31
EXP-14632,CUST-14632,4160.06,1997.95,862.39,606.52,550.35,672.45,600.96,9450.68
EXP-14633,CUST-14633,3306.91,1475.12,1071.76,645.69,911.58,747.56,503.46,8662.08
EXP-14634,CUST-14634,1115.24,830.75,500.48,210.55,179.47,296.12,143.01,3275.64
EXP-14635,CUST-14635,1859.04,1200.84,519.03,351.42,504.54,510.59,227.98,5173.45
EXP-14636,CUST-14636,1511.13,715.34,387.37,226.16,378.82,342.86,282.51,3844.19
EXP-14637,CUST-14637,3270.83,1206.78,543.93,594.83,888.11,532.22,257.05,7293.74
EXP-14638,CUST-14638,1126.24,483.65,270.55,199.98,237.35,203.2,180.46,2701.43
EXP-14639,CUST-14639,460.26,158.81,113.16,54.18,121.96,79.66,31.35,1019.38
EXP-14640,CUST-14640,1230.12,893.38,603.87,263.31,377.29,403.63,133.52,3905.13
EXP-14641,CUST-14641,1404.42,829.11,581.59,392.02,338.01,377.58,136.33,4059.07
EXP-14642,CUST-14642,1351.37,770.11,351.99,219.74,390.41,325.67,99.79,3509.07
EXP-14643,CUST-14643,1855.06,794.7,524.34,287.64,471.76,318.91,291.45,4543.86
EXP-14644,CUST-14644,811.22,456.61,334.07,199.5,225.7,181.19,145.08,2353.38
EXP-14645,CUST-14645,2104.66,1020.78,748.63,421.62,804.33,510.26,236.8,5847.07
EXP-14646,CUST-14646,1799.93,849.84,558.8,239.54,429.71,386.2,282.51,4546.53
EXP-14647,CUST-14647,261.8,119.85,64.12,31.99,35.2,47.91,48.31,609.17
EXP-14648,CUST-14648,2832.99,1345.23,872.13,292.47,477.22,528.28,480.67,6828.99
EXP-14649,CUST-14649,1567.0,664.51,434.92,218.5,502.53,289.46,170.39,3847.31
EXP-14650,CUST-14650,2100.73,900.42,581.72,470.89,630.23,508.64,242.96,5435.59
EXP-14651,CUST-14651,1214.05,728.54,416.6,171.96,166.13,239.96,192.83,3130.06
EXP-14652,CUST-14652,557.64,274.5,171.44,101.79,165.7,110.75,86.21,1468.04
EXP-14653,CUST-14653,630.89,249.77,139.95,52.95,70.54,91.08,67.23,1302.41
EXP-14654,CUST-14654,1038.71,743.51,436.4,256.4,432.19,358.06,135.49,3400.77
EXP-14655,CUST-14655,345.26,161.0,85.27,71.11,96.84,76.25,38.77,874.5
EXP-14656,CUST-14656,1474.23,972.82,522.54,263.22,498.57,438.62,293.23,4463.21
EXP-14657,CUST-14657,1637.06,650.37,279.46,162.98,397.53,214.04,218.71,3560.15
EXP-14658,CUST-14658,925.45,438.57,261.21,117.26,258.32,149.59,88.0,2238.41
EXP-14659,CUST-14659,1465.89,781.46,450.63,330.83,195.07,277.3,323.72,3824.91
EXP-14660,CUST-14660,930.81,393.41,233.6,100.08,139.54,164.01,74.17,2035.63
EXP-14661,CUST-14661,2795.4,1444.43,571.78,257.22,660.41,519.96,176.55,6425.76
EXP-14662,CUST-14662,951.66,642.41,308.19,152.67,271.64,225.33,86.61,2638.5
EXP-14663,CUST-14663,1445.07,770.09,353.22,350.45,223.25,292.61,280.41,3715.1
EXP-14664,CUST-14664,2599.23,1333.44,618.4,365.5,864.78,569.64,447.6,6798.6
EXP-14665,CUST-14665,1855.33,861.69,552.1,401.67,462.79,368.59,127.29,4629.45
EXP-14666,CUST-14666,1039.09,691.34,423.87,134.09,200.78,201.37,144.27,2834.81
EXP-14667,CUST-14667,3404.94,1347.01,928.26,335.35,450.7,521.67,624.15,7612.08
EXP-14668,CUST-14668,695.92,257.36,163.21,80.02,102.94,105.8,94.36,1499.61
EXP-14669,CUST-14669,445.13,310.68,193.23,95.98,197.89,100.74,89.33,1432.98
EXP-14670,CUST-14670,534.03,329.12,189.4,73.24,190.39,149.3,111.7,1577.17
EXP-14671,CUST-14671,512.57,302.92,163.09,125.64,128.45,138.13,69.69,1440.48
EXP-14672,CUST-14672,963.97,428.53,254.27,107.22,281.46,205.91,142.58,2383.95
EXP-14673,CUST-14673,2304.54,1087.84,404.22,377.84,584.67,404.58,396.24,5559.92
EXP-14674,CUST-14674,4776.37,1642.37,814.58,647.73,759.33,707.06,276.6,9624.05
EXP-14675,CUST-14675,1176.65,613.84,455.74,145.35,201.97,286.53,262.62,3142.71
EXP-14676,CUST-14676,3480.77,1491.18,743.57,558.69,846.23,573.06,279.93,7973.42
EXP-14677,CUST-14677,1810.03,1332.33,630.56,489.74,676.23,443.62,290.67,5673.16
EXP-14678,CUST-14678,3818.66,1623.96,561.03,467.29,717.6,678.54,493.91,8360.97
EXP-14679,CUST-14679,3001.75,1201.7,739.2,488.96,890.96,668.27,532.94,7523.78
EXP-14680,CUST-14680,1265.59,728.9,302.69,270.36,452.96,228.38,235.83,3484.71
EXP-14681,CUST-14681,1960.72,1087.97,590.56,523.18,768.03,468.04,275.89,5674.4
EXP-14682,CUST-14682,2467.99,963.87,689.43,220.95,513.2,431.73,258.87,5546.04
EXP-14683,CUST-14683,2051.43,1414.88,501.92,570.64,835.58,465.4,494.96,6334.81
EXP-14684,CUST-14684,1365.91,753.83,417.47,270.42,301.63,223.71,205.72,3538.69
EXP-14685,CUST-14685,1416.59,576.88,235.62,164.83,163.36,179.91,204.25,2941.43
EXP-14686,CUST-14686,2374.02,1277.21,516.99,445.72,408.27,423.74,413.5,5859.45
EXP-14687,CUST-14687,1518.64,782.14,387.2,157.11,424.71,301.72,130.36,3701.88
EXP-14688,CUST-14688,705.9,296.43,187.8,164.18,241.08,154.35,124.09,1873.81
EXP-14689,CUST-14689,550.52,244.98,139.62,91.74,69.33,87.44,35.89,1219.51
EXP-14690,CUST-14690,1683.96,865.4,362.18,243.24,275.2,337.96,241.08,4009.01
EXP-14691,CUST-14691,342.0,186.68,127.77,72.91,102.02,87.62,44.42,963.42
EXP-14692,CUST-14692,903.93,686.59,318.04,294.21,276.35,224.67,221.15,2924.95
EXP-14693,CUST-14693,665.1,429.24,188.47,80.72,201.64,166.36,117.96,1849.49
EXP-14694,CUST-14694,4425.83,1630.11,656.73,453.71,590.98,576.62,301.27,8635.25
EXP-14695,CUST-14695,2395.62,998.59,613.77,301.41,415.27,461.6,370.79,5557.06
EXP-14696,CUST-14696,1175.39,628.04,367.48,153.57,364.51,247.36,139.71,3076.08
EXP-14697,CUST-14697,1796.97,968.8,558.33,348.67,512.54,333.5,209.89,4728.7
EXP-14698,CUST-14698,2425.03,827.14,404.62,265.44,324.24,374.09,280.02,4900.58
EXP-14699,CUST-14699,1477.96,814.35,582.58,241.75,490.58,384.33,267.9,4259.45
EXP-14700,CUST-14700,1690.63,906.22,469.76,162.49,230.67,344.11,194.93,3998.81
EXP-14701,CUST-14701,1723.61,1090.65,618.74,209.03,271.32,447.98,396.62,4757.95
EXP-14702,CUST-14702,1105.77,806.46,349.77,216.85,225.99,312.3,141.61,3158.74
EXP-14703,CUST-14703,1326.94,619.22,332.55,224.93,375.24,265.12,124.75,3268.76
EXP-14704,CUST-14704,1288.1,587.93,258.0,275.33,284.81,225.71,95.59,3015.47
EXP-14705,CUST-14705,2082.68,1418.1,702.06,500.54,493.22,606.29,431.08,6233.97
EXP-14706,CUST-14706,355.95,193.97,126.51,88.53,69.3,66.91,44.68,945.85
EXP-14707,CUST-14707,1766.55,935.11,517.51,442.53,233.91,337.95,360.99,4594.55
EXP-14708,CUST-14708,2295.47,947.13,709.33,279.01,431.19,414.65,280.98,5357.75
EXP-14709,CUST-14709,1450.75,1128.8,582.28,423.35,399.65,455.51,163.28,4603.63
EXP-14710,CUST-14710,9138.41,3991.47,2445.09,944.85,2109.29,1818.71,914.49,21362.3
EXP-14711,CUST-14711,2074.11,774.0,373.26,321.4,236.4,319.18,217.63,4315.98
EXP-14712,CUST-14712,1110.69,537.61,430.2,298.71,321.17,251.05,121.91,3071.34
EXP-14713,CUST-14713,551.25,244.26,104.46,85.1,84.09,92.73,80.53,1242.42
EXP-14714,CUST-14714,894.24,522.56,300.32,187.7,345.13,233.39,79.71,2563.04
EXP-14715,CUST-14715,3397.8,1964.5,999.42,569.44,1319.14,805.53,660.62,9716.45
EXP-14716,CUST-14716,2475.98,1051.87,687.44,340.62,577.77,500.73,157.37,5791.79
EXP-14717,CUST-14717,1701.96,1025.84,559.07,233.36,349.42,395.69,192.73,4458.06
EXP-14718,CUST-14718,1199.95,402.84,250.15,135.13,271.66,187.91,165.78,2613.42
EXP-14719,CUST-14719,1325.08,1190.09,508.57,300.8,620.17,338.3,341.83,4624.84
EXP-14720,CUST-14720,2274.22,1168.01,554.53,529.06,422.66,548.53,442.14,5939.14
EXP-14721,CUST-14721,922.07,524.63,265.05,189.33,300.73,251.36,253.68,2706.85
EXP-14722,CUST-14722,480.1,199.54,117.32,89.39,103.0,88.04,53.54,1130.92
EXP-14723,CUST-14723,878.29,492.98,209.12,174.17,270.15,227.79,106.59,2359.08
EXP-14724,CUST-14724,1905.19,624.02,352.7,286.38,190.88,309.31,106.47,3774.95
EXP-14725,CUST-14725,2300.85,853.77,643.54,324.04,581.85,461.29,203.86,5369.21
EXP-14726,CUST-14726,1593.99,795.03,492.33,228.23,232.9,376.21,226.76,3945.44
EXP-14727,CUST-14727,2015.59,920.59,598.0,448.42,504.21,387.64,318.66,5193.1
EXP-14728,CUST-14728,850.65,488.1,336.14,151.9,137.99,219.92,96.74,2281.44
EXP-14729,CUST-14729,1178.81,512.54,335.17,203.91,318.11,176.48,211.32,2936.35
EXP-14730,CUST-14730,3668.32,1172.17,715.68,488.74,706.63,585.84,375.58,7712.97
EXP-14731,CUST-14731,1392.16,808.27,412.92,336.32,466.93,392.01,137.47,3946.08
EXP-14732,CUST-14732,2545.75,1115.36,654.92,493.64,708.98,569.45,225.81,6313.9
EXP-14733,CUST-14733,1238.76,443.69,211.82,206.2,156.17,198.91,75.13,2530.69
EXP-14734,CUST-14734,1062.18,389.7,163.6,127.22,261.12,141.59,130.77,2276.18
EXP-14735,CUST-14735,2027.49,915.69,454.89,208.21,351.69,350.77,198.54,4507.29
EXP-14736,CUST-14736,2694.52,1283.4,950.7,611.32,424.96,633.25,255.18,6853.33
EXP-14737,CUST-14737,2613.96,1463.49,562.43,581.98,889.48,648.13,535.41,7294.88
EXP-14738,CUST-14738,1695.82,757.32,375.16,372.59,466.41,374.2,212.33,4253.82
EXP-14739,CUST-14739,1063.2,597.28,299.81,227.85,193.96,223.95,127.85,2733.9
EXP-14740,CUST-14740,1388.81,1022.99,429.16,294.11,477.27,382.46,233.95,4228.75
EXP-14741,CUST-14741,2356.02,1294.15,595.79,479.13,979.73,586.03,291.84,6582.7
EXP-14742,CUST-14742,1115.46,760.69,436.51,157.77,443.52,268.76,141.4,3324.11
EXP-14743,CUST-14743,3042.04,1274.92,862.19,397.61,839.72,653.5,378.66,7448.64
EXP-14744,CUST-14744,2704.97,1324.45,693.73,361.78,504.76,520.63,213.11,6323.42
EXP-14745,CUST-14745,1111.93,530.69,183.53,154.6,270.53,174.89,155.54,2581.71
EXP-14746,CUST-14746,1243.73,801.91,311.01,235.54,197.57,266.6,192.05,3248.42
EXP-14747,CUST-14747,3495.91,1788.38,834.72,694.01,485.87,699.72,400.19,8398.82
EXP-14748,CUST-14748,2321.02,1197.04,780.93,518.4,556.11,515.68,579.52,6468.7
EXP-14749,CUST-14749,2402.84,1185.09,800.26,268.19,730.84,497.87,374.28,6259.37
EXP-14750,CUST-14750,1268.07,766.58,417.54,198.39,442.02,244.82,196.7,3534.11
EXP-14751,CUST-14751,1793.55,1237.02,638.62,357.5,537.11,408.25,209.62,5181.67
EXP-14752,CUST-14752,1948.0,1368.47,486.55,541.68,449.36,587.66,203.14,5584.86
EXP-14753,CUST-14753,3368.41,1763.8,991.01,498.95,1080.43,737.78,576.92,9017.3
EXP-14754,CUST-14754,519.79,207.03,94.48,86.2,94.98,84.0,64.93,1151.41
EXP-14755,CUST-14755,2328.31,1373.89,670.8,518.97,535.06,579.46,278.97,6285.46
EXP-14756,CUST-14756,598.85,273.63,151.0,58.38,131.03,109.12,35.3,1357.32
EXP-14757,CUST-14757,1974.53,719.51,509.77,212.33,450.2,350.35,293.28,4509.97
EXP-14758,CUST-14758,2099.73,1181.57,455.89,455.15,290.24,323.63,261.61,5067.83
EXP-14759,CUST-14759,2908.39,1605.21,1252.06,810.96,1074.7,814.96,499.0,8965.29
EXP-14760,CUST-14760,1255.63,937.23,461.98,202.08,227.53,386.6,214.26,3685.31
EXP-14761,CUST-14761,1978.56,1363.59,463.62,365.23,432.1,395.85,328.96,5327.92
EXP-14762,CUST-14762,4233.33,1830.81,958.76,482.24,711.82,720.09,488.04,9425.09
EXP-14763,CUST-14763,1679.82,932.27,661.63,407.02,692.08,369.87,316.8,5059.48
EXP-14764,CUST-14764,1178.95,671.86,414.76,278.07,199.9,239.42,232.55,3215.51
EXP-14765,CUST-14765,2014.35,1258.86,522.02,387.0,319.08,467.1,386.01,5354.41
EXP-14766,CUST-14766,1007.81,597.23,262.9,226.2,298.58,267.81,142.22,2802.74
EXP-14767,CUST-14767,1699.41,796.38,463.84,223.15,434.8,313.21,146.87,4077.65
EXP-14768,CUST-14768,3230.77,1523.89,893.79,594.18,556.7,667.06,414.92,7881.29
EXP-14769,CUST-14769,2018.84,1190.98,453.89,309.78,499.02,445.16,454.75,5372.42
EXP-14770,CUST-14770,1232.89,759.7,302.69,169.0,316.61,217.46,147.87,3146.23
EXP-14771,CUST-14771,1966.72,960.92,369.32,247.67,337.07,343.36,198.04,4423.09
EXP-14772,CUST-14772,2827.59,1003.78,492.59,498.95,691.61,412.87,427.39,6354.79
EXP-14773,CUST-14773,1330.2,670.78,408.38,269.42,275.78,300.81,156.84,3412.22
EXP-14774,CUST-14774,329.69,163.81,100.2,61.41,69.11,72.35,38.3,834.87
EXP-14775,CUST-14775,2803.98,1275.53,662.74,501.65,515.46,474.0,321.97,6555.34
EXP-14776,CUST-14776,3172.07,1380.18,829.5,646.4,431.86,696.89,419.43,7576.33
EXP-14777,CUST-14777,1817.61,640.09,483.18,200.81,413.33,316.63,110.33,3982.0
EXP-14778,CUST-14778,374.28,227.63,105.38,83.93,119.85,106.91,62.21,1080.19
EXP-14779,CUST-14779,150.0,110.44,66.29,44.54,31.73,40.0,22.88,465.87
EXP-14780,CUST-14780,2317.59,1279.23,461.79,376.32,548.09,421.42,254.06,5658.49
EXP-14781,CUST-14781,1451.97,616.17,415.67,189.87,177.89,315.75,176.91,3344.24
EXP-14782,CUST-14782,2400.52,1529.66,828.09,575.37,431.3,444.83,467.82,6677.59
EXP-14783,CUST-14783,2247.66,1664.53,879.89,528.46,695.32,718.9,229.85,6964.61
EXP-14784,CUST-14784,2752.45,1781.19,691.03,359.88,391.41,576.87,225.71,6778.54
EXP-14785,CUST-14785,2488.66,1065.26,798.12,573.16,353.74,509.99,179.11,5968.05
EXP-14786,CUST-14786,1403.15,624.19,352.66,173.66,377.95,207.02,186.66,3325.29
EXP-14787,CUST-14787,5000.89,2078.12,1201.9,891.88,673.69,873.89,478.52,11198.89
EXP-14788,CUST-14788,297.16,200.25,107.27,50.25,79.79,75.59,59.21,869.53
EXP-14789,CUST-14789,887.39,686.12,231.1,116.22,175.72,211.14,115.02,2422.71
EXP-14790,CUST-14790,2691.7,1335.71,757.14,284.44,605.84,433.05,263.72,6371.59
EXP-14791,CUST-14791,1812.68,1087.19,630.39,423.67,575.88,423.95,226.27,5180.03
EXP-14792,CUST-14792,2755.68,1395.04,589.69,304.32,787.49,623.62,485.52,6941.36
EXP-14793,CUST-14793,1645.15,1263.95,720.77,514.97,314.48,394.97,357.83,5212.11
EXP-14794,CUST-14794,225.84,164.25,91.93,62.23,55.77,51.84,40.2,692.07
EXP-14795,CUST-14795,1734.28,1152.02,725.48,389.03,416.08,471.58,249.8,5138.26
EXP-14796,CUST-14796,397.75,156.17,79.58,64.75,47.9,62.89,56.47,865.52
EXP-14797,CUST-14797,2389.36,1209.27,887.55,377.21,411.83,617.48,537.15,6429.84
EXP-14798,CUST-14798,3280.92,2304.63,917.13,562.47,751.63,803.33,430.98,9051.08
EXP-14799,CUST-14799,2150.73,847.02,529.9,252.68,556.91,369.71,212.99,4919.94
EXP-14800,CUST-14800,2626.3,1418.42,777.57,393.41,927.16,638.22,330.29,7111.37
EXP-14801,CUST-14801,2224.26,1010.46,400.13,175.96,557.16,281.98,247.94,4897.88
EXP-14802,CUST-14802,1267.49,728.84,378.8,172.2,392.61,276.02,88.83,3304.8
EXP-14803,CUST-14803,1962.3,914.63,682.88,489.07,680.49,466.98,200.32,5396.68
EXP-14804,CUST-14804,551.95,319.61,102.69,54.99,188.0,123.43,41.72,1382.39
EXP-14805,CUST-14805,1036.39,567.56,290.24,123.54,236.84,231.12,109.9,2595.59
EXP-14806,CUST-14806,1528.15,926.13,367.57,172.65,291.09,371.81,204.85,3862.24
EXP-14807,CUST-14807,3218.37,1963.49,1071.73,801.61,735.12,658.81,507.72,8956.85
EXP-14808,CUST-14808,3049.28,1284.76,589.95,310.6,781.35,604.5,288.51,6908.94
EXP-14809,CUST-14809,444.08,296.14,187.21,83.57,93.65,116.64,115.88,1337.18
EXP-14810,CUST-14810,1552.34,842.73,414.17,312.88,400.75,300.49,211.97,4035.33
EXP-14811,CUST-14811,2423.55,994.67,639.14,535.33,582.41,458.11,362.12,5995.33
EXP-14812,CUST-14812,2094.72,926.21,496.29,337.09,319.2,337.89,310.22,4821.62
EXP-14813,CUST-14813,1047.83,763.41,525.7,286.31,245.23,293.29,256.05,3417.82
EXP-14814,CUST-14814,1090.21,467.42,279.31,109.6,259.53,240.76,73.4,2520.22
EXP-14815,CUST-14815,2161.0,1139.29,606.44,308.17,721.67,632.61,193.84,5763.03
EXP-14816,CUST-14816,1043.85,454.16,336.96,228.46,312.03,225.31,141.73,2742.49
EXP-14817,CUST-14817,1775.27,838.36,460.93,396.76,449.99,381.72,325.82,4628.84
EXP-14818,CUST-14818,2093.11,1062.67,568.04,358.38,519.0,529.17,229.46,5359.82
EXP-14819,CUST-14819,1594.12,930.57,460.39,260.93,540.11,361.42,286.81,4434.35
EXP-14820,CUST-14820,2204.55,1395.22,617.76,473.0,763.26,513.79,441.75,6409.34
EXP-14821,CUST-14821,1750.59,1134.84,583.47,342.57,651.26,357.02,313.13,5132.88
EXP-14822,CUST-14822,1582.03,814.33,424.79,330.38,474.73,291.07,212.52,4129.84
EXP-14823,CUST-14823,576.47,309.64,139.59,90.16,159.78,146.02,100.05,1521.71
EXP-14824,CUST-14824,1273.93,684.6,513.18,344.35,541.07,333.26,196.03,3886.43
EXP-14825,CUST-14825,2085.05,896.82,527.05,243.02,393.03,429.58,354.79,4929.35
EXP-14826,CUST-14826,1886.84,947.74,332.74,214.07,289.46,399.13,225.88,4295.86
EXP-14827,CUST-14827,1781.87,921.21,440.21,196.37,425.49,304.57,297.53,4367.24
EXP-14828,CUST-14828,852.19,433.25,181.5,144.76,264.79,186.86,83.59,2146.94
EXP-14829,CUST-14829,1800.9,871.14,498.92,175.07,246.81,342.44,199.79,4135.06
EXP-14830,CUST-14830,3463.05,1995.79,859.26,593.35,1126.84,576.88,393.44,9008.61
EXP-14831,CUST-14831,1344.78,1174.35,500.39,434.08,669.51,464.44,293.65,4881.22
EXP-14832,CUST-14832,1527.87,651.82,396.01,254.53,159.3,259.71,86.56,3335.79
EXP-14833,CUST-14833,5744.84,2118.79,1625.76,1070.39,618.31,995.25,957.27,13130.6
EXP-14834,CUST-14834,2259.2,1096.05,432.91,458.98,560.56,393.85,299.6,5501.15
EXP-14835,CUST-14835,2335.21,1205.68,672.38,344.75,624.46,519.69,293.61,5995.78
EXP-14836,CUST-14836,1002.02,583.24,440.38,181.14,437.95,219.22,224.69,3088.65
EXP-14837,CUST-14837,2069.74,810.22,344.59,193.39,452.5,302.88,187.64,4360.95
EXP-14838,CUST-14838,1859.35,883.51,369.44,217.79,513.03,351.65,294.06,4488.85
EXP-14839,CUST-14839,1168.17,709.38,385.74,121.61,328.79,237.72,154.17,3105.59
EXP-14840,CUST-14840,1101.55,693.55,445.62,372.91,398.42,312.65,288.88,3613.57
EXP-14841,CUST-14841,1715.35,1022.08,585.8,467.97,783.68,445.07,347.17,5367.12
EXP-14842,CUST-14842,1131.08,457.15,190.15,145.3,128.12,234.93,67.91,2354.64
EXP-14843,CUST-14843,420.31,279.26,162.28,79.8,148.55,90.84,39.55,1220.59
EXP-14844,CUST-14844,1362.61,789.52,361.35,333.46,309.77,318.8,253.21,3728.71
EXP-14845,CUST-14845,1564.33,957.85,408.8,279.01,226.78,352.67,192.08,3981.52
EXP-14846,CUST-14846,2106.74,1021.43,547.41,463.18,352.27,487.14,447.65,5425.83
EXP-14847,CUST-14847,2761.21,1135.64,539.22,511.73,490.06,529.11,422.17,6389.12
EXP-14848,CUST-14848,1769.07,1091.99,650.65,388.77,597.21,488.23,317.27,5303.2
EXP-14849,CUST-14849,1585.57,778.32,582.82,309.24,255.81,388.59,161.36,4061.71
EXP-14850,CUST-14850,2270.76,1046.92,552.76,333.29,603.54,481.52,271.33,5560.12
EXP-14851,CUST-14851,1513.24,677.6,327.23,191.32,201.49,261.05,212.35,3384.28
EXP-14852,CUST-14852,1494.31,710.6,480.99,266.81,281.14,315.7,104.94,3654.48
EXP-14853,CUST-14853,865.61,776.83,253.65,266.13,255.03,243.88,147.93,2809.06
EXP-14854,CUST-14854,1897.12,803.73,608.66,296.88,312.98,310.12,361.72,4591.22
EXP-14855,CUST-14855,662.24,350.47,204.74,120.34,283.62,151.57,83.08,1856.06
EXP-14856,CUST-14856,3645.95,1352.93,947.97,507.77,932.95,656.8,603.63,8647.99
