product_id,customer_id,product_type,product_status,signup_date
PROD-26990,CUST-12993,Savings Account,Active,2024-04-04
PROD-26991,CUST-12993,Auto Loan,Active,2024-07-27
PROD-26992,CUST-12994,Savings Account,Active,2018-08-05
PROD-26993,CUST-12994,Auto Loan,Active,2021-04-16
PROD-26994,CUST-12995,Savings Account,Active,2024-12-05
PROD-26995,CUST-12995,Auto Loan,Closed,2025-10-30
PROD-26996,CUST-12995,Mortgage,Active,2025-11-18
PROD-26997,CUST-12996,Savings Account,Active,2018-04-23
PROD-26998,CUST-12996,Retirement Account,Active,2020-07-21
PROD-26999,CUST-12997,Savings Account,Active,2022-12-21
PROD-27000,CUST-12998,Savings Account,Active,2021-02-19
PROD-27001,CUST-12998,Credit Card,Active,2024-09-11
PROD-27002,CUST-12999,Savings Account,Active,2024-01-01
PROD-27003,CUST-13000,Savings Account,Active,2022-06-18
PROD-27004,CUST-13001,Savings Account,Active,2019-12-15
PROD-27005,CUST-13001,Personal Loan,Churned,2025-02-22
PROD-27006,CUST-13002,Savings Account,Active,2018-04-30
PROD-27007,CUST-13002,Retirement Account,Active,2023-07-07
PROD-27008,CUST-13003,Savings Account,Active,2021-03-14
PROD-27009,CUST-13003,Retirement Account,Churned,2025-12-18
PROD-27010,CUST-13004,Savings Account,Active,2023-06-27
PROD-27011,CUST-13005,Savings Account,Active,2020-08-01
PROD-27012,CUST-13006,Savings Account,Active,2023-06-23
PROD-27013,CUST-13006,Retirement Account,Churned,2025-02-23
PROD-27014,CUST-13006,Mortgage,Churned,2025-04-12
PROD-27015,CUST-13007,Savings Account,Active,2018-01-20
PROD-27016,CUST-13008,Savings Account,Active,2019-06-22
PROD-27017,CUST-13008,Retirement Account,Active,2025-05-09
PROD-27018,CUST-13009,Savings Account,Active,2018-01-29
PROD-27019,CUST-13009,Credit Card,Active,2024-10-05
PROD-27020,CUST-13010,Savings Account,Active,2019-09-24
PROD-27021,CUST-13011,Savings Account,Active,2019-02-08
PROD-27022,CUST-13011,Retirement Account,Active,2025-12-24
PROD-27023,CUST-13012,Savings Account,Active,2019-06-25
PROD-27024,CUST-13013,Savings Account,Active,2018-05-05
PROD-27025,CUST-13013,Auto Loan,Active,2020-12-08
PROD-27026,CUST-13014,Savings Account,Active,2018-04-22
PROD-27027,CUST-13014,Credit Card,Closed,2018-05-28
PROD-27028,CUST-13015,Savings Account,Active,2020-09-09
PROD-27029,CUST-13015,Credit Card,Active,2024-03-05
PROD-27030,CUST-13016,Savings Account,Active,2019-09-02
PROD-27031,CUST-13017,Savings Account,Active,2022-10-06
PROD-27032,CUST-13017,Investment Account,Active,2025-11-23
PROD-27033,CUST-13018,Savings Account,Active,2023-12-16
PROD-27034,CUST-13018,Auto Loan,Active,2024-06-13
PROD-27035,CUST-13019,Savings Account,Active,2024-04-22
PROD-27036,CUST-13019,Mortgage,Active,2024-09-01
PROD-27037,CUST-13020,Savings Account,Active,2019-02-05
PROD-27038,CUST-13020,Mortgage,Active,2025-12-06
PROD-27039,CUST-13021,Savings Account,Active,2019-09-07
PROD-27040,CUST-13021,Mortgage,Active,2022-11-12
PROD-27041,CUST-13022,Savings Account,Active,2019-05-26
PROD-27042,CUST-13022,Personal Loan,Closed,2023-12-19
PROD-27043,CUST-13023,Savings Account,Active,2019-08-21
PROD-27044,CUST-13023,Investment Account,Active,2020-02-29
PROD-27045,CUST-13023,Credit Card,Active,2021-03-17
PROD-27046,CUST-13024,Savings Account,Active,2020-06-06
PROD-27047,CUST-13025,Savings Account,Active,2021-01-10
PROD-27048,CUST-13026,Savings Account,Active,2024-11-05
PROD-27049,CUST-13026,Retirement Account,Active,2025-03-11
PROD-27050,CUST-13026,Personal Loan,Active,2025-11-16
PROD-27051,CUST-13026,Auto Loan,Active,2025-11-28
PROD-27052,CUST-13027,Savings Account,Active,2022-03-17
PROD-27053,CUST-13027,Mortgage,Active,2023-04-15
PROD-27054,CUST-13027,Retirement Account,Active,2024-01-09
PROD-27055,CUST-13027,Auto Loan,Pending,2024-01-09
PROD-27056,CUST-13028,Savings Account,Active,2021-02-11
PROD-27057,CUST-13028,Mortgage,Active,2025-06-25
PROD-27058,CUST-13028,Auto Loan,Active,2024-07-20
PROD-27059,CUST-13029,Savings Account,Active,2022-10-07
PROD-27060,CUST-13029,Mortgage,Active,2025-02-19
PROD-27061,CUST-13029,Auto Loan,Active,2022-11-01
PROD-27062,CUST-13030,Savings Account,Active,2021-06-08
PROD-27063,CUST-13031,Savings Account,Active,2018-06-23
PROD-27064,CUST-13032,Savings Account,Active,2022-08-03
PROD-27065,CUST-13033,Savings Account,Active,2024-08-28
PROD-27066,CUST-13033,Auto Loan,Active,2025-10-18
PROD-27067,CUST-13033,Investment Account,Active,2024-10-06
PROD-27068,CUST-13033,Credit Card,Active,2025-01-18
PROD-27069,CUST-13034,Savings Account,Active,2022-05-28
PROD-27070,CUST-13034,Investment Account,Active,2023-03-04
PROD-27071,CUST-13034,Credit Card,Closed,2025-10-18
PROD-27072,CUST-13034,Personal Loan,Active,2025-01-20
PROD-27073,CUST-13035,Savings Account,Active,2019-01-16
PROD-27074,CUST-13035,Auto Loan,Closed,2021-07-17
PROD-27075,CUST-13036,Savings Account,Active,2018-10-16
PROD-27076,CUST-13036,Investment Account,Closed,2022-07-11
PROD-27077,CUST-13036,Retirement Account,Active,2023-01-24
PROD-27078,CUST-13037,Savings Account,Active,2018-05-09
PROD-27079,CUST-13037,Credit Card,Active,2024-09-02
PROD-27080,CUST-13037,Auto Loan,Closed,2023-06-01
PROD-27081,CUST-13037,Retirement Account,Active,2020-06-14
PROD-27082,CUST-13038,Savings Account,Active,2024-05-14
PROD-27083,CUST-13039,Savings Account,Active,2020-02-28
PROD-27084,CUST-13039,Mortgage,Active,2022-06-27
PROD-27085,CUST-13039,Investment Account,Pending,2022-03-08
PROD-27086,CUST-13039,Auto Loan,Active,2025-05-17
PROD-27087,CUST-13040,Savings Account,Active,2022-12-17
PROD-27088,CUST-13041,Savings Account,Active,2020-12-10
PROD-27089,CUST-13042,Savings Account,Active,2020-11-16
PROD-27090,CUST-13042,Investment Account,Active,2023-12-12
PROD-27091,CUST-13043,Savings Account,Active,2019-05-17
PROD-27092,CUST-13044,Savings Account,Active,2022-06-21
PROD-27093,CUST-13044,Personal Loan,Active,2025-09-27
PROD-27094,CUST-13045,Savings Account,Active,2020-07-02
PROD-27095,CUST-13046,Savings Account,Active,2022-07-02
PROD-27096,CUST-13046,Investment Account,Active,2022-08-10
PROD-27097,CUST-13047,Savings Account,Active,2024-06-02
PROD-27098,CUST-13047,Retirement Account,Closed,2025-06-15
PROD-27099,CUST-13047,Mortgage,Closed,2024-09-16
PROD-27100,CUST-13047,Auto Loan,Closed,2024-10-12
PROD-27101,CUST-13048,Savings Account,Active,2024-01-03
PROD-27102,CUST-13048,Credit Card,Active,2025-01-01
PROD-27103,CUST-13049,Savings Account,Active,2020-02-13
PROD-27104,CUST-13049,Investment Account,Active,2020-05-29
PROD-27105,CUST-13049,Auto Loan,Active,2021-02-10
PROD-27106,CUST-13049,Credit Card,Active,2022-05-02
PROD-27107,CUST-13050,Savings Account,Active,2019-05-29
PROD-27108,CUST-13050,Investment Account,Active,2023-09-27
PROD-27109,CUST-13051,Savings Account,Active,2019-04-08
PROD-27110,CUST-13051,Personal Loan,Active,2023-11-06
PROD-27111,CUST-13051,Auto Loan,Active,2021-10-03
PROD-27112,CUST-13052,Savings Account,Active,2023-03-17
PROD-27113,CUST-13052,Auto Loan,Active,2025-03-20
PROD-27114,CUST-13053,Savings Account,Active,2018-09-24
PROD-27115,CUST-13053,Investment Account,Active,2025-03-30
PROD-27116,CUST-13053,Mortgage,Active,2022-08-08
PROD-27117,CUST-13054,Savings Account,Active,2024-06-04
PROD-27118,CUST-13055,Savings Account,Active,2021-09-28
PROD-27119,CUST-13055,Personal Loan,Churned,2021-11-01
PROD-27120,CUST-13056,Savings Account,Active,2023-05-30
PROD-27121,CUST-13057,Savings Account,Active,2023-10-12
PROD-27122,CUST-13057,Investment Account,Closed,2024-11-21
PROD-27123,CUST-13057,Personal Loan,Active,2025-01-14
PROD-27124,CUST-13057,Retirement Account,Active,2024-05-07
PROD-27125,CUST-13058,Savings Account,Active,2023-12-06
PROD-27126,CUST-13058,Mortgage,Closed,2025-12-30
PROD-27127,CUST-13059,Savings Account,Active,2022-05-01
PROD-27128,CUST-13059,Mortgage,Active,2023-02-01
PROD-27129,CUST-13060,Savings Account,Active,2023-06-02
PROD-27130,CUST-13060,Credit Card,Closed,2023-06-08
PROD-27131,CUST-13061,Savings Account,Active,2023-06-27
PROD-27132,CUST-13061,Credit Card,Active,2025-02-12
PROD-27133,CUST-13062,Savings Account,Active,2022-02-14
PROD-27134,CUST-13062,Investment Account,Active,2022-10-24
PROD-27135,CUST-13062,Mortgage,Active,2024-08-04
PROD-27136,CUST-13063,Savings Account,Active,2020-08-18
PROD-27137,CUST-13063,Personal Loan,Active,2022-05-19
PROD-27138,CUST-13063,Auto Loan,Closed,2023-07-20
PROD-27139,CUST-13064,Savings Account,Active,2019-05-08
PROD-27140,CUST-13064,Mortgage,Active,2020-10-21
PROD-27141,CUST-13064,Investment Account,Active,2021-07-26
PROD-27142,CUST-13065,Savings Account,Active,2021-09-04
PROD-27143,CUST-13065,Auto Loan,Pending,2021-09-05
PROD-27144,CUST-13065,Investment Account,Active,2023-04-26
PROD-27145,CUST-13066,Savings Account,Active,2021-08-13
PROD-27146,CUST-13066,Mortgage,Active,2023-09-01
PROD-27147,CUST-13067,Savings Account,Active,2022-07-30
PROD-27148,CUST-13067,Retirement Account,Active,2023-03-13
PROD-27149,CUST-13067,Personal Loan,Active,2022-11-05
PROD-27150,CUST-13068,Savings Account,Active,2019-06-26
PROD-27151,CUST-13068,Personal Loan,Active,2023-07-04
PROD-27152,CUST-13068,Mortgage,Active,2020-10-07
PROD-27153,CUST-13069,Savings Account,Active,2022-09-24
PROD-27154,CUST-13069,Retirement Account,Active,2025-09-26
PROD-27155,CUST-13069,Credit Card,Active,2023-01-07
PROD-27156,CUST-13070,Savings Account,Active,2024-12-17
PROD-27157,CUST-13070,Investment Account,Active,2025-02-11
PROD-27158,CUST-13070,Personal Loan,Pending,2025-09-07
PROD-27159,CUST-13071,Savings Account,Active,2019-12-01
PROD-27160,CUST-13071,Retirement Account,Pending,2023-05-13
PROD-27161,CUST-13072,Savings Account,Active,2019-01-30
PROD-27162,CUST-13073,Savings Account,Active,2023-05-22
PROD-27163,CUST-13073,Personal Loan,Active,2024-09-08
PROD-27164,CUST-13073,Credit Card,Active,2025-08-13
PROD-27165,CUST-13074,Savings Account,Active,2019-11-22
PROD-27166,CUST-13074,Retirement Account,Active,2024-10-14
PROD-27167,CUST-13075,Savings Account,Active,2018-09-03
PROD-27168,CUST-13076,Savings Account,Active,2024-06-03
PROD-27169,CUST-13077,Savings Account,Active,2024-09-20
PROD-27170,CUST-13077,Retirement Account,Active,2025-06-10
PROD-27171,CUST-13078,Savings Account,Active,2023-11-06
PROD-27172,CUST-13078,Personal Loan,Active,2025-06-22
PROD-27173,CUST-13078,Investment Account,Active,2024-07-10
PROD-27174,CUST-13079,Savings Account,Active,2024-11-10
PROD-27175,CUST-13080,Savings Account,Active,2022-03-15
PROD-27176,CUST-13081,Savings Account,Active,2019-08-17
PROD-27177,CUST-13081,Credit Card,Active,2021-04-26
PROD-27178,CUST-13081,Investment Account,Active,2023-05-31
PROD-27179,CUST-13082,Savings Account,Active,2019-02-03
PROD-27180,CUST-13082,Mortgage,Active,2019-04-11
PROD-27181,CUST-13082,Credit Card,Active,2024-03-15
PROD-27182,CUST-13083,Savings Account,Active,2023-03-01
PROD-27183,CUST-13084,Savings Account,Active,2018-06-24
PROD-27184,CUST-13084,Investment Account,Churned,2021-11-27
PROD-27185,CUST-13084,Credit Card,Active,2024-03-08
PROD-27186,CUST-13085,Savings Account,Active,2023-05-16
PROD-27187,CUST-13085,Auto Loan,Active,2024-02-06
PROD-27188,CUST-13085,Mortgage,Churned,2023-12-12
PROD-27189,CUST-13086,Savings Account,Active,2022-04-24
PROD-27190,CUST-13086,Auto Loan,Active,2024-12-16
PROD-27191,CUST-13087,Savings Account,Active,2018-09-26
PROD-27192,CUST-13088,Savings Account,Active,2022-09-02
PROD-27193,CUST-13088,Investment Account,Active,2024-06-21
PROD-27194,CUST-13089,Savings Account,Active,2019-09-20
PROD-27195,CUST-13089,Mortgage,Active,2022-11-08
PROD-27196,CUST-13089,Investment Account,Closed,2022-04-30
PROD-27197,CUST-13090,Savings Account,Active,2018-05-31
PROD-27198,CUST-13090,Auto Loan,Active,2024-03-27
PROD-27199,CUST-13091,Savings Account,Active,2023-01-11
PROD-27200,CUST-13091,Mortgage,Active,2025-03-19
PROD-27201,CUST-13092,Savings Account,Active,2020-02-29
PROD-27202,CUST-13093,Savings Account,Active,2020-12-11
PROD-27203,CUST-13093,Retirement Account,Active,2022-04-13
PROD-27204,CUST-13094,Savings Account,Active,2023-04-15
PROD-27205,CUST-13095,Savings Account,Active,2024-10-07
PROD-27206,CUST-13095,Auto Loan,Active,2025-03-12
PROD-27207,CUST-13095,Retirement Account,Active,2025-09-04
PROD-27208,CUST-13095,Credit Card,Active,2025-03-27
PROD-27209,CUST-13096,Savings Account,Active,2023-10-16
PROD-27210,CUST-13096,Investment Account,Active,2025-12-10
PROD-27211,CUST-13096,Retirement Account,Pending,2025-05-10
PROD-27212,CUST-13096,Personal Loan,Active,2024-02-26
PROD-27213,CUST-13097,Savings Account,Active,2019-11-03
PROD-27214,CUST-13097,Retirement Account,Active,2020-02-26
PROD-27215,CUST-13097,Investment Account,Churned,2021-05-16
PROD-27216,CUST-13097,Auto Loan,Closed,2020-12-26
PROD-27217,CUST-13098,Savings Account,Active,2023-05-14
PROD-27218,CUST-13098,Retirement Account,Active,2023-07-10
PROD-27219,CUST-13099,Savings Account,Active,2019-01-10
PROD-27220,CUST-13100,Savings Account,Active,2018-10-01
PROD-27221,CUST-13101,Savings Account,Active,2021-07-05
PROD-27222,CUST-13101,Investment Account,Pending,2025-11-26
PROD-27223,CUST-13101,Retirement Account,Active,2023-04-06
PROD-27224,CUST-13102,Savings Account,Active,2018-01-13
PROD-27225,CUST-13102,Credit Card,Pending,2025-06-30
PROD-27226,CUST-13103,Savings Account,Active,2020-12-15
PROD-27227,CUST-13103,Investment Account,Closed,2024-01-06
PROD-27228,CUST-13104,Savings Account,Active,2022-09-06
PROD-27229,CUST-13104,Retirement Account,Active,2024-04-01
PROD-27230,CUST-13105,Savings Account,Active,2020-02-03
PROD-27231,CUST-13105,Investment Account,Active,2022-09-04
PROD-27232,CUST-13106,Savings Account,Active,2019-01-08
PROD-27233,CUST-13106,Retirement Account,Active,2025-07-14
PROD-27234,CUST-13107,Savings Account,Active,2019-04-19
PROD-27235,CUST-13107,Auto Loan,Active,2020-01-27
PROD-27236,CUST-13108,Savings Account,Active,2024-06-25
PROD-27237,CUST-13109,Savings Account,Active,2023-04-16
PROD-27238,CUST-13109,Personal Loan,Active,2024-11-04
PROD-27239,CUST-13110,Savings Account,Active,2019-01-31
PROD-27240,CUST-13111,Savings Account,Active,2019-01-31
PROD-27241,CUST-13111,Investment Account,Active,2021-06-29
PROD-27242,CUST-13112,Savings Account,Active,2019-09-12
PROD-27243,CUST-13112,Personal Loan,Active,2019-12-04
PROD-27244,CUST-13112,Investment Account,Active,2021-09-11
PROD-27245,CUST-13113,Savings Account,Active,2023-08-28
PROD-27246,CUST-13114,Savings Account,Active,2019-02-12
PROD-27247,CUST-13115,Savings Account,Active,2019-07-13
PROD-27248,CUST-13116,Savings Account,Active,2020-09-13
PROD-27249,CUST-13116,Retirement Account,Churned,2021-06-16
PROD-27250,CUST-13117,Savings Account,Active,2022-05-25
PROD-27251,CUST-13117,Investment Account,Active,2025-09-12
PROD-27252,CUST-13118,Savings Account,Active,2019-07-06
PROD-27253,CUST-13119,Savings Account,Active,2022-09-05
PROD-27254,CUST-13120,Savings Account,Active,2019-09-19
PROD-27255,CUST-13120,Investment Account,Active,2024-09-19
PROD-27256,CUST-13120,Auto Loan,Pending,2022-04-09
PROD-27257,CUST-13121,Savings Account,Active,2019-03-22
PROD-27258,CUST-13121,Mortgage,Active,2021-06-08
PROD-27259,CUST-13121,Personal Loan,Active,2019-03-31
PROD-27260,CUST-13121,Investment Account,Active,2023-11-17
PROD-27261,CUST-13122,Savings Account,Active,2021-02-12
PROD-27262,CUST-13122,Personal Loan,Active,2021-03-20
PROD-27263,CUST-13123,Savings Account,Active,2023-11-28
PROD-27264,CUST-13123,Personal Loan,Active,2024-10-27
PROD-27265,CUST-13123,Retirement Account,Active,2025-10-22
PROD-27266,CUST-13123,Mortgage,Closed,2025-05-12
PROD-27267,CUST-13124,Savings Account,Active,2018-05-01
PROD-27268,CUST-13124,Retirement Account,Active,2022-09-15
PROD-27269,CUST-13124,Mortgage,Active,2021-05-24
PROD-27270,CUST-13125,Savings Account,Active,2023-03-03
PROD-27271,CUST-13125,Mortgage,Churned,2025-02-09
PROD-27272,CUST-13125,Retirement Account,Active,2025-08-27
PROD-27273,CUST-13126,Savings Account,Active,2023-08-19
PROD-27274,CUST-13127,Savings Account,Active,2019-06-30
PROD-27275,CUST-13127,Credit Card,Active,2024-07-06
PROD-27276,CUST-13127,Personal Loan,Churned,2021-07-17
PROD-27277,CUST-13128,Savings Account,Active,2018-03-24
PROD-27278,CUST-13128,Retirement Account,Closed,2025-07-18
PROD-27279,CUST-13129,Savings Account,Active,2019-04-07
PROD-27280,CUST-13129,Personal Loan,Active,2022-06-01
PROD-27281,CUST-13129,Auto Loan,Active,2024-11-20
PROD-27282,CUST-13129,Retirement Account,Pending,2020-10-13
PROD-27283,CUST-13130,Savings Account,Active,2020-02-01
PROD-27284,CUST-13130,Personal Loan,Active,2024-03-20
PROD-27285,CUST-13130,Retirement Account,Active,2025-10-16
PROD-27286,CUST-13131,Savings Account,Active,2020-03-18
PROD-27287,CUST-13131,Credit Card,Active,2023-04-07
PROD-27288,CUST-13131,Retirement Account,Active,2025-12-14
PROD-27289,CUST-13132,Savings Account,Active,2019-08-11
PROD-27290,CUST-13132,Auto Loan,Active,2022-06-10
PROD-27291,CUST-13133,Savings Account,Active,2023-01-02
PROD-27292,CUST-13133,Auto Loan,Churned,2025-05-09
PROD-27293,CUST-13133,Personal Loan,Active,2025-02-15
PROD-27294,CUST-13134,Savings Account,Active,2018-06-02
PROD-27295,CUST-13134,Investment Account,Active,2021-05-19
PROD-27296,CUST-13135,Savings Account,Active,2018-06-29
PROD-27297,CUST-13136,Savings Account,Active,2022-07-20
PROD-27298,CUST-13136,Investment Account,Closed,2022-11-25
PROD-27299,CUST-13137,Savings Account,Active,2020-11-03
PROD-27300,CUST-13137,Auto Loan,Active,2024-01-18
PROD-27301,CUST-13138,Savings Account,Active,2022-03-23
PROD-27302,CUST-13139,Savings Account,Active,2020-09-15
PROD-27303,CUST-13139,Personal Loan,Active,2022-11-08
PROD-27304,CUST-13140,Savings Account,Active,2019-11-05
PROD-27305,CUST-13140,Auto Loan,Active,2021-04-13
PROD-27306,CUST-13140,Investment Account,Churned,2022-11-28
PROD-27307,CUST-13141,Savings Account,Active,2023-07-16
PROD-27308,CUST-13141,Retirement Account,Active,2025-05-18
PROD-27309,CUST-13141,Auto Loan,Closed,2024-03-23
PROD-27310,CUST-13141,Personal Loan,Active,2024-06-18
PROD-27311,CUST-13142,Savings Account,Active,2018-02-05
PROD-27312,CUST-13142,Credit Card,Active,2025-11-08
PROD-27313,CUST-13142,Retirement Account,Active,2025-04-16
PROD-27314,CUST-13143,Savings Account,Active,2022-07-13
PROD-27315,CUST-13144,Savings Account,Active,2023-10-24
PROD-27316,CUST-13144,Personal Loan,Active,2024-05-26
PROD-27317,CUST-13144,Retirement Account,Active,2023-12-23
PROD-27318,CUST-13144,Credit Card,Active,2024-01-02
PROD-27319,CUST-13145,Savings Account,Active,2024-03-06
PROD-27320,CUST-13145,Investment Account,Churned,2025-12-09
PROD-27321,CUST-13146,Savings Account,Active,2019-09-11
PROD-27322,CUST-13146,Mortgage,Active,2022-03-22
PROD-27323,CUST-13146,Retirement Account,Active,2023-02-15
PROD-27324,CUST-13146,Credit Card,Active,2024-07-12
PROD-27325,CUST-13147,Savings Account,Active,2022-02-03
PROD-27326,CUST-13147,Investment Account,Closed,2025-02-19
PROD-27327,CUST-13147,Mortgage,Active,2023-06-07
PROD-27328,CUST-13147,Personal Loan,Closed,2025-11-15
PROD-27329,CUST-13148,Savings Account,Active,2024-07-13
PROD-27330,CUST-13149,Savings Account,Active,2022-11-15
PROD-27331,CUST-13149,Retirement Account,Active,2024-02-06
PROD-27332,CUST-13150,Savings Account,Active,2021-04-27
PROD-27333,CUST-13150,Retirement Account,Closed,2023-01-07
PROD-27334,CUST-13151,Savings Account,Active,2021-03-23
PROD-27335,CUST-13151,Credit Card,Churned,2023-07-24
PROD-27336,CUST-13151,Auto Loan,Active,2025-01-01
PROD-27337,CUST-13152,Savings Account,Active,2021-09-28
PROD-27338,CUST-13152,Investment Account,Churned,2022-01-27
PROD-27339,CUST-13152,Credit Card,Active,2024-05-26
PROD-27340,CUST-13152,Retirement Account,Active,2022-05-02
PROD-27341,CUST-13153,Savings Account,Active,2020-08-03
PROD-27342,CUST-13153,Retirement Account,Active,2022-06-16
PROD-27343,CUST-13153,Credit Card,Active,2022-03-10
PROD-27344,CUST-13154,Savings Account,Active,2021-05-31
PROD-27345,CUST-13154,Investment Account,Active,2025-03-29
PROD-27346,CUST-13154,Auto Loan,Active,2021-09-17
PROD-27347,CUST-13155,Savings Account,Active,2019-06-18
PROD-27348,CUST-13155,Retirement Account,Active,2025-03-17
PROD-27349,CUST-13155,Mortgage,Closed,2020-08-08
